Radio Frequency,Azimuth,Angle Of Elevation
5400,0.145008564,0
5402.530664,0.421886743,0.152720942
5407.054045,0.465325443,0
5402.486263,1.545669772,1.957849285
5406.010855,0.632993677,0
5410,1.371735924,1.880196461
5405.471115,0.061715702,0
5403.719696,1.892434782,1.457610797
5400,1.748528272,1.620645172
5400,0.319526251,0
5409.489183,1.490651588,2
5402.961526,1.318981001,1.757551532
5409.916808,1.927115964,1.591618505
5409.215675,1.889028108,2
5408.867119,1.209201383,0.801100598
5400,1.937595158,1.579349684
5400,1.886286594,1.817984777
5400,1.677636388,1.742628078
5405.569537,1.495954848,1.9423779
5400,1.784654258,1.681774162
5400,2,1.835666811
5403.855117,1.714949455,0.200967508
5401.688518,0.117225589,0.304849127
5404.779988,1.670708074,1.610948471
5403.426163,1.952203509,1.971205161
5400,2,1.639304624
5400.090598,1.829264404,1.409082983
5402.504093,0.057382723,1.793635069
5410,2,2
5409.913419,0.379968971,0.220431883
5400,1.779471953,1.792164306
5410,1.467110496,1.76588537
5400,1.850168338,2
5400,1.450862339,1.776924993
5400,1.660972831,1.971960959
5410,1.939021618,1.955550873
5400,0.131302366,0
5410,1.956643918,2
5400.383378,1.76597689,0.114648415
5403.87625,1.262762044,1.717238506
5402.050448,1.815227319,1.218423566
5400.180522,0.033555411,0.096456041
5400,1.733829733,1.823577021
5400,0.409092643,0.023511481
5400,1.885176617,1.580199109
5400,0.39302257,0
5403.16158,1.896504441,1.819901956
5400,1.946607183,1.452704435
5410,0.511382218,0
5399.241659,1.911782711,1.601703608
5401.393246,1.629099709,1.596684212
5400,2,1.535253613
5400,1.815207809,1.629864081
5400,1.458043263,1.51990283
5402.386605,1.885776425,0.175758646
5400,1.826183753,1.742284532
5410,1.681004281,1.888160877
5407.4846,1.6125353,1.545552805
5408.97705,1.995566598,1.655481961
5404.589209,2,1.711508807
5410,1.864801377,1.89150492
5400,2,1.884405244
5402.544868,1.916677617,1.414773284
5407.592074,0,0
5404.750674,0.006319124,0.624596381
5405.803994,1.564782032,1.668693274
5403.948912,1.782275618,1.812446453
5400,1.449758178,1.787642765
5400,1.893200522,1.922361804
5404.492574,0.110857075,1.767825514
5400,0.270397038,0
5400,0.118257845,0
5406.510458,1.896360515,1.890919
5400,1.866760578,1.666468793
5408.416414,1.860180806,1.90547119
5400,0.418875589,0
5404.68457,1.781652679,1.65666519
5400,2,1.388596731
5400.539581,1.301741123,0.157129708
5410,0.362116903,0
5400,0.211743454,0
5407.437946,1.327822483,0.045144069
5404.63955,1.934175181,1.014371945
5400,0.556399891,0
5405.786466,1.998979722,1.267757406
5400,1.800844629,1.783171468
5400,0.55795027,0
5400.578119,0.119324052,0
5410,1.920143352,1.711952574
5400,1.743282524,2
5400,0.608782796,0.192346196
5410,2,1.514245909
5403.113757,0.200976572,1.830533782
5410,1.534890091,1.79937879
5400,1.807134829,1.947964484
5410,1.403450234,1.823153867
5400,1.613823005,1.562090279
5406.787311,2,1.820052024
5410,0.076032265,0
5410,1.720021182,1.712548854
5410,1.925807139,2
5410,1.729434233,1.67064729
5400,2,2
5400,1.807335011,1.714327718
5407.351077,1.719505996,0.857260105
5401.424552,2,1.47891052
5410,1.758264507,1.840795105
5410,1.883322981,1.589480618
5400,0.599039303,0.129771757
5410,1.715846388,1.528433707
5401.753163,0.082960464,0
5399.638668,0.043276536,0.155995661
5400,1.533679308,1.600787179
5403.83259,1.646491138,2
5400,1.769656213,1.898987531
5409.440866,1.951581863,1.902963206
5410,1.666586913,1.786366577
5400,1.731634128,2
5400,1.908258789,1.865635946
5410,1.989646611,1.931515257
5400,0.423869703,0.001134176
5400.795511,0.213625048,0.776987457
5402.343241,2,2
5400,0.071532375,0
5401.882182,1.900026141,1.847539948
5404.378944,1.553761916,1.579220928
5400,1.942127423,1.817301484
5400.224005,1.873662851,1.831284776
5400,0.384000475,0.133281521
5402.578669,1.901110777,1.990245839
5404.321793,0.502324513,0.380687793
5400,1.526288578,1.834561007
5407.276625,1.839715807,2
5400,1.869933577,1.753473672
5409.915219,1.89425119,2
5401.74179,1.870196907,2
5408.072498,2,1.789098122
5410,0.110634033,0
5400,2,1.605242955
5400,1.526492042,1.822719095
5406.575356,1.132281116,0.520966925
5405.623451,1.313723741,1.310564079
5400,1.811443735,1.543902216
5409.841818,1.773577975,1.743057255
5400,0.580243973,0.017397775
5400,0.525937089,0
5400,1.75606516,1.704038401
5403.005955,1.796381511,1.795443872
5400,1.621100756,1.560827075
5408.114477,1.722721292,2
5408.766837,1.682109162,1.478822702
5410,1.821930522,1.912014287
5403.367786,2,2
5401.047694,1.755083567,0.006545191
5400,0.3029383,0
5401.084408,2,2
5402.298394,1.993783987,1.878376282
5400,1.900262423,1.99479365
5410,2,1.828897202
5400,1.708754135,2
5400,1.856960063,1.830064862
5400,0.390341203,0
5400,1.320443178,1.767760136
5403.133849,1.775710959,1.921742001
5400,1.867961043,1.449158775
5400.977626,1.690538936,1.87390228
5410,1.288139841,1.857232278
5406.300425,0.256308752,0
5406.314065,0.444221403,0.299181894
5400,0.29133745,0.208580109
5400,0.259217076,0.147210022
5408.622369,1.817712985,1.552712811
5406.376705,2,1.671446021
5400,1.910312169,1.555490656
5408.071932,1.696732329,1.403915401
5400.01168,1.759768625,1.838244483
5407.023624,0.150078999,0
5405.843557,1.974697967,0.518905127
5410,1.912100572,1.700041441
5400,1.681010298,1.71092865
5402.837358,0.983282736,0.07100832
5407.931125,1.510335283,2
5407.09472,1.507541189,1.544093848
5400,1.76028772,1.137660408
5400,1.87586442,1.773494215
5400,1.501996136,1.62205305
5400.11461,0.316751682,0
5400,0.553493886,0
5400.485115,1.907347504,2.026762662
5408.723883,1.766399121,2
5400,0.27646055,0.255767062
5400,0.519846008,0.065013653
5410,1.734975249,1.59070076
5407.515235,1.570833499,1.742023624
5407.821195,0.409133824,0
5405.058613,0.369551969,0.705457326
5400,1.677733017,1.762896859
5406.149516,1.810027876,1.731168578
5400,1.946188156,1.452719237
5403.871656,0.774864169,1.488493819
5406.532401,1.773391553,2
5410,0.400939976,0.124474593
5400,1.723633789,2
5400,1.76814119,2
5400,1.646153281,1.812824701
5400,1.71052211,1.668427042
5410,1.993483144,1.898758791
5408.138585,2,2
5402.474988,0.351727929,0.152207885
5400,0.078157461,0
5407.940167,1.977149435,1.970582384
5400,1.662499121,1.783236026
5401.749588,0.418503074,0.19296118
5400,1.764120712,1.816165864
5404.970537,1.929780982,1.776022057
5400,1.964290406,1.60793763
5410,2,1.894166245
5410,0.459509067,0
5400,0,0.11911162
5410,1.835067873,1.664873727
5410,1.89064279,1.765842983
5403.857159,0.045530262,0.075741453
5400,1.880793945,1.780404064
5406.714322,1.979905862,1.574742705
5400,2,1.601893053
5401.432831,1.765683157,2
5410,2,2
5404.982657,0.511057231,0.137879236
5410,0.177593281,0.293086268
5404.982623,0.536059781,0.437522459
5406.3331,1.900709289,1.55413231
5400,0.146986528,0
5407.322411,0.937337396,0.005504712
5406.289401,0.297612661,0.251461564
5400,1.874873177,1.701574737
5400,1.990774306,2
5400,1.477801075,1.671756412
5400.957287,0.2555899,1.474999304
5400,1.812750784,1.963543008
5410,0.232881822,0.106722809
5400,0.089383069,0
5400,0.419223397,0.08485346
5405.871117,1.568388317,1.84026712
5400,1.482757611,1.574181027
5408.362295,1.729016943,2
5409.076683,1.892471833,1.627696785
5400,1.923548509,1.930687576
5400,2,1.640588461
5400,1.690003192,1.522448375
5400,1.808192944,1.909586567
5410,1.707296185,1.425553639
5402.897756,1.515891385,1.470939362
5410,1.878533402,1.938296022
5410,0.611488051,0.035098857
5409.906689,0.523371669,1.340120303
5402.078811,2,2
5399.953291,1.785329853,1.976983202
5403.634507,1.652489465,1.802682406
5400,2,1.971855328
5402.415852,0.302157703,1.220388774
5400.654265,0.491530189,0
5400,0.220012962,0
5410,1.673904644,1.641468468
5410,1.495947101,1.285233458
5410,1.518622481,2
5400,2,1.993906899
5400,1.612190481,1.555908352
5407.151153,1.87019224,1.680852291
5400.741137,0.400470828,0
5400,1.59493696,1.919929728
5400,1.673811563,1.686003296
5400,1.644586224,1.978466832
5400,1.797030175,1.642746814
5400,1.714443878,1.894109266
5405.746924,1.952689262,1.576413622
5402.945496,2,1.881909011
5406.38345,1.452020504,0.705127041
5400.033861,1.889390987,1.799917245
5405.843975,1.946970375,1.921231914
5400,1.910208912,1.895102062
5400,1.673515444,1.593880747
5400,1.730611814,2
5400.070989,0.277621101,0.051371437
5405.27117,2,1.770426792
5405.35814,0.312816162,0
5400,0.588637983,0
5400,1.709899411,2
5408.815498,1.85982552,1.86148214
5400,2,1.907115139
5403.004942,2,1.884154778
5404.739827,0.451700742,0
5410,0.443900377,0
5400,1.923238027,2
5400,0.21606845,0
5400,1.931209943,2
5400,1.838466442,1.901508167
5400.257151,1.17537436,1.374987122
5400,1.641833981,2
5400,1.745269927,1.815231107
5406.39201,1.850705377,2.098786983
5400,1.542452409,1.781401732
5400.506884,1.785509859,1.526259449
5400,1.83702887,1.750348784
5400,1.992582462,1.895600291
5401.007673,1.823662793,1.719934942
5400,1.941185791,1.79702489
5400,0.088527664,0
5400,0.108614297,0.033023671
5400.975837,1.355875849,2
5398.84926,1.883428918,1.495296925
5400,1.940078805,1.997307799
5400,1.905227699,1.927897959
5400,0.001383295,0.010614117
5407.904252,1.836783783,1.886111989
5404.432393,2,1.814098179
5400,1.889598296,2
5406.579223,1.713364684,1.702257905
5400,1.416323647,1.800051073
5410,1.83391526,1.873391949
5406.950507,1.379588106,0.283711298
5410,1.466553719,1.678409184
5410,0.337476997,0
5401.607855,1.047105808,1.780877576
5400,0.335905541,0
5403.059191,0.080202216,1.649579786
5408.393832,1.681582219,1.908310809
5407.477174,0,0.314503218
5410,1.585389263,1.843305902
5409.94636,0.188342667,0.177037089
5402.710334,1.639291123,1.944287244
5405.000509,1.922070393,1.505579967
5404.533028,1.620967532,1.693418827
5409.602005,1.866627281,0.679720885
5400,1.522989698,1.968334173
5400,0.266942029,0.231748881
5409.212938,0.204220815,1.900074243
5404.904645,1.418014929,1.681738285
5410,1.782560894,1.745905427
5400.58133,2,1.865292147
5400.040092,0.32910765,1.175660529
5400,1.399231203,1.943477657
5401.973554,1.66356216,1.965766864
5410,1.765531126,1.547325446
5410,1.630026188,1.706052594
5400,1.834362783,1.970108138
5403.659456,1.790802481,0.960891667
5400,1.489860523,1.530049082
5404.438129,0.31467047,0.029191035
5400,0.087206886,0
5400,0.024841734,0.078558172
5398.528504,0.081812573,0.108945559
5403.652027,2,2
5400,2,1.552368152
5411.110455,0.234551823,0.050009353
5401.691694,0.008733627,1.470953583
5403.431135,0.046333243,0.501469562
5400,1.758415197,1.419431634
5409.76782,1.188903131,0.108333592
5408.20308,0.903228889,1.384165425
5400,0.461583686,0
5404.052636,0.200420043,0
5404.012028,1.738062122,2
5400,1.843655048,1.853845156
5400,1.510334332,1.849758738
5400,2,1.476685945
5400,1.929954166,1.560175009
5408.537978,1.576874198,2
5399.327729,1.554466921,1.573097455
5410,1.702974754,1.428897227
5400,2,2
5410,1.669621082,1.599572604
5400,1.630493187,1.956027689
5400,1.943077678,1.3750802
5410,1.601761316,1.486169769
5400,1.94464759,2
5399.82119,1.466248803,2.035895909
5403.01965,1.947538957,0.220315471
5400,1.528856978,2
5400,1.828272312,1.615386275
5400,1.948170721,1.738006768
5406.513867,1.174500636,0.523926558
5410,1.497428062,1.49221481
5404.285076,1.510771168,1.591559565
5404.300388,0.465614078,0.152975515
5400,1.929141983,1.41352242
5410,1.891879137,1.578914124
5410,1.955957814,1.743536095
5410,1.696885422,2
5401.931159,1.60300946,1.760058689
5402.254373,2,1.675358393
5407.392756,2,1.717483699
5410,1.790653557,1.578113128
5401.780914,1.90497526,1.907942388
5404.526237,1.809082349,1.677524452
5402.829042,1.905023202,2
5400,0.17693426,0.39954567
5410,1.935890075,1.565774501
5410,2,1.791598969
5400,1.831293636,1.801194139
5400,1.962709172,1.605729767
5410,1.586880244,2
5410,2,2
5400,0.447621774,0.154777739
5400,0.201430807,0.209812817
5399.580221,1.721396337,1.610850912
5410,2,1.636788279
5401.46225,1.632786626,1.704282228
5410,0.286583932,0
5400,1.690951792,1.744090778
5410,1.749452178,2
5401.465296,1.693279362,1.595963339
5409.502288,1.535358307,2
5408.2113,1.787502058,2
5408.806944,1.880853992,1.668239766
5400,2,2
5410,0,0
5410,2,1.773300064
5410,0.295423068,0
5410,1.573121055,1.656410793
5400,1.884263824,1.894828251
5400,2,1.727954361
5400,1.937740591,1.664039523
5400,0.340950354,0
5401.038437,1.734142845,1.747123154
5410,2,1.477812852
5405.150197,1.635259043,1.631967991
5409.532857,1.903997153,1.641492384
5406.49174,1.616290517,1.767538808
5400,1.865881383,1.887170482
5400.754826,1.719988571,1.751656718
5410,1.643189566,1.839132705
5407.334328,1.835027656,1.813538923
5410,1.583800823,1.936382402
5400,0,0.026509501
5408.654779,0.015542237,0.211065449
5400,0,0
5408.600001,1.710733028,1.78882431
5410,1.761086776,1.847925189
5410,1.700001486,1.697365987
5402.940124,1.963824697,1.81266151
5400,1.854621655,1.59188681
5400,2,1.728533812
5410,1.677893103,1.494676646
5401.673326,0.211906702,0.097749353
5406.282173,0.120935248,0
5407.055053,1.085193572,0.124589496
5402.712441,0.189150458,0.346193783
5401.905278,1.701565584,1.697253504
5405.996728,0.307425875,0.286764685
5400,1.648865474,1.872819148
5405.18717,0.52669441,1.816335501
5404.496588,0.283821514,0.052599481
5400.324312,0.845125617,0.334269617
5408.005729,2,1.822406835
5402.58313,1.907123164,1.764349442
5400,1.452401316,1.868153128
5401.01145,1.790310428,1.864437863
5410,1.949836735,2
5410,1.47159236,1.550917953
5400,1.949604573,1.975374837
5410,1.888039972,1.774024488
5402.622016,0.491749997,0
5401.562338,1.918302246,2
5410,1.650469102,1.532221402
5401.422859,1.7502788,1.141398117
5403.007135,1.790832073,1.406203389
5410,1.858355964,1.772995919
5405.144678,0.041728349,0
5406.710737,1.648192755,1.77204017
5400.185025,1.878167407,1.886134483
5410,0.218919348,0
5408.589329,0.240010928,1.825384736
5399.861434,1.930490561,1.856236701
5400,0.1801844,0.357162704
5409.503338,0.10624629,0.126900499
5400,1.824947267,1.960269061
5400,1.603627926,2
5407.299014,1.503229523,1.833753391
5400,1.772635749,1.814437902
5410,1.835737886,1.82961876
5400,1.619907473,1.787794141
5400,1.702073428,1.606805769
5404.217574,1.763207902,1.796296933
5400,1.504574843,1.718086255
5406.145501,0.083386158,0.080861076
5410,1.912504251,2
5400,1.60510747,1.753435715
5408.563116,0.650495842,0.747528467
5402.056093,1.83513686,1.783587744
5400,1.788999076,2
5407.577315,0.708484893,1.498882914
5400,0,0
5405.336812,0.634923088,1.997782441
5409.558689,1.693804563,2
5402.908237,0.300434265,0.64229643
5409.989738,1.909552231,2
5400,1.576310584,1.773145278
5410,0.403742666,0.587898596
5406.979259,1.664400718,1.916525199
5404.822817,1.67365646,1.834750873
5406.585936,0.212050554,0
5400,0.225246451,0
5400,1.762684536,1.730117291
5403.124312,1.844640984,1.301381518
5402.06031,0.701884775,1.510685166
5404.602095,0.579287252,0
5400.146896,1.914510409,1.598399648
5401.829197,1.753200079,1.736819878
5400,1.603403346,1.951805196
5410,1.927676857,1.96251764
5409.225382,0.73379407,0
5400,0.343828795,0
5409.767816,0.495242862,0.208456712
5406.83168,0.391385532,0.070563795
5410,0.220332352,0.029174917
5404.235137,2,1.933358421
5404.511883,1.780413236,1.89683416
5400,1.851534359,1.662160313
5409.270219,1.868881097,1.708081013
5400,0.277995733,0
5400,1.633251389,1.709241557
5400,1.65426838,1.589116425
5410,1.593801691,1.774157671
5407.786337,1.061397487,0.658236811
5403.763269,1.715556909,1.469444228
5410,1.848488662,1.788307341
5410,1.845869016,1.739721906
5409.445703,1.453536347,1.972951374
5410,1.627865901,1.797399271
5400,0.464969173,0.09113967
5402.978179,0.204271,0.079579213
5400.740795,1.987410984,1.906346292
5407.628282,0.357719996,1.405100514
5401.648715,1.966999464,1.917346845
5400,1.32773929,1.828998903
5400,2,1.762858552
5402.923232,0.18483857,0
5400,1.679778452,1.743548794
5400,1.53750647,2
5405.45971,1.60109358,1.937866046
5402.781593,1.45041414,1.884035438
5400,1.679205095,1.780640331
5407.222461,1.69475703,1.880259088
5408.711213,0.243559317,1.505748993
5403.337379,1.827833187,1.719929631
5407.48147,0.425588125,0.121485944
5407.045616,1.634843831,1.954528413
5408.894573,1.864632694,1.710415637
5400,1.695960814,1.832505286
5407.480278,1.74882327,1.900588896
5410,0.051421309,0.067945379
5405.267467,1.440688142,1.569540246
5400,0,0
5410,1.614903462,1.997282993
5400,0.311408278,0.1666812
5400,0.081184939,0
5400,0.056702881,0.512976138
5400,0.111283075,0
5404.767425,1.848072431,1.306424481
5410,1.955343231,1.596354237
5405.873137,1.623885924,0.02926788
5400,0.242533304,0
5410,1.833511185,1.573377548
5400.054107,0.227651402,0.88299655
5410,0.133511456,0.04397085
5400.005647,1.442152768,0.529518741
5402.565962,1.572262568,1.489993066
5400,1.434935227,1.936423306
5402.582561,0.579740094,0.230132945
5402.143359,0.233840262,0
5408.115261,1.608264117,2
5403.116141,1.49195852,1.918365006
5400.404931,1.454821582,1.93068803
5408.889948,1.767796532,1.913716476
5410,1.769235895,2
5405.720507,1.172903166,1.737936911
5410,1.378780057,1.943192374
5402.369969,1.687465202,0.386270087
5404.391679,1.266033758,0.124840565
5400.751097,0.328454061,0.222546972
5406.664612,1.322260236,0.514037954
5409.023647,1.58866481,1.912598072
5404.083658,1.465039706,0.502664556
5400,1.609211813,1.881291109
5404.870167,1.939567176,2
5400,2,2
5407.398892,1.367176574,0.421102184
5400,1.971216434,1.832934124
5404.181046,1.852286307,1.948839266
5400,1.609938069,2
5403.629332,0.804622809,1.707174128
5400,1.590813116,1.783867168
5409.077101,1.854172065,1.620884669
5400,2,1.722027769
5410,0.345558914,0
5406.702236,0.671648833,0.826947625
5400,1.549798896,2
5400,2,1.934046392
5400,1.671059906,1.79018891
5406.713912,1.940409873,1.584105166
5405.068231,1.802544981,0.24366189
5400,1.63314636,1.860209681
5402.558904,1.880168488,1.887134763
5400,1.767367969,1.830295098
5400,1.864377661,1.904113312
5399.861233,1.933338676,1.825715852
5400,0.064291571,0.093788151
5400,1.68647,1.747981286
5399.418374,0.497125995,0.069037735
5410.561465,1.637162508,1.781426759
5401.236224,0.485715705,-0.039574298
5409.681394,1.389913135,1.796583074
5406.823471,0.26414185,0.116012407
5400.352715,1.935699648,1.814866487
5410,1.571190891,2
5403.984056,0.170633812,0.13545365
5400,1.601589143,1.85031392
5400.712418,2.050907058,1.598249811
5401.39588,1.832971507,0.765596095
5401.73511,1.879557378,1.846743364
5400.42648,1.032134565,0.705613257
5400,1.73738007,1.887768831
5409.258939,0.562634365,0.051008731
5408.039298,2.05493807,1.841539766
5408.422868,0.431235808,0
5410,1.974277735,1.903723572
5400,0.52586752,0
5406.911823,1.870784527,1.686344761
5410.250755,2.047038791,1.685122255
5400.829253,0.22708245,0.192328395
5400,1.430014323,1.891674544
5400,1.979496141,2
5400.331046,1.8945763,2
5410,1.943859883,1.904735386
5400,2,1.974300205
5408.945216,1.817010677,1.122513875
5400,0.366682618,0.273048781
5406.300746,1.735186962,0.236184041
5400.197932,0.285508575,0
5404.292926,0.601548135,1.437193718
5400,0.390140456,0.16554031
5410,0.373710389,0
5403.007359,0.958062402,1.847827158
5409.743947,2,1.325986716
5404.861436,0.395930018,0
5401.762199,1.466707709,1.826552865
5400,0.246618236,0
5405.425335,0.546039213,0
5408.789963,1.628236942,0.444121112
5408.54475,0.084998839,0.469063094
5406.497903,1.582186628,1.561784835
5408.727541,1.956516011,2
5406.310467,1.934111347,0.004768503
5400,1.959331564,1.597194639
5400,0.360989281,0.052772393
5400,0.030678797,0
5402.737069,1.798254311,2
5401.603532,1.870604175,0.436601167
5400,0.074493711,0.149207955
5404.47936,0.149542306,1.628333855
5400,0.017849394,0
5400,1.526261638,1.784814652
5407.06033,1.752400906,1.912556213
5410,0.47391434,0
5404.712723,1.240763188,1.689311221
5402.640185,1.593795348,1.614722732
5408.18413,0.166930104,0
5400,1.725932543,1.610199692
5400,1.902801121,1.956239231
5400,1.927883837,2
5400,0.345377599,0
5407.065286,2,1.949206107
5404.170068,0.664628916,1.865781545
5402.027322,1.560851344,1.903768641
5410,1.91050837,1.851386542
5409.424881,1.332228754,0.898879076
5399.664329,1.972566391,1.698375252
5400,1.720725457,1.988079295
5410,0.158400332,0
5410,1.85588556,1.625792985
5408.166824,1.627651995,2
5408.678823,0.137071618,1.812764038
5401.541064,1.700526133,1.217220802
5409.303735,2,1.700351052
5400,1.66152153,1.954134867
5402.84529,0.376050682,1.785950458
5400.816314,1.857600873,1.746058071
5403.866783,1.900858772,1.63898732
5403.836788,0.484472834,0
5400,1.723364465,1.644419914
5400,1.822105319,1.968535406
5400,1.916773972,1.944408844
5406.841622,0.465251608,1.365664527
5407.46641,1.947469546,1.816678268
5408.794568,0.533212222,0
5400,1.72421024,1.567774708
5400,1.611927876,1.972142662
5405.603916,1.775359265,2
5407.448246,2,1.8277275
5408.645651,0.826763396,0.256742213
5400,1.942564365,1.620177116
5400,1.944107523,1.718840924
5403.771693,2.0223644,2.089069539
5400,0.122112819,0.160136267
5400,1.705388236,1.689183942
5401.13698,0.220054861,0
5400,1.96759624,1.643491909
5400,1.643664218,1.809901238
5400,1.945444771,2
5400,1.321114174,1.537337949
5400,1.834259119,1.993356541
5409.502431,0.594720268,0
5407.080879,0.954870498,1.711038476
5400,1.721415853,1.751480991
5400,1.413212848,1.690795444
5400.908734,2,1.725460452
5403.412968,1.576711667,1.652949291
5400,0.019917385,0
5400,1.889240293,1.848270586
5401.039517,1.763593412,1.946743665
5410,1.739294191,1.898813518
5410,0.273512165,0.091445126
5407.100647,1.83415904,1.590214284
5410,0.393683627,0.062825802
5405.384496,0.054548578,0.215734569
5400,0.220650193,0
5407.347133,0.118063105,0
5400,1.610712269,1.727592645
5400,1.776442714,1.874995354
5410,1.831789318,1.967621436
5400,2,1.745428197
5400,1.968537712,1.725450538
5408.490366,1.786730809,1.901061015
5410,1.479318442,1.888043076
5400,1.563325506,1.979093507
5410,1.850887825,2
5401.024822,1.511871223,1.824894405
5409.75745,1.789147813,0.962894987
5401.868039,2,1.396444535
5404.424979,1.905982921,1.774807781
5400,2,2
5410,1.952179342,1.325566527
5401.168885,1.864670323,1.712838608
5400,1.743202322,1.92789368
5406.866298,0.33904867,0.913493956
5408.09388,1.731614641,1.833527223
5400,1.903012941,2
5404.756416,2,1.817076341
5400,1.866455908,1.738659642
5404.729368,2,1.789304021
5410,1.883939853,2
5410,1.999096184,1.794007991
5408.631804,0.872432922,0.024189801
5401.847446,1.808041196,1.607784801
5401.221421,1.376842233,1.576423685
5408.674155,1.071338386,0.595731263
5404.908298,0.81446228,1.269067127
5400,0.384306261,0.197600716
5400,0.22409066,0
5407.474622,1.570021587,1.549851941
5404.261251,1.544159683,1.828053026
5400,1.750358236,1.771590122
5400,0.069007303,0.163098738
5408.205996,0.279419414,0.244000659
5400,0.185181536,0
5400,1.685460921,1.991056443
5400,0.054859383,0.207407997
5400,2,1.553202924
5401.956003,1.62383761,1.855077512
5400,1.644481951,2
5408.707078,1.654726263,1.719416432
5410,1.939682314,1.900260842
5401.566742,1.853468692,2.024013839
5405.178632,2.004538484,1.542935365
5400,0.462568199,0
5408.369822,0.683940538,0.687028329
5400,1.430727018,1.599916227
5400,0.231516697,0
5403.638711,1.549329186,1.880353997
5403.897615,1.85905705,2
5400,1.552203291,1.991962457
5405.736981,0.880612742,1.621022888
5401.031795,1.962452821,1.801870058
5400,0,0.154010563
5400,1.917213511,1.380436517
5403.00344,0.437737411,0
5410,0.151480672,0.211392736
5400,1.801071058,1.913195512
5410,0.274440254,0.0972661
5400,1.67576789,1.977792647
5401.343591,0.209222792,0
5400.592023,1.600932022,1.734382004
5407.248014,2,1.754738717
5405.010977,1.239932529,1.75312364
5402.526904,2,2
5402.905602,0.354171685,0
5410,0.540734501,0
5400,1.944985401,1.731616751
5400,1.724004182,1.97299961
5410,0.030612673,0.079096335
5403.931973,1.715293065,1.858163523
5400,1.829537023,1.574385679
5400,0.314581071,0.340062535
5410,0,0.106012441
5400,1.67406969,1.840025332
5400,1.540682303,1.806987831
5410,0.382493954,0
5401.598178,0.721760803,0.753967601
5400,0.246837757,0.281252749
5400,1.600598797,1.929509779
5403.895188,1.734719908,1.500845389
5404.416064,1.936772817,1.84870485
5400,2,1.659109863
5404.574268,1.815319951,1.879931766
5400,1.733377674,1.88795241
5401.484116,0.186345347,0.425555093
5403.321241,1.887914939,1.814902203
5404.185904,0.353890303,0
5405.825412,1.949187046,2
5401.247826,1.50308451,1.884982778
5400,1.872243679,1.840608495
5410,1.737385877,1.861110386
5406.449101,1.956927668,1.833027701
5410,1.682379904,1.580857801
5400,2,1.899449053
5400,1.420976767,1.258340625
5401.959282,1.544720681,1.75686588
5409.105335,2,1.638327154
5402.940998,0.207774809,0
5400,1.990542901,1.535306148
5400.130355,0.190660662,0.1835801
5406.346393,1.987529894,2
5400,1.816994709,1.419839873
5400,1.86891252,1.859106461
5402.722195,0.887188813,0.87824628
5401.274522,1.260434608,0.344953358
5402.36075,0.197632401,0.309030994
5400,0.059530507,0
5407.148494,1.958788562,1.599259353
5400,1.693908037,1.785564167
5410,0.317511213,0.259090743
5410,1.766921651,1.988933718
5404.635736,1.767329709,1.977100355
5400,1.714980641,1.727269445
5401.103118,0.327804212,0
5402.505799,0.066479668,0.143672696
5410,2,1.587436352
5400,1.815679329,1.653497578
5410,1.731681553,1.776596808
5400,1.772076484,1.844074764
5410,1.881972813,1.7324634
5407.101107,2,1.810411115
5410,1.907783954,1.653102165
5400,1.668365209,1.837497224
5400,1.896787827,1.876405374
5401.493332,0.68099948,1.354033718
5406.972796,1.86042681,1.743418641
5400,1.699906268,1.680037124
5407.031236,1.642414184,0.319026394
5400,1.847468319,1.81985967
5400.42872,1.878041534,1.923003128
5400,1.815886148,1.769642735
5405.532153,0.156877998,0.0441106
5410,2,1.747183392
5402.184839,0.253690166,0.21592657
5408.480251,1.97404028,1.254124574
5400,1.861001416,1.801770072
5409.043477,2,1.855256167
5407.590442,1.673215081,1.488293593
5400.629684,0.772158503,1.594640587
5404.486068,1.684137375,0.403245495
5410,1.871557566,1.632624656
5410,0.030962885,0.108032396
5401.662782,2,2
5406.638144,0.14067378,1.175383484
5400,0.508031403,0
5400,0.524037368,0
5404.244714,0.742201336,1.352747545
5410,1.645586933,2
5400,1.746569993,1.955351586
5410,0.408622696,0.429890483
5410,0.018689932,0.239011225
5400.887882,0.808905652,1.496399
5400,1.943402187,1.92003883
5399.401972,1.851187641,1.95424133
5400,1.915903678,1.711096273
5409.744948,0.385765052,0
5404.211758,2,1.79883241
5400,0.533449904,0
5400,1.878397019,1.395406488
5400,1.769661418,1.893546883
5400,0.140441495,0
5407.20369,0.861746474,0.18406245
5400.037351,1.923650288,1.743564135
5404.873868,1.68796267,1.91726644
5400,1.68719009,1.643000817
5409.989472,0.322818383,0.273655787
5400,2,1.763005712
5400,0.391957286,0.247066567
5405.030441,1.389317,0.191041793
5400.083987,1.889593667,1.431578323
5407.342174,1.248791214,0.974008824
5400,1.807362805,1.420088521
5406.299587,0.524432461,0
5400,1.823005448,1.539834403
5400,1.85644824,1.593418022
5410,0,0.12321524
5400,1.759147142,1.889404399
5407.947178,1.599240337,1.96769232
5410,1.809677555,1.396590482
5408.846601,1.601292656,1.74441054
5400,1.397679315,1.740448541
5400,1.910583264,1.925681265
5405.558365,1.880077974,1.90615576
5404.440652,0.487303824,0.185618345
5400,1.775431459,2
5400,1.756013041,1.813299854
5400,1.695777634,1.860597682
5400,2,2
