Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5400,100.3308229,1.827025726,1.990288122,Emitter_2,Emitter_2
5410,1047.360667,0.704751911,0,Emitter_1,Emitter_1
5400,181.4741196,2,1.833203217,Emitter_2,Emitter_2
5400,122.018631,1.699281717,1.712178265,Emitter_2,Emitter_2
5400,159.9936524,1.516884512,0.835523349,Emitter_2,Emitter_2
5406.405708,169.0855135,1.576869327,1.074254167,Emitter_2,Emitter_2
5403.611358,161.7954295,1.597138092,0.690960009,Emitter_2,Emitter_2
5407.273491,124.8701463,1.390537579,1.853259412,Emitter_2,Emitter_2
5400,134.4761452,1.920230238,1.710643921,Emitter_2,Emitter_2
5400,114.1915119,1.974084432,1.980947102,Emitter_2,Emitter_2
5410,149.3795851,1.802164522,0.907745173,Emitter_2,Emitter_2
5409.363288,131.7033692,1.576926401,2,Emitter_2,Emitter_2
5400,1058.807694,0.314975737,0.01135754,Emitter_1,Emitter_1
5398.036692,194.1299858,2.151229266,2.013189007,Emitter_2,Noise
5402.692081,111.5083822,1.808925614,1.798146627,Emitter_2,Emitter_2
5410,113.3885606,1.502721163,0.979678115,Emitter_2,Emitter_2
5403.338134,158.2222058,1.627327504,0.870567916,Emitter_2,Emitter_2
5410,132.0502575,1.65101857,1.614587794,Emitter_2,Emitter_2
5408.887697,126.177033,1.364829671,1.083977427,Emitter_2,Emitter_2
5400,135.6935616,1.366172658,1.742688196,Emitter_2,Emitter_2
5402.938311,515.9507055,1.807752641,0.361132051,Noise,Emitter_2
5410,132.5910785,1.976747331,1.68813052,Emitter_2,Emitter_2
5410,150.9555121,1.710277218,1.723742252,Emitter_2,Emitter_2
5400,1035.354483,0.178607376,0,Emitter_1,Emitter_1
5409.021647,197.4132355,0.919703685,0.951264996,Noise,Emitter_2
5409.386854,1047.744945,0,0.157863003,Emitter_1,Emitter_1
5410,131.035942,1.547404078,1.851942938,Emitter_2,Emitter_2
5400,150.2914364,1.575004365,1.155274108,Emitter_2,Emitter_2
5405.423138,163.5349664,1.465650614,1.250756135,Emitter_2,Emitter_2
5402.82708,153.7736586,1.487555668,2,Emitter_2,Emitter_2
5400,145.1011958,1.540164255,0.807533468,Emitter_2,Emitter_2
5400,131.2864486,1.563009209,1.038406838,Emitter_2,Emitter_2
5400,118.9417392,2,1.662791641,Emitter_2,Emitter_2
5400,130.6302537,2,1.515032823,Emitter_2,Emitter_2
5410,150.5435393,1.605910663,1.29461438,Emitter_2,Emitter_2
5405.81395,134.2688057,1.610321932,0.881872015,Emitter_2,Emitter_2
5403.088377,144.3088199,1.680646279,1.703531685,Emitter_2,Emitter_2
5400,123.7795168,1.601356708,1.099109282,Emitter_2,Emitter_2
5400,1044.275332,0.216693034,0,Emitter_1,Emitter_1
5402.262655,148.473827,1.536051593,0.754057597,Noise,Emitter_2
5410,164.8996652,1.292761168,1.305244273,Emitter_2,Emitter_2
5408.796449,141.1334709,1.595665835,1.126451073,Emitter_2,Emitter_2
5406.015738,136.4237562,1.51676982,1.847434799,Emitter_2,Emitter_2
5404.851428,1015.553731,0.452738884,0,Emitter_1,Emitter_1
5400,129.1883722,1.672148694,0.871479122,Emitter_2,Emitter_2
5400,152.3476954,1.918690586,2,Emitter_2,Emitter_2
5400,1012.659969,0.143313939,0,Emitter_1,Emitter_1
5401.921371,137.8483406,1.905979721,1.838238338,Emitter_2,Emitter_2
5410,145.511139,1.673183137,1.158013051,Emitter_2,Emitter_2
5400,171.3063038,1.633810607,1.641344348,Emitter_2,Emitter_2
5400,1047.134501,0.033861075,0.035532181,Emitter_1,Emitter_1
5400,1036.798439,0.600299419,0.206372042,Emitter_1,Emitter_1
5408.837242,132.6499664,1.634761644,1.594843641,Emitter_2,Emitter_2
5402.487057,138.3091897,1.304943475,0.891904035,Emitter_2,Emitter_2
5400,144.8696944,1.290702902,0.866292203,Emitter_2,Emitter_2
5410,185.6619977,1.645010825,1.209876592,Emitter_2,Emitter_2
5400,1029.073922,0.310373887,0.342848746,Emitter_1,Emitter_1
5408.337546,112.5973318,2,1.550685004,Emitter_2,Emitter_2
5408.517543,136.805701,1.511770375,1.233571035,Emitter_2,Emitter_2
5400.18291,582.3838369,1.668518453,0.257465666,Noise,Noise
5408.65573,144.978892,1.846548027,1.179893766,Emitter_2,Emitter_2
5410,148.5804911,1.688562141,2,Emitter_2,Emitter_2
5403.350667,906.2211781,1.072087342,0.248838321,Noise,Noise
5405.163919,104.0324572,1.702779724,1.686414394,Emitter_2,Emitter_2
5410,132.4744273,1.727501718,1.509945716,Emitter_2,Emitter_2
5410,136.9598828,1.544184417,1.230664827,Emitter_2,Emitter_2
5400,131.4516382,1.829043437,1.896944846,Emitter_2,Emitter_2
5402.624823,916.5583883,1.704760818,1.214755021,Noise,Emitter_1
5400,148.8563267,1.348986783,1.162284423,Emitter_2,Emitter_2
5400,1027.75226,0.138775033,0.171982984,Emitter_1,Emitter_1
5409.406186,163.1481114,1.431460153,0.550307241,Emitter_2,Emitter_2
5402.871641,1026.734997,0.418930712,0.052827757,Emitter_1,Emitter_1
5409.758102,1044.662013,0.798672788,0.625178776,Noise,Noise
5400,169.7986517,1.495073217,1.208347531,Emitter_2,Emitter_2
5400,125.2913433,1.858405883,1.948021027,Emitter_2,Emitter_2
5400.396477,309.7031212,0.332139989,1.388370808,Noise,Noise
5407.010655,141.9912964,1.582072896,0.934761774,Emitter_2,Emitter_2
5404.229085,134.2915591,1.686714373,1.989838664,Emitter_2,Emitter_2
5400,147.1589882,1.634395209,1.661491436,Emitter_2,Emitter_2
5401.829216,119.9004821,1.685113994,1.057044128,Emitter_2,Emitter_2
5410,121.7092241,1.7380765,2,Emitter_2,Emitter_2
5400,128.0550916,1.447038172,0.777109523,Emitter_2,Emitter_2
5400,1068.159583,0.527764378,0,Emitter_1,Emitter_1
5409.944398,725.3088404,1.0673043,0.0177135,Noise,Noise
5405.251768,104.3696868,1.535944749,0.888136801,Emitter_2,Emitter_2
5405.986109,161.2012708,1.45897762,0.621952114,Emitter_2,Emitter_2
5400,113.0529457,1.418714106,1.77177009,Emitter_2,Emitter_2
5400,1014.756464,0.28164994,0.254193045,Emitter_1,Emitter_1
5406.037549,124.0030613,1.418132018,1.150557581,Emitter_2,Emitter_2
5410,100,1.718406613,0.996454741,Emitter_2,Emitter_2
5408.973145,1033.080736,1.262594045,1.842075958,Noise,Noise
5401.012414,112.075541,1.910764066,1.813324716,Emitter_2,Emitter_2
5410,149.1305662,1.523312467,1.307475756,Emitter_2,Emitter_2
5400,159.31144,1.771018366,1.803661278,Emitter_2,Emitter_2
5409.564572,161.8723575,1.501491314,1.905103169,Emitter_2,Emitter_2
5410,161.8197211,1.524540141,1.068919013,Emitter_2,Emitter_2
5400,1057.983136,0.495660113,0,Emitter_1,Emitter_1
5400,1068.092764,0.321135077,0,Emitter_1,Emitter_1
5410,137.6499273,1.824877226,1.103652314,Emitter_2,Emitter_2
5404.414695,108.3691741,1.487977099,1.155840005,Emitter_2,Emitter_2
5401.560315,1013.136426,0.91325565,0.264918011,Noise,Noise
5402.364266,140.6547409,1.814003571,2,Emitter_2,Emitter_2
5407.896951,168.2114625,1.85964772,1.653330079,Emitter_2,Emitter_2
5405.190278,163.0826485,1.778104361,0.729518986,Emitter_2,Emitter_2
5400,1020.361164,0.453162538,0.317548116,Emitter_1,Emitter_1
5400,157.8195915,1.177639122,1.459042657,Emitter_2,Emitter_2
5400,1093.575902,0.430805773,0,Emitter_1,Emitter_1
5400,138.6855469,1.834668188,1.177695117,Emitter_2,Emitter_2
5403.800873,1064.311312,0.642407892,0.296772651,Emitter_1,Emitter_1
5403.453209,135.0891659,1.694654716,0.851741564,Emitter_2,Emitter_2
5400.519611,1045.38179,0.240676601,0.050189235,Emitter_1,Emitter_1
5405.783042,168.9228383,1.170789506,1.327661594,Emitter_2,Emitter_2
5410,130.9459252,1.759856016,1.515960386,Emitter_2,Emitter_2
5410,142.5600212,1.310477995,1.086059898,Emitter_2,Emitter_2
5400,109.5125926,1.861033776,1.755205798,Emitter_2,Emitter_2
5400,1031.665396,0.000632077,0.152557597,Emitter_1,Emitter_1
5402.147813,643.3864497,1.329017933,0.649969317,Noise,Noise
5400,117.1636038,1.926003137,1.911683528,Emitter_2,Emitter_2
5400,1037.71869,0,0,Emitter_1,Emitter_1
5405.914457,1001.196595,1.43937089,1.829669885,Noise,Noise
5400,160.0530212,1.808874001,1.00420432,Emitter_2,Emitter_2
5400,127.1614687,1.554869154,2,Emitter_2,Emitter_2
5400,142.18264,2,1.716453959,Emitter_2,Emitter_2
5400.829032,146.2905828,1.316602349,0.603565186,Emitter_2,Emitter_2
5400,1057.66652,0.352755731,0,Emitter_1,Emitter_1
5410,1029.817439,0.117309762,0,Emitter_1,Emitter_1
5400,140.0732189,1.440672009,0.873411727,Emitter_2,Emitter_2
5409.363162,551.2969636,1.738227209,1.701485911,Noise,Emitter_2
5410,162.8716543,1.247570332,0.797195777,Emitter_2,Emitter_2
5402.882167,149.0957397,1.359848015,0.809738341,Emitter_2,Emitter_2
5401.90673,151.140139,1.91177058,2,Emitter_2,Emitter_2
5400,120.6812281,1.822151866,1.57620772,Emitter_2,Emitter_2
5410,139.6203885,1.579533864,1.899520892,Emitter_2,Emitter_2
5410,150.4879772,1.454712022,0.953235525,Emitter_2,Emitter_2
5400,1009.75522,0.034592568,0,Emitter_1,Emitter_1
5400,128.7445454,1.903914299,1.899882037,Emitter_2,Emitter_2
5400,174.3431112,1.211320486,0.586734838,Emitter_2,Emitter_2
5400,134.1165379,1.416105421,1.19008975,Emitter_2,Emitter_2
5408.726883,148.434924,1.326990118,0.736294378,Emitter_2,Emitter_2
5407.032783,159.7661952,1.716516481,0.838388956,Emitter_2,Emitter_2
5400.86849,146.0872222,1.467903603,0.810123129,Emitter_2,Emitter_2
5401.547503,155.1123739,1.496592496,1.465517055,Emitter_2,Emitter_2
5400,176.8836503,2,1.538645252,Emitter_2,Emitter_2
5405.107347,422.611685,1.298260727,1.647305694,Noise,Noise
5400,145.5113926,1.507492588,1.114578936,Emitter_2,Emitter_2
5403.615455,126.9941542,1.293064541,0.717203796,Emitter_2,Emitter_2
5404.892469,739.9740355,0.410793011,1.941403577,Noise,Noise
5409.573011,178.6484656,1.870593291,0.86311774,Emitter_2,Emitter_2
5400,162.0482679,1.588786105,1.112135335,Emitter_2,Emitter_2
5400,143.7651874,1.759715155,1.843796974,Emitter_2,Emitter_2
5409.842315,158.1845407,1.598565606,2,Emitter_2,Emitter_2
5410,150.7909247,1.966240155,1.508960699,Emitter_2,Emitter_2
5403.644345,1048.723927,0.289613108,0,Emitter_1,Emitter_1
5400,148.0103637,1.45752243,0.557489818,Emitter_2,Emitter_2
5400,174.8297232,1.395446803,0.9486432,Emitter_2,Emitter_2
5401.422506,608.7059802,0.406697924,0.639067772,Noise,Noise
5400,136.3135863,1.396121964,1.310924925,Emitter_2,Emitter_2
5400,138.3232796,1.551548001,0.859835071,Emitter_2,Emitter_2
5400.163846,128.6632982,1.491503773,1.130912888,Emitter_2,Emitter_2
5402.107712,122.6432093,1.573003122,1.052357419,Emitter_2,Emitter_2
5400,1055.764251,0.479801829,0,Emitter_1,Emitter_1
5400,1044.070534,0.635698896,0,Emitter_1,Emitter_1
5404.693269,100,1.402461097,1.142991106,Emitter_2,Emitter_2
5400,116.9159337,1.770402354,1.704062921,Emitter_2,Emitter_2
5406.329345,283.7461763,0.840813152,1.063326141,Noise,Noise
5405.114896,1014.934456,0.153846415,0,Emitter_1,Emitter_1
5400,132.2630595,1.649665587,1.610054239,Emitter_2,Emitter_2
5400,136.6405626,1.814592842,1.790292617,Emitter_2,Emitter_2
5400,1040.391842,0,0,Emitter_1,Emitter_1
5404.063133,154.3410499,1.690781277,1.081069762,Emitter_2,Emitter_2
5399.717127,124.7337711,1.952501422,1.915303927,Emitter_2,Emitter_2
5409.658094,290.6744898,1.76133991,1.395467173,Noise,Noise
5401.724325,142.9940327,1.837953124,1.57101631,Emitter_2,Emitter_2
5401.56782,1038.261331,0.67244754,0.15249511,Emitter_1,Emitter_1
5409.301391,1034.29704,0.611770854,0.042334981,Emitter_1,Emitter_1
5404.577148,133.8767501,1.400448073,0.905396284,Emitter_2,Emitter_2
5410,118.534636,1.556777893,0.804606872,Emitter_2,Emitter_2
5400,160.5757295,1.478906801,0.917359335,Emitter_2,Emitter_2
5405.42469,1056.703492,0.408561048,0,Emitter_1,Emitter_1
5400,173.9355361,1.66503807,1.008529861,Emitter_2,Emitter_2
5410,127.2653899,1.228280066,1.293175943,Emitter_2,Emitter_2
5401.656895,1051.697841,0.828100687,0.357843615,Emitter_1,Noise
5400,124.0778865,1.368743984,0.759941361,Emitter_2,Emitter_2
5400.045926,143.0529376,1.490671403,1.017801504,Emitter_2,Emitter_2
5403.900867,165.4019627,1.890169239,1.169504628,Emitter_2,Emitter_2
5400,143.0922117,1.843354555,1.753486772,Emitter_2,Emitter_2
5400,132.3739733,1.521741238,2,Emitter_2,Emitter_2
5410,133.0771679,1.596147288,1.894050449,Emitter_2,Emitter_2
5400,1051.530732,0.110543407,0.107901142,Emitter_1,Emitter_1
5410,1025.876509,0,0,Emitter_1,Emitter_1
5400.15773,106.6745917,1.881050811,1.990238207,Emitter_2,Emitter_2
5404.435582,1043.289014,0.277307288,0,Emitter_1,Emitter_1
5404.431859,158.9787963,1.851195977,1.949169877,Emitter_2,Emitter_2
5400,120.1604178,1.964489046,1.979617958,Emitter_2,Emitter_2
5400,1040.292715,0.502425955,0.088665748,Emitter_1,Emitter_1
5405.331827,130.9685426,2,1.490735456,Emitter_2,Emitter_2
5404.031208,150.5081963,1.879942126,1.763920569,Emitter_2,Emitter_2
5410,118.6298473,1.849678785,1.991756865,Emitter_2,Emitter_2
5402.071432,463.8454791,0.139701114,1.092446826,Noise,Noise
5400,111.5307307,1.619306905,0.606624724,Emitter_2,Emitter_2
5406.480031,139.7697719,1.754525787,2,Emitter_2,Emitter_2
5400.128294,146.4497385,1.832587607,1.983565466,Emitter_2,Emitter_2
5400,160.3111456,1.385564984,1.934952355,Emitter_2,Emitter_2
5409.329022,705.3644974,0.405731843,0.908671733,Noise,Emitter_1
5400,114.9027472,1.859560896,1.535777312,Emitter_2,Emitter_2
5400,169.9383687,1.039988157,0.865826627,Emitter_2,Emitter_2
5400,177.4404493,1.762575082,1.828379361,Emitter_2,Emitter_2
5400,1053.268382,0,0,Emitter_1,Emitter_1
5404.059754,397.8606704,0.176071506,0.762471999,Noise,Noise
5404.552157,103.2523866,1.073750051,0.788698865,Emitter_2,Emitter_2
5405.048821,151.9727359,1.85305007,1.86962889,Emitter_2,Emitter_2
5410,170.6893387,1.501097232,1.127706082,Emitter_2,Emitter_2
5400,152.432901,1.801524603,1.780416902,Emitter_2,Emitter_2
5405.202804,913.7990886,1.507636616,0.898019232,Noise,Noise
5400,161.8296304,1.528369445,0.763083055,Emitter_2,Emitter_2
5401.458231,442.8047848,1.831541267,1.849333337,Noise,Emitter_2
5407.72753,156.2618413,1.319176447,0.847972386,Emitter_2,Emitter_2
5405.116096,1032.188345,0.232877866,0.224509239,Emitter_1,Emitter_1
5401.004779,141.4137788,1.844711034,1.59699497,Emitter_2,Emitter_2
5409.62173,100.2007611,1.579562931,1.182917143,Emitter_2,Emitter_2
5410,130.8833921,1.56176579,1.458138656,Emitter_2,Emitter_2
5410,1052.052302,0.028900801,0.305504393,Emitter_1,Emitter_1
5410,1029.648298,0.548538955,0,Emitter_1,Emitter_1
5400,1043.714795,0.502164774,0.124379864,Emitter_1,Emitter_1
5405.050012,1071.24933,0.239774478,0,Emitter_1,Emitter_1
5408.046763,148.8842105,2,2,Emitter_2,Emitter_2
5400,100,1.989051195,1.870915896,Emitter_2,Emitter_2
5409.578596,141.6206819,1.558716997,1.705664101,Emitter_2,Emitter_2
5404.614028,168.3824605,1.362170714,2,Emitter_2,Emitter_2
5406.553257,987.4159553,1.754243977,1.511635258,Noise,Noise
5400,134.4786503,1.433570897,1.805854841,Emitter_2,Emitter_2
5400,147.908164,1.596649983,1.68962661,Emitter_2,Emitter_2
5400,129.0619988,1.557301282,0.865046788,Emitter_2,Emitter_2
5400,147.3469322,1.821301009,2,Emitter_2,Emitter_2
5410,154.1821291,1.511888994,1.53440709,Emitter_2,Emitter_2
5409.108313,992.0375819,0.332277695,0.120642566,Emitter_1,Emitter_1
5400,1046.396882,0.544450307,0.009844634,Emitter_1,Emitter_1
5400,136.0580401,1.425954476,0.856049044,Emitter_2,Emitter_2
5400,152.2755285,1.746276873,1.665007166,Emitter_2,Emitter_2
5400.530251,150.7527028,1.576196836,1.837137513,Emitter_2,Emitter_2
5400,172.2856743,1.863029006,1.677927463,Emitter_2,Emitter_2
5410,140.9262293,1.545698151,1.866023616,Emitter_2,Emitter_2
5400,127.0882528,1.585924796,1.866867082,Emitter_2,Emitter_2
5410,1055.695765,0.315552691,0,Emitter_1,Emitter_1
5404.059086,1006.424411,1.925813382,0.365673734,Noise,Noise
5410,201.8695028,1.75078279,1.955984857,Emitter_2,Emitter_2
5402.568529,149.3454269,1.248947954,1.128696104,Emitter_2,Emitter_2
5400,155.5873412,1.945193512,1.692046956,Emitter_2,Emitter_2
5410,156.9443593,1.54067377,1.688357969,Emitter_2,Emitter_2
5410,162.4608283,1.431344667,1.088523894,Emitter_2,Emitter_2
5407.194099,161.0715052,1.632733997,1.308650645,Emitter_2,Emitter_2
5400,142.7391346,1.805202957,1.6007787,Emitter_2,Emitter_2
5400,136.8071797,1.928880293,1.916850224,Emitter_2,Emitter_2
5407.212194,847.331867,0.69040446,0.907343733,Noise,Emitter_1
5400,145.7100668,1.377822528,1.029207664,Emitter_2,Emitter_2
5400,1005.121234,0.124136092,0,Emitter_1,Emitter_1
5400,165.5099628,1.613054363,0.814183859,Emitter_2,Emitter_2
5410,100,1.768868632,0.829904947,Emitter_2,Emitter_2
5400,123.8784573,1.902945975,0.926389294,Emitter_2,Emitter_2
5401.397022,1042.947661,1.983398547,1.988135564,Noise,Noise
5402.582633,138.4160221,1.635880955,1.682313854,Emitter_2,Emitter_2
5400,156.4501744,1.912061996,1.767164775,Emitter_2,Emitter_2
5400,1024.452337,0.620355303,0,Emitter_1,Emitter_1
5409.583162,149.0551172,1.756110251,1.554458828,Emitter_2,Emitter_2
5410,137.1133593,1.306295988,1.153300656,Emitter_2,Emitter_2
5400,127.7817906,1.595991024,1.001952174,Emitter_2,Emitter_2
5404.317337,135.6395671,1.061213952,0.960171086,Emitter_2,Emitter_2
5400,136.7362505,1.313873781,1.377274755,Emitter_2,Emitter_2
5410,134.6407729,2,1.475053947,Emitter_2,Emitter_2
5404.242919,238.9866682,0.847583865,0.671182681,Noise,Noise
5406.147806,140.6889553,1.556980738,1.182580857,Emitter_2,Emitter_2
5408.98488,1041.564943,0.212156793,0,Emitter_1,Emitter_1
5400,1039.382356,0.185616164,0.0863346,Emitter_1,Emitter_1
5401.575144,148.3774647,1.780090751,1.518194039,Emitter_2,Emitter_2
5400,1046.476378,0.462043858,0.065640647,Emitter_1,Emitter_1
5400,159.0761744,1.25205441,1.117208796,Emitter_2,Emitter_2
5400,130.2026459,1.329580882,0.63846473,Emitter_2,Emitter_2
5400,119.82571,1.699965526,0.952987408,Emitter_2,Emitter_2
5404.045298,255.9305066,1.683272851,0.018144109,Noise,Noise
5400.243334,146.752806,1.482998668,1.031905497,Emitter_2,Emitter_2
5400,174.3787302,1.922166552,1.611125815,Emitter_2,Emitter_2
5400,152.6437245,1.706377429,1.886040388,Emitter_2,Emitter_2
5402.199141,1054.755705,0.292967503,0,Emitter_1,Emitter_1
5401.413224,917.3670826,1.887160684,0.474591022,Noise,Noise
5402.234254,141.825569,1.048255813,0.958401881,Emitter_2,Emitter_2
5400,103.6052514,2,1.850358232,Emitter_2,Emitter_2
5400.698045,159.384214,1.725094164,2.130120057,Emitter_2,Emitter_2
5410,1003.950328,0.367827477,0.239387066,Emitter_1,Emitter_1
5402.09577,1018.772671,0.062534124,-0.049770512,Emitter_1,Emitter_1
5401.383145,105.6867826,1.144312632,1.10252644,Emitter_2,Emitter_2
5400,119.1194541,1.757600995,0.942601021,Emitter_2,Emitter_2
5404.778724,121.1939299,1.370069507,1.105279361,Emitter_2,Emitter_2
5407.644679,155.3280476,1.567763177,0.789413669,Emitter_2,Emitter_2
5400,153.7172017,1.540910541,0.806965821,Emitter_2,Emitter_2
5406.004935,919.3244767,0.135494441,0.687850949,Noise,Noise
5400,123.5450979,1.858419584,1.809195751,Emitter_2,Emitter_2
5403.6848,132.4400517,1.804938586,0.667721284,Emitter_2,Emitter_2
5400,134.4531177,1.472215822,1.806417059,Emitter_2,Emitter_2
5400,1068.019265,0,0.283253258,Emitter_1,Emitter_1
5402.963704,131.5872306,1.475345386,0.963271845,Emitter_2,Emitter_2
5410,139.5853554,1.174338009,0.904805733,Emitter_2,Emitter_2
5410,140.8204406,1.677439406,1.965139927,Emitter_2,Emitter_2
5400,168.5247117,2,1.570984661,Emitter_2,Emitter_2
5400,124.6425462,1.862723863,1.415137244,Emitter_2,Emitter_2
5407.059067,186.9284121,1.925057685,1.921786095,Emitter_2,Emitter_2
5400,121.6543835,1.914493305,1.797952199,Emitter_2,Emitter_2
5400,147.4827378,1.878017747,0.634477826,Emitter_2,Emitter_2
5408.607367,1059.911038,0.066411636,0,Emitter_1,Emitter_1
5406.559052,1068.12952,0.464633643,0.09931871,Emitter_1,Emitter_1
5400,151.7751982,1.718549533,1.690926743,Emitter_2,Emitter_2
5400,148.1847152,2,1.761985788,Emitter_2,Emitter_2
5404.145714,124.5693671,0.968582146,1.420232412,Noise,Emitter_2
5400,151.3717275,1.174411598,1.259146579,Emitter_2,Emitter_2
5406.496675,129.821661,1.448306349,1.556404555,Emitter_2,Emitter_2
5408.887119,130.8816688,2,1.972110255,Emitter_2,Emitter_2
5410,1014.191607,0.108407206,0,Emitter_1,Emitter_1
5402.488682,121.8653247,1.8885481,1.775216232,Emitter_2,Emitter_2
5400,162.4854947,1.705138967,1.001598185,Emitter_2,Emitter_2
5404.963332,138.1769793,1.463713808,0.918249849,Emitter_2,Emitter_2
5409.674209,546.1833484,0.73341416,0.753597328,Noise,Noise
5400,1046.465521,0.633130359,0.155034271,Emitter_1,Emitter_1
5408.919602,1061.025598,0.141120056,0,Emitter_1,Emitter_1
5400,1053.767589,0.206117424,0.04428581,Emitter_1,Emitter_1
5403.794573,138.2236724,1.802165112,1.867495475,Emitter_2,Emitter_2
5410,134.4775998,1.456701847,1.105159576,Emitter_2,Emitter_2
5409.819738,138.9814996,1.892469034,1.977274248,Emitter_2,Emitter_2
5408.432367,107.4320662,1.541139025,1.219393388,Emitter_2,Emitter_2
5410,144.1022629,1.59942252,0.759656277,Emitter_2,Emitter_2
5400,144.8588922,1.183898514,0.682097223,Emitter_2,Emitter_2
5410,164.0413375,1.53495603,0.881906378,Emitter_2,Emitter_2
5400,166.2073192,1.383287589,0.864729326,Emitter_2,Emitter_2
5409.050926,1040.606301,0,0.261304962,Emitter_1,Emitter_1
5402.005965,1051.598216,0.25466512,0,Emitter_1,Emitter_1
5400,143.8194912,1.703653697,1.828100959,Emitter_2,Emitter_2
5407.5352,131.6772188,1.609903276,1.806456753,Emitter_2,Emitter_2
5406.472615,133.7298982,1.464900395,1.632805947,Emitter_2,Emitter_2
5400,153.1006142,1.521666491,1.152492222,Emitter_2,Emitter_2
5400.435773,167.1426701,0.614660923,0.549204661,Noise,Noise
5408.729791,100,1.927657955,1.854928815,Emitter_2,Emitter_2
5405.606632,146.2110573,1.678416689,1.011973358,Emitter_2,Emitter_2
5400,134.7617778,1.799268383,1.966355742,Emitter_2,Emitter_2
5400.913799,152.1143473,1.909402919,1.802182436,Emitter_2,Emitter_2
5410,127.0409759,1.293248855,0.65816902,Emitter_2,Emitter_2
5401.338854,968.2505977,0.251749037,0.337316145,Noise,Emitter_1
5400,155.8535498,2,1.55246499,Emitter_2,Emitter_2
5400,141.992537,1.54452212,1.000688377,Emitter_2,Emitter_2
5410,1029.94947,0.132419781,0,Emitter_1,Emitter_1
5405.655328,151.3005963,1.542122125,1.021308592,Emitter_2,Emitter_2
5400,144.4989489,1.434684487,0.998823347,Emitter_2,Emitter_2
5403.810566,157.3364175,1.8507689,1.93765029,Emitter_2,Emitter_2
5400,114.8735003,1.392375453,0.781542198,Emitter_2,Emitter_2
5407.793625,1007.532022,0.250560482,0,Emitter_1,Emitter_1
5400,118.0945595,1.629894826,1.824094665,Emitter_2,Emitter_2
5408.188301,108.0824482,1.231291435,1.149867261,Emitter_2,Emitter_2
5400.338731,836.7744257,1.526057768,0.369357715,Noise,Noise
5404.053701,570.8751524,1.665134087,0.238458923,Noise,Emitter_2
5400,1036.244525,0.131273287,0,Emitter_1,Emitter_1
5404.426809,113.7399609,1.351151369,0.47599963,Noise,Emitter_2
5400,140.1293943,1.872747933,1.682565634,Emitter_2,Emitter_2
5400,118.9869375,1.612149648,1.736000231,Emitter_2,Emitter_2
5406.798763,321.487809,1.043055704,0.193043958,Noise,Noise
5406.953905,304.7575169,1.944982399,1.315930519,Noise,Noise
5400,151.182585,1.592853108,1.905576991,Emitter_2,Emitter_2
5400,1029.601352,0.180384925,0,Emitter_1,Emitter_1
5400,1031.181481,0.182798481,0.151096693,Emitter_1,Emitter_1
5407.229894,574.9208457,1.982573393,0.062712654,Noise,Noise
5401.078773,132.0362803,2,2,Emitter_2,Emitter_2
5401.29773,1033.976638,0.394356145,0,Emitter_1,Emitter_1
5400,1030.554261,0.292046264,0.471663044,Emitter_1,Emitter_1
5400,1052.021179,0.562889819,0.045432739,Emitter_1,Emitter_1
5407.888576,157.1430657,1.87798079,1.612342373,Emitter_2,Emitter_2
5402.245033,159.4876005,1.580280866,1.716422986,Emitter_2,Emitter_2
5409.689739,118.985176,1.834821143,2,Emitter_2,Emitter_2
5408.514739,100,1.239594069,1.278144806,Emitter_2,Emitter_2
5410,144.7974488,1.893334573,1.493697968,Emitter_2,Emitter_2
5400,1035.978615,0,0,Emitter_1,Emitter_1
5410,142.143021,1.575256752,1.820600954,Emitter_2,Emitter_2
5400,136.7010959,1.817976109,1.885777751,Emitter_2,Emitter_2
5409.760159,126.0356521,1.430628235,1.167451449,Emitter_2,Emitter_2
5404.941988,237.689892,0.490273248,0.107674741,Noise,Emitter_2
5400,171.089403,1.697235308,0.978937676,Emitter_2,Emitter_2
5410,1027.127232,0.517344073,0.313307947,Emitter_1,Emitter_1
5408.944318,645.0053652,1.879280569,0.368175516,Noise,Noise
5401.391417,201.8369383,1.883311049,1.642959339,Emitter_2,Emitter_2
5400.709387,168.8376817,1.514422609,1.644536882,Emitter_2,Emitter_2
5400,113.3851226,1.603201842,1.918868737,Emitter_2,Emitter_2
5400,1051.039371,0.241765452,0,Emitter_1,Emitter_1
5405.874625,1031.110077,0.309556303,0.334396139,Emitter_1,Emitter_1
5407.733797,128.7919286,1.854484493,1.151646305,Emitter_2,Emitter_2
5400.462983,128.9884475,1.787085129,1.082073508,Emitter_2,Emitter_2
5410,162.2214803,2,1.788334117,Emitter_2,Emitter_2
5400,120.4901902,1.91516584,0.840444794,Emitter_2,Emitter_2
5401.760028,204.692002,1.799831253,2.137118017,Emitter_2,Emitter_2
5404.46443,177.8257167,1.327162098,1.732651156,Emitter_2,Emitter_2
5400,180.4293522,1.192495254,1.222641824,Emitter_2,Emitter_2
5403.047649,100,1.91252515,1.768834633,Emitter_2,Emitter_2
5405.283152,549.695068,1.754279042,1.481772921,Noise,Noise
5410,1032.806989,0.193851313,0.050970717,Emitter_1,Emitter_1
5400,143.1286889,2,1.861671995,Emitter_2,Emitter_2
5400,1057.089999,0.017767755,0,Emitter_1,Emitter_1
