Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5408.116149,139.8414283,1.695557555,2,Emitter_2,Emitter_2
5406.817818,107.821469,1.78374319,1.755547196,Emitter_2,Emitter_2
5400,990.0614285,0.378833849,0,Emitter_3,Emitter_3
5400.393323,1055.296235,0.336319755,0,Emitter_1,Emitter_3
5403.313948,805.6648272,0.050133284,1.09508154,Noise,Noise
5400,1039.585327,0.332389874,0.111907407,Emitter_3,Emitter_3
5400,119.3975579,1.570568925,2,Emitter_2,Emitter_2
5400,1032.032128,0.466326098,0,Emitter_3,Emitter_3
5410,154.1582668,1.824970834,1.791224522,Emitter_2,Emitter_2
5410,997.6302831,0.592348865,0,Emitter_3,Emitter_3
5410.630411,1042.673594,0.047047273,0.046245551,Emitter_1,Emitter_3
5410,157.0853512,2,1.82922464,Emitter_2,Emitter_2
5400,142.3005113,1.841452746,1.563766574,Emitter_2,Emitter_2
5400,153.5376564,1.740492208,1.47434544,Emitter_2,Emitter_2
5410,100,1.631567247,1.793564891,Emitter_2,Emitter_2
5400,137.5791702,1.669089243,1.965996907,Emitter_2,Emitter_2
5400,1052.968023,0.410974591,0.297111118,Emitter_1,Emitter_3
5403.190819,760.4484231,0.506404766,1.226927289,Noise,Noise
5400,994.7720157,0.389476387,0,Emitter_3,Emitter_3
5400.485786,1006.394921,0.07192111,0.010194868,Emitter_3,Emitter_3
5400,1032.164919,0,0.095539269,Emitter_3,Emitter_3
5407.911939,983.099968,0.66298714,0.091592902,Emitter_3,Emitter_3
5400,1076.110308,0.088272571,0,Emitter_1,Emitter_3
5410,107.2631781,1.624573546,1.64142792,Emitter_2,Emitter_2
5403.773769,140.9859485,1.793165304,1.458013655,Emitter_2,Emitter_2
5400,168.4079286,1.606765922,1.765444017,Emitter_2,Emitter_2
5400,100,1.927204215,1.84182258,Emitter_2,Emitter_2
5410,125.7591869,1.910599328,1.963031228,Emitter_2,Emitter_2
5410,1036.307994,0.423484281,0,Emitter_3,Emitter_3
5408.412398,138.9989078,1.651675923,1.915005747,Emitter_2,Emitter_2
5405.190507,144.1725456,2,1.650871877,Emitter_2,Emitter_2
5400,120.173085,1.7348414,1.498201957,Emitter_2,Emitter_2
5401.691291,1031.289874,0.722636905,0,Emitter_3,Emitter_3
5400,1020.089112,0.119790644,0.179479402,Emitter_1,Emitter_3
5400,1010.301841,0.072780217,0.196974984,Emitter_3,Emitter_3
5400,1075.497963,0.394628369,0,Emitter_1,Emitter_3
5403.648942,1054.186332,0.523786105,0.344931539,Emitter_1,Emitter_3
5400,1025.027023,0.147264672,0.010872964,Emitter_1,Emitter_3
5400,1026.115097,0.370122878,0,Emitter_3,Emitter_3
5400,145.1895765,1.617796602,2,Emitter_2,Emitter_2
5400.414911,1031.005472,0,0.15980151,Emitter_3,Emitter_3
5400.919701,988.7600539,0.158120407,0,Emitter_3,Emitter_3
5408.112012,577.7809854,1.174243191,1.066635796,Noise,Noise
5400,113.1022644,1.788736767,1.81990325,Emitter_2,Emitter_2
5401.945623,240.2701274,1.960291877,0.595292433,Noise,Noise
5406.803369,950.7078287,0.002133032,1.343553081,Noise,Emitter_3
5407.272772,1031.827131,0.352209008,0,Emitter_1,Emitter_3
5403.056194,1012.902383,0.420404963,0.087442534,Emitter_3,Emitter_3
5410.988735,98.75334732,2.1036095,2.120948028,Emitter_2,Noise
5402.950769,160.1099064,1.371462143,1.742228895,Emitter_2,Emitter_2
5400,1011.912425,0.32344555,0,Emitter_1,Emitter_3
5410,154.7107311,1.753338141,2,Emitter_2,Emitter_2
5400,150.2853118,2,1.870053222,Emitter_2,Emitter_2
5410.704543,173.8571663,1.858819424,1.863531486,Emitter_2,Emitter_2
5402.725045,1058.734157,0.644573724,0,Emitter_1,Emitter_3
5404.903662,100,1.829167162,2,Emitter_2,Emitter_2
5410,1057.789149,0.180580524,0,Emitter_3,Emitter_3
5402.055653,1019.195374,0.470987005,0,Emitter_3,Emitter_3
5401.94621,135.605125,2,1.972687831,Emitter_2,Emitter_2
5410,1027.391646,0.411869957,0.013292867,Emitter_1,Emitter_3
5407.559008,146.4767853,1.487325094,1.860449653,Emitter_2,Emitter_2
5400,1050.65348,0.318754462,0.267325334,Emitter_1,Emitter_3
5400,1052.825328,0.562126352,0.002356199,Emitter_1,Emitter_3
5410,150.1638588,1.794158846,1.995880401,Emitter_2,Emitter_2
5400,1028.995416,0.556119357,0,Emitter_1,Emitter_3
5410,1086.770711,0.037518937,0,Emitter_1,Emitter_3
5401.120624,1052.523569,0.195875645,0.226977808,Emitter_1,Emitter_3
5410,1041.874417,0.456128317,0,Emitter_1,Emitter_3
5410,110.7299379,1.699929421,1.630333592,Emitter_2,Emitter_2
5407.91348,1057.753819,0.079217293,0.04953686,Emitter_3,Emitter_3
5401.38137,1038.691513,0.687141807,-0.113352274,Emitter_1,Emitter_3
5410,1034.175853,0.390214488,0.147583976,Emitter_3,Emitter_3
5405.333027,318.580926,0.467628564,0.676711242,Noise,Noise
5400,158.3427732,1.825917979,1.741279038,Emitter_2,Emitter_2
5400,1000.136857,0.207487141,0.033137706,Emitter_3,Emitter_3
5408.511932,155.7646889,1.669384789,1.878638077,Emitter_2,Emitter_2
5400,157.1451307,1.521153478,2,Emitter_2,Emitter_2
5400,137.221113,1.81413734,1.596983271,Emitter_2,Emitter_2
5400,1036.377819,0,0,Emitter_3,Emitter_3
5410,130.6296014,1.716022158,1.797290794,Emitter_2,Emitter_2
5404.895087,1054.10969,0.339239259,0,Emitter_1,Emitter_3
5410,125.6810652,1.802628151,1.914148396,Emitter_2,Emitter_2
5410,140.4955549,1.923421846,1.801754512,Emitter_2,Emitter_2
5400.756014,147.9179621,1.688511561,1.54051924,Emitter_2,Emitter_2
5408.906177,162.8929889,2,1.728564792,Emitter_2,Emitter_2
5400,1057.764393,0.283543625,0.116214996,Emitter_3,Emitter_3
5400,1060.052991,0.509008821,0,Emitter_3,Emitter_3
5399.628719,1011.89168,0.006571469,0.148584847,Emitter_1,Emitter_3
5400,1028.25474,0.128488428,0,Emitter_3,Emitter_3
5410,1053.115996,0.234918405,0.400396943,Emitter_1,Emitter_3
5404.95421,198.6064057,1.87330073,1.864717014,Emitter_2,Emitter_2
5400,1052.28576,0.098502867,0,Emitter_3,Emitter_3
5405.805391,1072.662123,0.358870683,0.260629179,Emitter_1,Emitter_3
5400,1030.562852,0.243424159,0,Emitter_1,Emitter_3
5403.307009,178.7938289,1.679767789,1.829624878,Emitter_2,Emitter_2
5405.535869,1027.000469,0.414583013,0.233380836,Emitter_1,Emitter_3
5402.437459,274.4186739,0.38225329,1.883015393,Noise,Noise
5400,140.2931182,1.441061668,1.924756487,Emitter_2,Emitter_2
5400,100,1.464178493,1.736313919,Emitter_2,Emitter_2
5400,120.3521238,1.726026883,1.77554608,Emitter_2,Emitter_2
5398.764223,1023.966175,0.484080038,0.11178119,Emitter_3,Emitter_3
5410,1073.268888,0.10837354,0.135772878,Emitter_1,Emitter_3
5410,1034.671173,0.059958837,0,Emitter_3,Emitter_3
5410,1037.96349,0.258768927,0,Emitter_1,Emitter_3
5400,1005.760314,0.64378847,0.183852668,Emitter_3,Emitter_3
5409.598336,154.1576903,1.968604954,1.627222308,Emitter_2,Emitter_2
5404.339939,978.1650814,0.475425646,0,Emitter_3,Emitter_3
5401.647132,1036.86385,0.427107956,0.10925955,Emitter_1,Emitter_3
5400,169.883919,1.718732254,1.729020677,Emitter_2,Emitter_2
5405.563217,1041.691227,0.363217065,0,Emitter_1,Emitter_3
5400,138.9477625,1.718523135,1.767130245,Emitter_2,Emitter_2
5401.869787,870.5537016,1.932506966,1.349118248,Noise,Noise
5400,1052.053255,0.054766546,0,Emitter_1,Emitter_3
5405.449115,994.4034204,0.010868614,0,Emitter_3,Emitter_3
5400,166.5666361,1.58087019,1.461359288,Emitter_2,Emitter_2
5408.740164,985.7771074,0.231730912,0,Emitter_3,Emitter_3
5405.093113,1045.082053,0.279712209,0,Emitter_1,Emitter_3
5400,1015.81359,0.4123196,0.09020738,Emitter_3,Emitter_3
5406.531492,142.6148772,1.841137783,1.93677116,Emitter_2,Emitter_2
5409.812904,304.4717153,1.878930023,0.842833593,Noise,Noise
5410,165.3100698,1.494966881,1.755254966,Emitter_2,Emitter_2
5408.992464,153.2920972,0.860382653,0.601496462,Noise,Noise
5405.625839,1038.142698,0.252459718,0.034966161,Emitter_3,Emitter_3
5400,1023.182706,0.346411526,0,Emitter_1,Emitter_3
5400,115.4254648,1.737579582,2,Emitter_2,Emitter_2
5410,138.7038149,1.611818198,1.728432342,Emitter_2,Emitter_2
5401.444932,1070.690396,0.415594613,0.31536087,Emitter_1,Emitter_3
5410,118.5364123,1.842286701,1.80479382,Emitter_2,Emitter_2
5401.946814,137.4078011,2,1.638891687,Emitter_2,Emitter_2
5400,1023.920735,0,0.0292868,Emitter_3,Emitter_3
5410,1069.278007,0.121659903,0,Emitter_1,Emitter_3
5400,135.5320317,1.970282168,1.939472589,Emitter_2,Emitter_2
5400,141.001803,1.504643784,2,Emitter_2,Emitter_2
5400,137.4374317,1.625495041,1.771864605,Emitter_2,Emitter_2
5410,116.4616022,1.802001669,1.779188357,Emitter_2,Emitter_2
5400,1034.458878,0.353253329,0.081342215,Emitter_1,Emitter_3
5400,995.22446,0.559694294,0,Emitter_3,Emitter_3
5405.939457,316.9782539,1.800307384,0.153722773,Noise,Noise
5400,150.3976586,1.715914749,1.836213137,Emitter_2,Emitter_2
5400,1010.314128,0.210439641,0,Emitter_3,Emitter_3
5410,1038.44624,0.348735672,0,Emitter_3,Emitter_3
5407.961357,1008.674289,0.271757849,0,Emitter_3,Emitter_3
5401.729583,1030.664149,0.403396131,0,Emitter_3,Emitter_3
5400,138.1610208,1.885458623,1.913097381,Emitter_2,Emitter_2
5402.007358,159.662742,1.977913985,1.710165093,Emitter_2,Emitter_2
5401.91009,935.7245786,1.7815271,1.887456654,Noise,Noise
5401.940698,158.9833013,1.959357521,1.735874203,Emitter_2,Emitter_2
5406.409085,153.180519,1.866945939,1.748984581,Emitter_2,Emitter_2
5400,127.6144766,1.74121832,1.65622715,Emitter_2,Emitter_2
5409.180932,1005.332087,0.064335261,0.015612391,Emitter_3,Emitter_3
5406.444599,131.831248,1.740557025,1.780262517,Emitter_2,Emitter_2
5400,977.2154425,0.136592791,0,Emitter_3,Emitter_3
5402.639241,193.7061062,2,1.878550215,Emitter_2,Emitter_2
5401.850459,133.6758493,1.544557111,1.945470718,Emitter_2,Emitter_2
5410,1032.729294,0.170325526,0.018795451,Emitter_3,Emitter_3
5400,1036.561039,0.007570337,0.162294663,Emitter_1,Emitter_3
5410,100,1.511185965,1.957513102,Emitter_2,Emitter_2
5410,1006.745706,0.333267077,0.163110102,Emitter_3,Emitter_3
5410,1066.87803,0.487398922,0.230436908,Emitter_3,Emitter_3
5404.974937,502.0845581,0.903227551,1.018060053,Noise,Emitter_2
5410,1047.407611,0.817980685,0.561468125,Emitter_1,Emitter_3
5400,1020.516956,0.286173859,0.06973213,Emitter_1,Emitter_3
5400,1029.178862,0.309927365,0.024128873,Emitter_1,Emitter_3
5400,1015.898967,0.622840853,0,Emitter_3,Emitter_3
5403.860882,774.4407696,1.511006397,0.677101635,Noise,Noise
5402.322111,366.421686,0.534524681,1.672168421,Noise,Emitter_2
5405.417173,1038.0807,0.196514306,0.212693988,Emitter_3,Emitter_3
5400,156.21084,2,2,Emitter_2,Emitter_2
5407.470631,1004.896839,0.497171343,0,Emitter_3,Emitter_3
5405.300416,165.6253929,2,2,Emitter_2,Emitter_2
5410,1003.298002,0.120929561,0.198714385,Emitter_3,Emitter_3
5410,142.6501619,1.891092168,1.784647203,Emitter_2,Emitter_2
5410,1008.282114,0.186150524,0,Emitter_1,Emitter_3
5408.935013,966.0335186,0.613197923,1.423974585,Noise,Noise
5400,1057.838221,0.545413209,0,Emitter_3,Emitter_3
5400,133.8468412,2,1.49002503,Emitter_2,Emitter_2
5410,1000.639216,0.558599864,0,Emitter_3,Emitter_3
5400,150.1629619,2,2,Emitter_2,Emitter_2
5409.456401,207.3586459,1.429227507,1.002535813,Noise,Noise
5400,148.961056,1.939135374,1.517403824,Emitter_2,Emitter_2
5400,117.9341451,1.798186274,2,Emitter_2,Emitter_2
5410,1029.978083,0.588154074,0,Emitter_3,Emitter_3
5400,1019.156157,0.156401143,0.021675786,Emitter_3,Emitter_3
5400.485469,1043.807632,0.632794353,0,Emitter_3,Emitter_3
5403.270311,187.9355862,0.773922802,0.10943447,Noise,Noise
5401.974173,159.5245417,1.834661547,1.91116224,Emitter_2,Emitter_2
5400,179.2138287,1.655156287,1.833819354,Emitter_2,Emitter_2
5406.80978,1022.875016,0.162841105,0,Emitter_1,Emitter_3
5400,1000.942939,0.467349188,0,Emitter_3,Emitter_3
5403.485451,135.086933,1.964002348,1.273102895,Emitter_2,Emitter_2
5400,163.8139924,2,1.356921714,Emitter_2,Emitter_2
5411.400076,117.5856448,1.876522201,1.429023661,Emitter_2,Emitter_2
5401.946881,1044.255612,0.644877675,0.003579906,Emitter_3,Emitter_3
5406.767118,325.1444544,0.951522999,1.47930436,Noise,Noise
5400,114.0239289,1.408279081,1.627643599,Emitter_2,Emitter_2
5400,1011.028552,0.33869509,0,Emitter_3,Emitter_3
5410,1059.250416,0.514594853,0.171878789,Emitter_1,Emitter_3
5400,172.3621357,1.900266545,1.939494608,Emitter_2,Emitter_2
5410,136.0190143,1.660408902,1.614626983,Emitter_2,Emitter_2
5406.397588,1037.187446,0.187495808,0,Emitter_3,Emitter_3
5400,160.9375806,1.977008679,1.957735604,Emitter_2,Emitter_2
5400,1043.865361,0.428835402,0,Emitter_1,Emitter_3
5400.84821,1066.343599,0.473352818,0.342649795,Noise,Emitter_3
5400,143.2592334,2,2,Emitter_2,Emitter_2
5400.991182,533.5813539,0.991771852,1.031071171,Noise,Noise
5400,1002.131191,0.271734695,0.122589172,Emitter_3,Emitter_3
5410,1003.498851,0.571791951,0.035116632,Emitter_3,Emitter_3
5410,184.9865358,1.748145584,2,Emitter_2,Emitter_2
5408.181857,100,2,1.695565025,Emitter_2,Emitter_2
5404.367123,165.6103727,1.917019379,2,Emitter_2,Emitter_2
5400,175.2630423,1.494793249,1.767088574,Emitter_2,Emitter_2
5408.162221,270.2372134,0.079335243,1.678348358,Noise,Noise
5401.707092,1076.086713,0.434122007,0,Emitter_3,Emitter_3
5410,118.7853675,1.789628086,1.96673994,Emitter_2,Emitter_2
5400,1052.773184,0.250723524,0.336692821,Emitter_3,Emitter_3
5410,121.9172231,1.877137185,1.815999523,Emitter_2,Emitter_2
5402.327901,1014.109914,0.038337018,0.287758446,Emitter_3,Emitter_3
5400,142.3124158,1.276098983,2,Emitter_2,Emitter_2
5410,189.0787735,1.432831936,1.916997198,Emitter_2,Emitter_2
5407.079476,141.4306636,1.565680218,1.504503736,Emitter_2,Emitter_2
5400,1013.256656,0.327473181,0,Emitter_3,Emitter_3
5400,998.3008182,0.381208487,0,Emitter_3,Emitter_3
5410.69276,1042.681138,-0.052852147,0.002459012,Emitter_3,Emitter_3
5405.095057,1014.029836,0.58740063,0,Emitter_1,Emitter_3
5403.414319,581.2763431,0.728487919,1.349485268,Noise,Noise
5410,1010.78378,0.493326636,0,Emitter_3,Emitter_3
5411.324967,1010.498676,0.387165862,0.285736028,Emitter_3,Emitter_3
5406.582321,135.5918123,1.637003502,1.88896475,Emitter_2,Emitter_2
5408.774027,1013.038464,0.497781345,0.006485117,Emitter_3,Emitter_3
5400,1006.735971,0.174808952,0,Emitter_3,Emitter_3
5400,1030.816587,0.511202935,0.041526976,Emitter_3,Emitter_3
5410.487356,136.1327922,1.477302932,2.040956959,Emitter_2,Emitter_2
5400,1028.898935,0.442979967,0.539556358,Emitter_3,Emitter_3
5411.149052,1048.148983,0.301957296,-0.104538295,Emitter_3,Emitter_3
5404.915512,162.1915648,1.793487995,1.862176599,Emitter_2,Emitter_2
5410,1041.563847,0.060717251,0,Emitter_1,Emitter_3
5400,1015.403428,0.683884397,0,Emitter_3,Emitter_3
5407.030465,1032.477824,0.590680037,0.375450237,Emitter_3,Emitter_3
5400,1049.392985,0.218824082,0.124312024,Emitter_1,Emitter_3
5407.300895,995.5377295,0.500380143,0.190250484,Emitter_3,Emitter_3
5400,133.2883491,1.813766415,1.709501617,Emitter_2,Emitter_2
5408.074872,124.5662708,1.517029227,1.851918381,Emitter_2,Emitter_2
5400,140.5934365,1.746931283,1.523761401,Emitter_2,Emitter_2
5410,127.7520028,1.768232804,2,Emitter_2,Emitter_2
5405.848668,1050.10562,0.560635969,0,Emitter_1,Emitter_3
5405.227147,1023.188161,0.414390857,0,Emitter_3,Emitter_3
5402.900289,1041.294804,0.028808368,0.072726731,Emitter_1,Emitter_3
5410,992.898077,0.423032288,0.251555392,Emitter_3,Emitter_3
5410,1025.399772,0.289661522,0.16105121,Emitter_1,Emitter_3
5410,156.4709224,1.739235511,1.65945844,Emitter_2,Emitter_2
5410,138.3112643,1.897938791,1.679793732,Emitter_2,Emitter_2
5408.979945,123.2451665,1.689013457,1.895981049,Emitter_2,Emitter_2
5401.990144,120.2509906,1.794261522,1.969414016,Emitter_2,Emitter_2
5400,1020.93982,0.263788006,0,Emitter_1,Emitter_3
5410,1001.960805,0.446693617,0,Emitter_1,Emitter_3
5409.034595,1015.406302,0.370808658,0,Emitter_3,Emitter_3
5400,1032.677759,0.389498029,0,Emitter_1,Emitter_3
5409.239815,966.9025705,0.381456491,0.207498592,Noise,Emitter_3
5407.253183,148.6002676,1.993307962,1.750290888,Emitter_2,Emitter_2
5409.951932,130.3196075,2,2,Emitter_2,Emitter_2
5410,1066.669985,0,0,Emitter_1,Emitter_3
5400,1014.696595,0.913958801,0,Emitter_3,Emitter_3
5400,1078.859659,0.554818653,0.038543275,Emitter_1,Emitter_3
5410,1021.380466,0.379445181,0.221857963,Emitter_1,Emitter_3
5410,1003.998631,0.372731429,0.017739053,Emitter_3,Emitter_3
5400,1020.029317,0.142743287,0,Emitter_1,Emitter_3
5400,141.3317765,2,1.882121493,Emitter_2,Emitter_2
5400,158.7489503,1.964624005,2,Emitter_2,Emitter_2
5400.957371,126.6962292,1.876735246,1.729918628,Emitter_2,Emitter_2
5401.452227,108.7951604,1.39684576,1.368312709,Emitter_2,Emitter_2
5410,1012.58157,0.383096123,0.099751054,Emitter_1,Emitter_3
5400,106.2528765,1.54622917,1.57808299,Emitter_2,Emitter_2
5404.147626,167.7921711,1.54537716,2,Emitter_2,Emitter_2
5403.422574,1037.170879,0.277607569,0,Emitter_3,Emitter_3
5400,141.9952434,1.365126511,1.950845371,Emitter_2,Emitter_2
5400,132.9697325,1.927062357,1.615036943,Emitter_2,Emitter_2
5410,1033.964099,0.653294269,0.142596783,Emitter_1,Emitter_3
5400,147.7105425,2,1.487522828,Emitter_2,Emitter_2
5400,120.6176131,1.654824275,1.915985773,Emitter_2,Emitter_2
5401.943008,1034.704508,0.360486322,0.182980764,Emitter_3,Emitter_3
5400,1053.228596,0.57119362,0,Emitter_1,Emitter_3
5400,1055.925536,0.249014717,0.089406964,Emitter_1,Emitter_3
5400,144.0030333,1.900239741,1.598428724,Emitter_2,Emitter_2
5410,1007.834842,0.179387816,0.097354192,Emitter_3,Emitter_3
5410,1010.978293,0.266659706,0,Emitter_3,Emitter_3
5402.231994,1001.320105,0.245674817,0.046598315,Emitter_3,Emitter_3
5410,133.7634589,1.936471403,1.8988708,Emitter_2,Emitter_2
5404.192686,995.1145304,0,0.232911766,Emitter_3,Emitter_3
5400,115.725756,1.582600783,1.852295015,Emitter_2,Emitter_2
5407.511599,996.7366863,0.437947775,0,Emitter_3,Emitter_3
5405.955876,1068.36864,0,0.12272277,Emitter_1,Emitter_3
5400,1092.679037,0.372330152,0,Emitter_1,Emitter_3
5403.670503,179.2220858,1.871565083,1.563456302,Emitter_2,Emitter_2
5404.596808,132.8708843,1.800761367,2,Emitter_2,Emitter_2
5402.560907,119.6127703,1.793514862,1.830003387,Emitter_2,Emitter_2
5400,137.6648209,1.619715658,1.866977388,Emitter_2,Emitter_2
5406.898215,651.5845155,0.525148093,1.84396072,Noise,Noise
5401.34441,120.7997896,1.509459755,1.499769404,Emitter_2,Emitter_2
5400.414992,1014.179156,0.066558354,0,Emitter_3,Emitter_3
5406.000752,989.1662133,0.475175571,0.178712361,Emitter_3,Emitter_3
5410,164.1855908,1.436830804,2,Emitter_2,Emitter_2
5410,153.2097796,1.62072527,1.710261884,Emitter_2,Emitter_2
5403.507157,1049.77196,0.509873538,0,Emitter_3,Emitter_3
5400,1062.103877,0.098463043,0.181872085,Emitter_1,Emitter_3
5410,984.7837888,0.545151756,0,Emitter_3,Emitter_3
5410,1038.859644,0.046161862,0,Emitter_3,Emitter_3
5400,185.3297931,1.771144688,1.877271404,Emitter_2,Emitter_2
5400,151.7033749,1.755572643,1.711545732,Emitter_2,Emitter_2
5408.533097,684.7483008,1.586110976,0.552983684,Noise,Noise
5400,153.0474676,2,1.966502789,Emitter_2,Emitter_2
5400,1062.991381,0.072168244,0.130221177,Emitter_3,Emitter_3
5409.071226,141.6328942,1.694963329,1.724326891,Emitter_2,Emitter_2
5400,102.1577303,2,1.884384687,Emitter_2,Emitter_2
5410,157.081405,1.956881086,1.518470892,Emitter_2,Emitter_2
5400,128.3406756,1.718600003,1.895803566,Emitter_2,Emitter_2
5400,978.5930978,0,0.132556936,Emitter_3,Emitter_3
5400,978.6781139,0.302550512,0.077120992,Emitter_3,Emitter_3
5406.563644,1003.093204,0.302577642,0.082632083,Emitter_3,Emitter_3
5401.406713,1028.202263,0.854027372,0,Emitter_3,Emitter_3
5406.180133,1016.061831,0.315224874,0.094168844,Emitter_3,Emitter_3
5407.479495,1016.324695,0.21161027,-0.02180573,Emitter_3,Emitter_3
5410,981.9175735,0.217701263,0.008849844,Emitter_3,Emitter_3
5401.668921,1021.413891,0.616960869,0.177500231,Emitter_3,Emitter_3
5408.058093,1052.173229,0.20783566,0.169562797,Emitter_3,Emitter_3
5407.543503,487.8551932,0.754082451,0.595446766,Noise,Noise
5404.417539,135.1853568,1.725851038,2,Emitter_2,Emitter_2
5400,1002.141981,0.719617674,0.010464131,Emitter_3,Emitter_3
5400,1005.997515,0.250306962,0,Emitter_3,Emitter_3
5401.50058,1044.435528,0.651048954,0.002553596,Emitter_1,Emitter_3
5410,1018.213272,0.201313855,0,Emitter_3,Emitter_3
5410,155.9502061,1.845373664,1.999848821,Emitter_2,Emitter_2
5404.455848,858.8013139,0.171080489,0.646144963,Noise,Noise
5401.542154,1023.755332,0.045578776,0,Emitter_3,Emitter_3
5404.676493,133.4716475,1.739392647,1.718028233,Emitter_2,Emitter_2
5400,1014.468407,0.222955866,0.080166055,Emitter_1,Emitter_3
5400,1007.08583,0.135122534,0,Emitter_3,Emitter_3
5409.559097,805.7165958,1.864350128,0.869602066,Noise,Noise
5400,1009.094057,0.541242821,0.092114653,Emitter_3,Emitter_3
5405.117899,1026.784499,0.683571412,0,Emitter_3,Emitter_3
5409.092647,142.9917657,1.573212877,1.771457162,Emitter_2,Emitter_2
5405.535887,901.4651283,0.426522065,1.68184547,Noise,Noise
5400,1007.167852,0.167752819,0,Emitter_1,Emitter_3
5404.714236,343.6415851,0.218506681,0.795326812,Noise,Noise
5404.395823,234.1739645,0.320440145,1.160711716,Noise,Emitter_2
5403.147509,1045.153437,0.227439256,0.238727231,Emitter_3,Emitter_3
5407.194454,182.8920107,1.943300079,1.76093439,Noise,Emitter_2
5409.467989,1017.219068,0.107397693,0.362016385,Emitter_3,Emitter_3
5400,128.3967256,1.65913697,1.535348344,Emitter_2,Emitter_2
5410,1024.752281,0.097020352,0,Emitter_3,Emitter_3
5408.828659,1020.017728,0.404207645,0.068347604,Emitter_3,Emitter_3
5410,1037.429405,0.305781873,0.331269748,Emitter_3,Emitter_3
5401.758046,170.3189029,1.598673985,1.78478902,Emitter_2,Emitter_2
5402.222975,123.9293808,1.828423234,2,Emitter_2,Emitter_2
5405.390456,1087.957054,0.545246487,0.027068032,Emitter_1,Emitter_3
5410,998.8693306,0.301623015,0,Emitter_3,Emitter_3
5410,161.8411082,1.636323138,1.896587426,Emitter_2,Emitter_2
5400,1011.331422,0.478420983,0.219151838,Emitter_3,Emitter_3
5410,1021.236332,0.053359954,0.158077645,Emitter_3,Emitter_3
5410,1019.015398,0,0.037203382,Emitter_1,Emitter_3
5400,1032.018781,0.070511385,0.33317456,Emitter_1,Emitter_3
5400,149.0355077,1.805499751,1.724541026,Emitter_2,Emitter_2
5400,1012.283626,0.434457519,0.016911151,Emitter_3,Emitter_3
5404.168418,1043.579016,0.475463294,0.103360841,Emitter_3,Emitter_3
5402.803051,122.5918093,1.650541296,1.638509991,Emitter_2,Emitter_2
5408.83665,1011.060088,0.365361398,0,Emitter_1,Emitter_3
5400,1010.195241,0.251968951,0.192859416,Emitter_3,Emitter_3
5410,127.0611436,1.767381232,2,Emitter_2,Emitter_2
5401.340081,157.5472442,1.811225891,1.687078005,Emitter_2,Emitter_2
5403.358043,1048.238708,0.633952645,0,Emitter_3,Emitter_3
5400,149.0695281,1.952503316,1.84607766,Emitter_2,Emitter_2
5400,1064.071144,0.612068968,0,Emitter_1,Emitter_3
5407.098585,1049.421245,0.05649309,0.072914944,Emitter_1,Emitter_3
5405.746982,112.7319151,2,1.616127321,Emitter_2,Emitter_2
5400,149.119368,1.865880158,1.767034301,Emitter_2,Emitter_2
5400,155.3444925,1.915109295,1.786616927,Emitter_2,Emitter_2
5400,1010.371827,0.25959112,0.226121049,Emitter_3,Emitter_3
5400,171.8261762,1.820071089,1.676932034,Emitter_2,Emitter_2
5400,1023.176935,0.21492136,0,Emitter_3,Emitter_3
5400,1035.41822,0.396291343,0,Emitter_3,Emitter_3
5410,994.5942752,0.552433691,0.263680862,Emitter_3,Emitter_3
5403.161018,838.1355684,0.3856606,1.372382449,Noise,Noise
5406.812493,552.7953519,0.952934914,1.445044259,Noise,Noise
5399.7173,1007.950075,0.314547366,0.240725002,Emitter_1,Emitter_3
5400.808665,1058.404994,1.969049225,1.791919472,Noise,Emitter_2
5401.341439,120.7475344,1.544314732,1.799774216,Emitter_2,Emitter_2
5400,1037.943154,0.424331417,0,Emitter_3,Emitter_3
5400,1072.740686,0.230722648,0,Emitter_3,Emitter_3
5410,1020.161264,0.064067702,0,Emitter_3,Emitter_3
5410,142.8148499,1.796004443,1.836219585,Emitter_2,Emitter_2
5400,1064.872279,0.511267392,0.128779934,Emitter_3,Emitter_3
5400,1012.002731,0.328577142,0.143952886,Emitter_3,Emitter_3
5400,156.9767359,1.619003263,1.719364879,Emitter_2,Emitter_2
5409.059446,1017.462939,0.620274189,0.626782013,Noise,Noise
5401.403286,607.4342538,1.289064386,1.646280123,Noise,Noise
5402.672616,825.4230602,0.577623484,0.728806664,Noise,Noise
5406.430883,1036.280294,0.101665342,0.057820764,Emitter_1,Emitter_3
5405.749953,1029.947248,0.226478746,0,Emitter_3,Emitter_3
5401.036635,1032.216579,0.328007503,0.015075267,Emitter_3,Emitter_3
5403.077018,1035.407819,0.273762082,0.340270044,Emitter_1,Emitter_3
5400.943552,152.8417737,1.501549287,2.065405142,Emitter_2,Emitter_2
5405.543314,118.8049757,1.735715044,1.946145468,Emitter_2,Emitter_2
5400,1085.249161,0.036860955,0,Emitter_1,Emitter_3
5408.086333,1008.119897,0.374659902,0,Emitter_3,Emitter_3
5400,1001.419762,0.45343274,0.066849944,Emitter_3,Emitter_3
5409.530152,112.2211896,1.789172925,1.875571595,Emitter_2,Emitter_2
5410,1004.148026,0.399474954,0.413458745,Emitter_3,Emitter_3
5400,1052.104515,0.290867597,0.217192166,Emitter_3,Emitter_3
