Radio Frequency,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5405.805391,0.358870683,0.260629179,Emitter_1,Noise
5400,0.243424159,0,Emitter_1,Emitter_3
5403.307009,1.679767789,1.829624878,Emitter_2,Noise
5405.535869,0.414583013,0.233380836,Emitter_1,Noise
5402.437459,0.38225329,1.883015393,Noise,Noise
5400,1.441061668,1.924756487,Emitter_2,Noise
5400,1.464178493,1.736313919,Emitter_2,Noise
5400,1.726026883,1.77554608,Emitter_2,Emitter_2
5398.764223,0.484080038,0.11178119,Emitter_3,Emitter_3
5410,0.10837354,0.135772878,Emitter_1,Emitter_3
5410,0.059958837,0,Emitter_3,Emitter_3
5410,0.258768927,0,Emitter_1,Emitter_3
5400,0.64378847,0.183852668,Emitter_3,Emitter_3
5409.598336,1.968604954,1.627222308,Emitter_2,Emitter_2
5404.339939,0.475425646,0,Emitter_3,Noise
5401.647132,0.427107956,0.10925955,Emitter_1,Emitter_3
5400,1.718732254,1.729020677,Emitter_2,Emitter_2
5405.563217,0.363217065,0,Emitter_1,Noise
5400,1.718523135,1.767130245,Emitter_2,Emitter_2
5401.869787,1.932506966,1.349118248,Noise,Noise
5400,0.054766546,0,Emitter_1,Emitter_3
5405.449115,0.010868614,0,Emitter_3,Noise
5400,1.58087019,1.461359288,Emitter_2,Noise
5408.740164,0.231730912,0,Emitter_3,Emitter_3
5405.093113,0.279712209,0,Emitter_1,Noise
5400,0.4123196,0.09020738,Emitter_3,Emitter_3
5406.531492,1.841137783,1.93677116,Emitter_2,Emitter_2
5409.812904,1.878930023,0.842833593,Noise,Noise
5410,1.494966881,1.755254966,Emitter_2,Emitter_2
5408.992464,0.860382653,0.601496462,Noise,Noise
5405.625839,0.252459718,0.034966161,Emitter_3,Noise
5400,0.346411526,0,Emitter_1,Emitter_3
5400,1.737579582,2,Emitter_2,Emitter_2
5410,1.611818198,1.728432342,Emitter_2,Emitter_2
5401.444932,0.415594613,0.31536087,Emitter_1,Emitter_3
5410,1.842286701,1.80479382,Emitter_2,Emitter_2
5401.946814,2,1.638891687,Emitter_2,Emitter_2
5400,0,0.0292868,Emitter_3,Emitter_3
5410,0.121659903,0,Emitter_1,Emitter_3
5400,1.970282168,1.939472589,Emitter_2,Emitter_2
5400,1.504643784,2,Emitter_2,Noise
5400,1.625495041,1.771864605,Emitter_2,Noise
5410,1.802001669,1.779188357,Emitter_2,Emitter_2
5400,0.353253329,0.081342215,Emitter_1,Emitter_3
5400,0.559694294,0,Emitter_3,Emitter_3
5405.939457,1.800307384,0.153722773,Noise,Noise
5400,1.715914749,1.836213137,Emitter_2,Emitter_2
5400,0.210439641,0,Emitter_3,Emitter_3
5410,0.348735672,0,Emitter_3,Emitter_3
5407.961357,0.271757849,0,Emitter_3,Emitter_3
5401.729583,0.403396131,0,Emitter_3,Emitter_3
5400,1.885458623,1.913097381,Emitter_2,Emitter_2
5402.007358,1.977913985,1.710165093,Emitter_2,Emitter_2
5401.91009,1.7815271,1.887456654,Noise,Emitter_2
5401.940698,1.959357521,1.735874203,Emitter_2,Emitter_2
5406.409085,1.866945939,1.748984581,Emitter_2,Emitter_2
5400,1.74121832,1.65622715,Emitter_2,Noise
5409.180932,0.064335261,0.015612391,Emitter_3,Emitter_3
5406.444599,1.740557025,1.780262517,Emitter_2,Emitter_2
5400,0.136592791,0,Emitter_3,Emitter_3
5402.639241,2,1.878550215,Emitter_2,Emitter_2
5401.850459,1.544557111,1.945470718,Emitter_2,Noise
5410,0.170325526,0.018795451,Emitter_3,Emitter_3
5400,0.007570337,0.162294663,Emitter_1,Emitter_3
5410,1.511185965,1.957513102,Emitter_2,Emitter_2
5410,0.333267077,0.163110102,Emitter_3,Emitter_3
5410,0.487398922,0.230436908,Emitter_3,Emitter_3
5404.974937,0.903227551,1.018060053,Noise,Noise
5410,0.817980685,0.561468125,Emitter_1,Noise
5400,0.286173859,0.06973213,Emitter_1,Emitter_3
5400,0.309927365,0.024128873,Emitter_1,Emitter_3
5400,0.622840853,0,Emitter_3,Emitter_3
5403.860882,1.511006397,0.677101635,Noise,Noise
5402.322111,0.534524681,1.672168421,Noise,Noise
5405.417173,0.196514306,0.212693988,Emitter_3,Noise
5400,2,2,Emitter_2,Emitter_2
5407.470631,0.497171343,0,Emitter_3,Emitter_3
5405.300416,2,2,Emitter_2,Emitter_2
5410,0.120929561,0.198714385,Emitter_3,Emitter_3
5410,1.891092168,1.784647203,Emitter_2,Emitter_2
5410,0.186150524,0,Emitter_1,Emitter_3
5408.935013,0.613197923,1.423974585,Noise,Noise
5400,0.545413209,0,Emitter_3,Emitter_3
5400,2,1.49002503,Emitter_2,Emitter_2
5410,0.558599864,0,Emitter_3,Emitter_3
5400,2,2,Emitter_2,Emitter_2
5409.456401,1.429227507,1.002535813,Noise,Noise
5400,1.939135374,1.517403824,Emitter_2,Emitter_2
5400,1.798186274,2,Emitter_2,Emitter_2
5410,0.588154074,0,Emitter_3,Emitter_3
5400,0.156401143,0.021675786,Emitter_3,Emitter_3
5400.485469,0.632794353,0,Emitter_3,Emitter_3
5403.270311,0.773922802,0.10943447,Noise,Noise
5401.974173,1.834661547,1.91116224,Emitter_2,Emitter_2
5400,1.655156287,1.833819354,Emitter_2,Emitter_2
5406.80978,0.162841105,0,Emitter_1,Noise
5400,0.467349188,0,Emitter_3,Emitter_3
5403.485451,1.964002348,1.273102895,Emitter_2,Noise
5400,2,1.356921714,Emitter_2,Emitter_2
5411.400076,1.876522201,1.429023661,Emitter_2,Noise
5401.946881,0.644877675,0.003579906,Emitter_3,Emitter_3
5406.767118,0.951522999,1.47930436,Noise,Noise
5400,1.408279081,1.627643599,Emitter_2,Noise
5400,0.33869509,0,Emitter_3,Emitter_3
5410,0.514594853,0.171878789,Emitter_1,Emitter_3
5400,1.900266545,1.939494608,Emitter_2,Emitter_2
5410,1.660408902,1.614626983,Emitter_2,Emitter_2
5406.397588,0.187495808,0,Emitter_3,Noise
5400,1.977008679,1.957735604,Emitter_2,Emitter_2
5400,0.428835402,0,Emitter_1,Emitter_3
5400.84821,0.473352818,0.342649795,Noise,Emitter_3
5400,2,2,Emitter_2,Emitter_2
5400.991182,0.991771852,1.031071171,Noise,Noise
5400,0.271734695,0.122589172,Emitter_3,Emitter_3
5410,0.571791951,0.035116632,Emitter_3,Emitter_3
5410,1.748145584,2,Emitter_2,Emitter_2
5408.181857,2,1.695565025,Emitter_2,Emitter_2
5404.367123,1.917019379,2,Emitter_2,Emitter_2
5400,1.494793249,1.767088574,Emitter_2,Noise
5408.162221,0.079335243,1.678348358,Noise,Noise
5401.707092,0.434122007,0,Emitter_3,Emitter_3
5410,1.789628086,1.96673994,Emitter_2,Emitter_2
5400,0.250723524,0.336692821,Emitter_3,Emitter_3
5410,1.877137185,1.815999523,Emitter_2,Emitter_2
5402.327901,0.038337018,0.287758446,Emitter_3,Emitter_3
5400,1.276098983,2,Emitter_2,Noise
5410,1.432831936,1.916997198,Emitter_2,Emitter_2
5407.079476,1.565680218,1.504503736,Emitter_2,Noise
5400,0.327473181,0,Emitter_3,Emitter_3
5400,0.381208487,0,Emitter_3,Emitter_3
5410.69276,-0.052852147,0.002459012,Emitter_3,Noise
5405.095057,0.58740063,0,Emitter_1,Noise
5403.414319,0.728487919,1.349485268,Noise,Noise
5410,0.493326636,0,Emitter_3,Emitter_3
5411.324967,0.387165862,0.285736028,Emitter_3,Noise
5406.582321,1.637003502,1.88896475,Emitter_2,Emitter_2
5408.774027,0.497781345,0.006485117,Emitter_3,Emitter_3
5400,0.174808952,0,Emitter_3,Emitter_3
5400,0.511202935,0.041526976,Emitter_3,Emitter_3
5410.487356,1.477302932,2.040956959,Emitter_2,Noise
5400,0.442979967,0.539556358,Emitter_3,Emitter_3
5411.149052,0.301957296,-0.104538295,Emitter_3,Noise
5404.915512,1.793487995,1.862176599,Emitter_2,Emitter_2
5410,0.060717251,0,Emitter_1,Emitter_3
5400,0.683884397,0,Emitter_3,Emitter_3
5407.030465,0.590680037,0.375450237,Emitter_3,Noise
5400,0.218824082,0.124312024,Emitter_1,Emitter_3
5407.300895,0.500380143,0.190250484,Emitter_3,Emitter_3
5400,1.813766415,1.709501617,Emitter_2,Emitter_2
5408.074872,1.517029227,1.851918381,Emitter_2,Emitter_2
5400,1.746931283,1.523761401,Emitter_2,Noise
5410,1.768232804,2,Emitter_2,Emitter_2
5405.848668,0.560635969,0,Emitter_1,Noise
5405.227147,0.414390857,0,Emitter_3,Noise
5402.900289,0.028808368,0.072726731,Emitter_1,Noise
5410,0.423032288,0.251555392,Emitter_3,Emitter_3
5410,0.289661522,0.16105121,Emitter_1,Emitter_3
5410,1.739235511,1.65945844,Emitter_2,Emitter_2
5410,1.897938791,1.679793732,Emitter_2,Emitter_2
5408.979945,1.689013457,1.895981049,Emitter_2,Emitter_2
5401.990144,1.794261522,1.969414016,Emitter_2,Emitter_2
5400,0.263788006,0,Emitter_1,Emitter_3
5410,0.446693617,0,Emitter_1,Emitter_3
5409.034595,0.370808658,0,Emitter_3,Emitter_3
5400,0.389498029,0,Emitter_1,Emitter_3
5409.239815,0.381456491,0.207498592,Noise,Emitter_3
5407.253183,1.993307962,1.750290888,Emitter_2,Emitter_2
5409.951932,2,2,Emitter_2,Emitter_2
5410,0,0,Emitter_1,Emitter_3
5400,0.913958801,0,Emitter_3,Emitter_3
5400,0.554818653,0.038543275,Emitter_1,Emitter_3
5410,0.379445181,0.221857963,Emitter_1,Emitter_3
5410,0.372731429,0.017739053,Emitter_3,Emitter_3
5400,0.142743287,0,Emitter_1,Emitter_3
5400,2,1.882121493,Emitter_2,Emitter_2
5400,1.964624005,2,Emitter_2,Emitter_2
5400.957371,1.876735246,1.729918628,Emitter_2,Emitter_2
5401.452227,1.39684576,1.368312709,Emitter_2,Noise
5410,0.383096123,0.099751054,Emitter_1,Emitter_3
5400,1.54622917,1.57808299,Emitter_2,Noise
5404.147626,1.54537716,2,Emitter_2,Noise
5403.422574,0.277607569,0,Emitter_3,Noise
5400,1.365126511,1.950845371,Emitter_2,Noise
5400,1.927062357,1.615036943,Emitter_2,Emitter_2
5410,0.653294269,0.142596783,Emitter_1,Emitter_3
5400,2,1.487522828,Emitter_2,Emitter_2
5400,1.654824275,1.915985773,Emitter_2,Emitter_2
5401.943008,0.360486322,0.182980764,Emitter_3,Emitter_3
5400,0.57119362,0,Emitter_1,Emitter_3
5400,0.249014717,0.089406964,Emitter_1,Emitter_3
5400,1.900239741,1.598428724,Emitter_2,Emitter_2
5410,0.179387816,0.097354192,Emitter_3,Emitter_3
5410,0.266659706,0,Emitter_3,Emitter_3
5402.231994,0.245674817,0.046598315,Emitter_3,Emitter_3
5410,1.936471403,1.8988708,Emitter_2,Emitter_2
5404.192686,0,0.232911766,Emitter_3,Noise
5400,1.582600783,1.852295015,Emitter_2,Noise
5407.511599,0.437947775,0,Emitter_3,Emitter_3
5405.955876,0,0.12272277,Emitter_1,Noise
5400,0.372330152,0,Emitter_1,Emitter_3
5403.670503,1.871565083,1.563456302,Emitter_2,Emitter_2
5404.596808,1.800761367,2,Emitter_2,Emitter_2
5402.560907,1.793514862,1.830003387,Emitter_2,Emitter_2
5400,1.619715658,1.866977388,Emitter_2,Noise
5406.898215,0.525148093,1.84396072,Noise,Noise
5401.34441,1.509459755,1.499769404,Emitter_2,Noise
5400.414992,0.066558354,0,Emitter_3,Emitter_3
5406.000752,0.475175571,0.178712361,Emitter_3,Noise
5410,1.436830804,2,Emitter_2,Emitter_2
5410,1.62072527,1.710261884,Emitter_2,Emitter_2
5403.507157,0.509873538,0,Emitter_3,Noise
5400,0.098463043,0.181872085,Emitter_1,Emitter_3
5410,0.545151756,0,Emitter_3,Emitter_3
5410,0.046161862,0,Emitter_3,Emitter_3
5400,1.771144688,1.877271404,Emitter_2,Emitter_2
5400,1.755572643,1.711545732,Emitter_2,Emitter_2
5408.533097,1.586110976,0.552983684,Noise,Noise
5400,2,1.966502789,Emitter_2,Emitter_2
5400,0.072168244,0.130221177,Emitter_3,Emitter_3
5409.071226,1.694963329,1.724326891,Emitter_2,Emitter_2
5400,2,1.884384687,Emitter_2,Emitter_2
5410,1.956881086,1.518470892,Emitter_2,Emitter_2
5400,1.718600003,1.895803566,Emitter_2,Emitter_2
5400,0,0.132556936,Emitter_3,Emitter_3
5400,0.302550512,0.077120992,Emitter_3,Emitter_3
5406.563644,0.302577642,0.082632083,Emitter_3,Noise
5401.406713,0.854027372,0,Emitter_3,Noise
5406.180133,0.315224874,0.094168844,Emitter_3,Noise
5407.479495,0.21161027,-0.02180573,Emitter_3,Emitter_3
5410,0.217701263,0.008849844,Emitter_3,Emitter_3
5401.668921,0.616960869,0.177500231,Emitter_3,Emitter_3
5408.058093,0.20783566,0.169562797,Emitter_3,Emitter_3
5407.543503,0.754082451,0.595446766,Noise,Noise
5404.417539,1.725851038,2,Emitter_2,Emitter_2
5400,0.719617674,0.010464131,Emitter_3,Emitter_3
5400,0.250306962,0,Emitter_3,Emitter_3
5401.50058,0.651048954,0.002553596,Emitter_1,Emitter_3
5410,0.201313855,0,Emitter_3,Emitter_3
5410,1.845373664,1.999848821,Emitter_2,Emitter_2
5404.455848,0.171080489,0.646144963,Noise,Noise
5401.542154,0.045578776,0,Emitter_3,Emitter_3
5404.676493,1.739392647,1.718028233,Emitter_2,Emitter_2
5400,0.222955866,0.080166055,Emitter_1,Emitter_3
5400,0.135122534,0,Emitter_3,Emitter_3
5409.559097,1.864350128,0.869602066,Noise,Noise
5400,0.541242821,0.092114653,Emitter_3,Emitter_3
5405.117899,0.683571412,0,Emitter_3,Noise
5409.092647,1.573212877,1.771457162,Emitter_2,Emitter_2
5405.535887,0.426522065,1.68184547,Noise,Noise
5400,0.167752819,0,Emitter_1,Emitter_3
5404.714236,0.218506681,0.795326812,Noise,Noise
5404.395823,0.320440145,1.160711716,Noise,Noise
5403.147509,0.227439256,0.238727231,Emitter_3,Noise
5407.194454,1.943300079,1.76093439,Noise,Emitter_2
5409.467989,0.107397693,0.362016385,Emitter_3,Emitter_3
5400,1.65913697,1.535348344,Emitter_2,Noise
5410,0.097020352,0,Emitter_3,Emitter_3
5408.828659,0.404207645,0.068347604,Emitter_3,Emitter_3
5410,0.305781873,0.331269748,Emitter_3,Emitter_3
5401.758046,1.598673985,1.78478902,Emitter_2,Noise
5402.222975,1.828423234,2,Emitter_2,Emitter_2
5405.390456,0.545246487,0.027068032,Emitter_1,Noise
5410,0.301623015,0,Emitter_3,Emitter_3
5410,1.636323138,1.896587426,Emitter_2,Emitter_2
5400,0.478420983,0.219151838,Emitter_3,Emitter_3
5410,0.053359954,0.158077645,Emitter_3,Emitter_3
5410,0,0.037203382,Emitter_1,Emitter_3
5400,0.070511385,0.33317456,Emitter_1,Emitter_3
5400,1.805499751,1.724541026,Emitter_2,Emitter_2
5400,0.434457519,0.016911151,Emitter_3,Emitter_3
5404.168418,0.475463294,0.103360841,Emitter_3,Noise
5402.803051,1.650541296,1.638509991,Emitter_2,Noise
5408.83665,0.365361398,0,Emitter_1,Emitter_3
5400,0.251968951,0.192859416,Emitter_3,Emitter_3
5410,1.767381232,2,Emitter_2,Emitter_2
5401.340081,1.811225891,1.687078005,Emitter_2,Emitter_2
5403.358043,0.633952645,0,Emitter_3,Noise
5400,1.952503316,1.84607766,Emitter_2,Emitter_2
5400,0.612068968,0,Emitter_1,Emitter_3
5407.098585,0.05649309,0.072914944,Emitter_1,Noise
5405.746982,2,1.616127321,Emitter_2,Emitter_2
5400,1.865880158,1.767034301,Emitter_2,Emitter_2
5400,1.915109295,1.786616927,Emitter_2,Emitter_2
5400,0.25959112,0.226121049,Emitter_3,Emitter_3
5400,1.820071089,1.676932034,Emitter_2,Emitter_2
5400,0.21492136,0,Emitter_3,Emitter_3
5400,0.396291343,0,Emitter_3,Emitter_3
5410,0.552433691,0.263680862,Emitter_3,Emitter_3
5403.161018,0.3856606,1.372382449,Noise,Noise
5406.812493,0.952934914,1.445044259,Noise,Noise
5399.7173,0.314547366,0.240725002,Emitter_1,Emitter_3
5400.808665,1.969049225,1.791919472,Noise,Emitter_2
5401.341439,1.544314732,1.799774216,Emitter_2,Noise
5400,0.424331417,0,Emitter_3,Emitter_3
5400,0.230722648,0,Emitter_3,Emitter_3
5410,0.064067702,0,Emitter_3,Emitter_3
5410,1.796004443,1.836219585,Emitter_2,Emitter_2
5400,0.511267392,0.128779934,Emitter_3,Emitter_3
5400,0.328577142,0.143952886,Emitter_3,Emitter_3
5400,1.619003263,1.719364879,Emitter_2,Noise
5409.059446,0.620274189,0.626782013,Noise,Noise
5401.403286,1.289064386,1.646280123,Noise,Noise
5402.672616,0.577623484,0.728806664,Noise,Noise
5406.430883,0.101665342,0.057820764,Emitter_1,Noise
5405.749953,0.226478746,0,Emitter_3,Noise
5401.036635,0.328007503,0.015075267,Emitter_3,Emitter_3
5403.077018,0.273762082,0.340270044,Emitter_1,Noise
5400.943552,1.501549287,2.065405142,Emitter_2,Noise
5405.543314,1.735715044,1.946145468,Emitter_2,Emitter_2
5400,0.036860955,0,Emitter_1,Emitter_3
5408.086333,0.374659902,0,Emitter_3,Emitter_3
5400,0.45343274,0.066849944,Emitter_3,Emitter_3
5409.530152,1.789172925,1.875571595,Emitter_2,Emitter_2
5410,0.399474954,0.413458745,Emitter_3,Emitter_3
5400,0.290867597,0.217192166,Emitter_3,Emitter_3
5400,1.646055231,2,Emitter_2,Emitter_2
5401.544269,0.689356589,1.572910369,Noise,Noise
5400,0,0,Emitter_3,Emitter_3
5400,0.079676507,0,Emitter_3,Emitter_3
5410,1.755100967,1.890772681,Emitter_2,Emitter_2
5400,0.050522595,0.140181088,Emitter_1,Emitter_3
5405.715361,2.001177359,1.451867589,Emitter_2,Emitter_2
5410,0.342055075,0,Emitter_3,Emitter_3
5410,1.925131352,1.980557147,Emitter_2,Emitter_2
5400,0.417019145,0,Emitter_3,Emitter_3
5410,1.732363847,1.569866597,Emitter_2,Emitter_2
5410,1.790686562,2,Emitter_2,Emitter_2
5400.071349,1.838798615,1.341733904,Noise,Noise
5405.954201,0.82146736,1.76562703,Noise,Noise
5400,0.414306299,0,Emitter_3,Emitter_3
5400,0.373274585,0.096437045,Emitter_3,Emitter_3
5407.951652,1.605412754,1.837032038,Emitter_2,Emitter_2
5400,2,1.707546951,Emitter_2,Emitter_2
5410,0.362592614,0,Emitter_3,Emitter_3
5400,0.294985925,0.022310558,Emitter_3,Emitter_3
5400,0.903613175,0.028858012,Emitter_3,Emitter_3
5400.051758,1.615206398,1.780175711,Emitter_2,Noise
5404.363608,1.838315731,1.325574754,Noise,Noise
5403.33848,1.98622934,1.84864802,Emitter_2,Emitter_2
5400,0.45315267,0.245988652,Emitter_3,Emitter_3
5400,1.750134549,1.865890126,Emitter_2,Emitter_2
5400,0.296031713,0,Emitter_3,Emitter_3
5398.07763,2.05261439,1.468554744,Emitter_2,Noise
5400,0.357216044,0,Emitter_3,Emitter_3
5400,1.839039063,1.66465684,Emitter_2,Emitter_2
5410,1.833163789,1.444198508,Emitter_2,Emitter_2
5409.96067,0.352789966,0.052347726,Emitter_3,Emitter_3
5400,0.13376893,0.188162278,Emitter_3,Emitter_3
5402.230782,1.730043734,1.710886854,Emitter_2,Noise
5400,0.350760629,0,Emitter_3,Emitter_3
5410,1.706695415,1.827982631,Emitter_2,Emitter_2
5410,1.425601023,1.905442288,Emitter_2,Emitter_2
5410,1.703697992,2,Emitter_2,Emitter_2
5401.597012,0.011177391,0.077414365,Emitter_1,Emitter_3
5400,1.91148388,1.646703764,Emitter_2,Emitter_2
5405.996508,0.854204061,1.611124504,Noise,Noise
5403.075423,1.842284246,1.80243071,Emitter_2,Emitter_2
5400,0.228795274,0.4886634,Emitter_3,Emitter_3
5400,0.660011356,0,Emitter_1,Emitter_3
5400,0.099654465,0.06801751,Emitter_1,Emitter_3
5406.525572,1.146151874,0.501492948,Noise,Noise
5402.438135,0.452284718,0,Emitter_3,Emitter_3
5400,0.664017322,0.054660044,Emitter_3,Emitter_3
5400.131324,1.379926641,0.339687045,Noise,Noise
5400,1.840028265,1.66819592,Emitter_2,Emitter_2
5402.291875,2,1.640295698,Emitter_2,Emitter_2
5405.288143,0.319712761,0,Emitter_3,Noise
5403.413219,2,2,Emitter_2,Emitter_2
5410,1.885126952,1.721755488,Emitter_2,Emitter_2
5409.371545,1.728924025,2,Emitter_2,Emitter_2
5403.477724,0.186260927,0.265742138,Emitter_3,Noise
5401.117364,1.655458773,1.910409856,Emitter_2,Emitter_2
5404.123782,1.775551214,1.568458088,Emitter_2,Noise
5408.577469,0.181051765,0.116046097,Emitter_3,Emitter_3
5406.644751,0.080913372,0.524737571,Noise,Noise
5410,1.980085798,1.893224795,Emitter_2,Emitter_2
5400,0.432281996,0.114156946,Emitter_1,Emitter_3
5400,1.617595964,1.852589238,Emitter_2,Noise
5410,1.56413504,1.883608064,Emitter_2,Emitter_2
5400.137129,1.819683272,0.570087524,Noise,Noise
5405.130636,0.015141359,0,Emitter_3,Noise
5400,0.189621576,0,Emitter_1,Emitter_3
5403.913745,1.795769405,1.986528626,Emitter_2,Emitter_2
5410,1.780183475,2,Emitter_2,Emitter_2
5410,2,1.878708257,Emitter_2,Emitter_2
5408.491039,0.657767388,1.950844573,Noise,Noise
5410,0.58104949,0,Emitter_3,Emitter_3
5406.487005,1.923405699,2,Emitter_2,Emitter_2
5410,1.697397558,1.746486761,Emitter_2,Emitter_2
5408.053836,0.387464258,0.131949369,Emitter_3,Emitter_3
5400,0,0,Emitter_3,Emitter_3
5410,2,1.943221709,Emitter_2,Emitter_2
5409.172154,0.364343587,0.015210252,Emitter_3,Emitter_3
5400.026888,1.775657404,1.810423596,Emitter_2,Emitter_2
5399.471716,0.32425466,0.360023905,Emitter_1,Noise
5406.161726,0.586660421,0,Emitter_1,Noise
5400,0.239043131,0,Emitter_3,Emitter_3
5403.295726,1.560851481,1.662029096,Emitter_2,Noise
5400,0.56693967,0.029555685,Emitter_3,Emitter_3
5400.06723,0.35983173,0.017587217,Emitter_1,Emitter_3
5400,0.531713976,0.051546192,Emitter_3,Emitter_3
5403.043431,0.125081126,0.054570836,Emitter_1,Noise
5410,0.381838951,0,Emitter_1,Emitter_3
5400,1.609644237,1.791618778,Emitter_2,Noise
5406.715307,1.7821381,1.405517575,Emitter_2,Emitter_2
5400,0.31782832,0,Emitter_1,Emitter_3
5400,0.331403253,0,Emitter_3,Emitter_3
5400.033461,1.550666109,1.531062793,Emitter_2,Noise
5406.6341,1.839021156,1.84418566,Emitter_2,Emitter_2
5409.892634,1.776555167,1.972607172,Emitter_2,Emitter_2
5400,2,1.940066667,Emitter_2,Emitter_2
5400,1.770212914,1.566894474,Emitter_2,Noise
5410,1.702073084,1.637422102,Emitter_2,Emitter_2
5400,0.75963945,0,Emitter_3,Emitter_3
5405.886126,0.376872762,0,Emitter_3,Noise
5400,0.244125783,0,Emitter_1,Emitter_3
5400,1.616871405,1.806137379,Emitter_2,Noise
5406.349225,0.411959241,0.37139082,Noise,Noise
5399.993426,1.766543305,1.849692378,Emitter_2,Emitter_2
5400,1.691261391,1.719811088,Emitter_2,Noise
5410,2,1.685049752,Emitter_2,Emitter_2
5400.84312,1.5963084,1.446655823,Emitter_2,Noise
5400,0.269097434,0,Emitter_1,Emitter_3
5406.431159,1.54896943,0.912377246,Noise,Noise
5400,2,1.762526417,Emitter_2,Emitter_2
5407.392108,0.230515453,0,Emitter_3,Emitter_3
5400.253172,0.130490849,0.159180578,Emitter_3,Emitter_3
5409.982446,1.941973798,1.803996487,Emitter_2,Emitter_2
5405.924513,1.567723571,2,Emitter_2,Emitter_2
5406.83883,1.547540928,1.636400882,Emitter_2,Emitter_2
5400,0.07628149,0,Emitter_1,Emitter_3
5405.484132,1.841369317,1.669484134,Emitter_2,Emitter_2
5405.272797,0.76489786,0.404877247,Noise,Noise
5407.119568,0.599611978,0.978681524,Noise,Noise
5406.856107,0.218486896,0,Emitter_3,Noise
5410,0.312757981,0.296373896,Emitter_1,Emitter_3
5404.774221,0.427719762,0,Emitter_3,Noise
5405.400599,1.460352612,1.536393289,Emitter_2,Noise
5406.820977,1.952778111,1.763486335,Emitter_2,Emitter_2
5402.713683,1.785657697,2,Emitter_2,Emitter_2
5410,0.362348978,0,Emitter_1,Emitter_3
5400,0.152668991,0,Emitter_3,Emitter_3
5410,0.158509347,0.140221541,Emitter_3,Emitter_3
5403.748916,0.328238545,0.331751359,Emitter_3,Noise
5400,0.231802316,0,Emitter_1,Emitter_3
5400.150334,1.977058224,1.318334741,Emitter_2,Emitter_2
5410,1.82574304,1.778093264,Emitter_2,Emitter_2
5410,1.780653032,1.645523931,Emitter_2,Emitter_2
5400,0.275585175,0,Emitter_3,Emitter_3
5408.833905,1.523536205,1.97137963,Emitter_2,Emitter_2
5400,1.511511116,1.806781522,Emitter_2,Noise
5404.91804,1.672583764,1.794625192,Emitter_2,Emitter_2
5400,1.546622526,1.653068085,Emitter_2,Noise
5400,2,1.8399126,Emitter_2,Emitter_2
5400,1.537547233,1.849340432,Emitter_2,Noise
5400,1.782158787,1.791751579,Emitter_2,Emitter_2
5406.009173,1.576664077,1.899398131,Emitter_2,Emitter_2
5400,1.997313365,2,Emitter_2,Emitter_2
5401.167347,0.229905044,0.165188776,Emitter_3,Emitter_3
5410,2,1.69155573,Emitter_2,Emitter_2
5400.17336,1.579112833,1.695190692,Emitter_2,Noise
5410,1.876423985,2,Emitter_2,Emitter_2
5405.890036,0.170938462,0.08476934,Emitter_3,Noise
5400,0.553903801,0,Emitter_1,Emitter_3
5409.378957,0.132223175,0.677854972,Noise,Emitter_3
5400,1.849439204,1.74530872,Emitter_2,Emitter_2
5400,1.78031482,1.928210081,Emitter_2,Emitter_2
5410,1.943863657,1.727878352,Emitter_2,Emitter_2
5407.147121,0.121370305,0.900728155,Noise,Noise
5400,0.470523618,0.027568369,Emitter_1,Emitter_3
5409.511241,1.932619526,1.61049637,Emitter_2,Emitter_2
5400,0.651297669,0,Emitter_3,Emitter_3
5400,0.298676474,0.032774957,Emitter_3,Emitter_3
5406.022347,1.621499135,2,Emitter_2,Emitter_2
5400,0.293619276,0,Emitter_3,Emitter_3
5400.60793,0,0.412496532,Emitter_3,Noise
5410,0.158100877,0,Emitter_1,Emitter_3
5400,0.47325686,0.075698298,Emitter_1,Emitter_3
5400,1.704316267,1.970752191,Emitter_2,Emitter_2
5410,0.153763092,0.006757076,Emitter_3,Emitter_3
5400,1.957049728,1.683907851,Emitter_2,Emitter_2
5407.048859,0.326290674,0,Emitter_3,Noise
5401.707361,1.947681722,1.916792776,Emitter_2,Emitter_2
5400,0.18177625,0.044881391,Emitter_1,Emitter_3
5400,1.511141631,1.786989874,Emitter_2,Noise
5407.039973,1.019668459,0.245267172,Noise,Noise
5410,1.331943109,1.737141808,Emitter_2,Noise
5410,0.480277087,0,Emitter_3,Emitter_3
5400,1.732400331,1.87781315,Emitter_2,Emitter_2
5400,1.643062913,2,Emitter_2,Emitter_2
5410,0.677705779,0.177723221,Emitter_3,Emitter_3
5401.365984,1.086802685,0.338911988,Noise,Noise
5400,0.329273479,0,Emitter_3,Emitter_3
5400,1.625051549,1.533473755,Emitter_2,Noise
5400,1.457800955,1.859152616,Emitter_2,Noise
5400,0.30105955,0,Emitter_3,Emitter_3
5405.715424,1.903160878,2,Emitter_2,Emitter_2
5405.714156,1.779724538,1.658962676,Emitter_2,Emitter_2
5400,0.522730845,0.389473117,Emitter_3,Emitter_3
5405.290754,0.486037187,0,Emitter_3,Noise
5400,2,1.782894375,Emitter_2,Emitter_2
5400,0.259189455,0.023238012,Emitter_1,Emitter_3
5400,1.278020127,1.474048311,Emitter_2,Noise
