Radio Frequency,Azimuth,Angle Of Elevation
5405.104833,1.041297107,1.350519456
5403.113855,0.101885476,0
5407.958638,1.817946607,2
5403.800453,1.790245177,1.676439249
5405.925623,0.332579632,0
5400,1.756650382,1.674761728
5400,0,0
5410,0.141547802,0
5407.855077,1.933492514,2
5407.045663,0.257144983,0.111071524
5400,1.682462809,1.79914747
5401.80743,0.992502929,1.018951356
5400,0.388369637,0
5400,1.88538386,1.433090977
5400,0.428450215,0.077132759
5400,1.638545451,1.983530463
5400,0,0.185950974
5400,0.294573363,0.109118116
5405.359476,1.708230069,1.88186511
5400,0.648085103,0
5410,1.769095054,1.711819263
5409.241557,0.981954673,0.744534964
5400,2,1.784694628
5400.328217,1.640459867,1.390584191
5407.965794,0.247329272,0.101247329
5400,2,1.725537247
5407.865677,1.785902535,1.977251744
5400,1.819023704,1.491182584
5400.288797,1.530515007,1.656093528
5405.796253,2,2
5400,0.381479326,0.217036381
5400.81238,0.387852917,0.005667234
5405.288165,1.693430925,1.512145628
5401.66281,0.791889962,0.220782302
5409.530132,1.84659761,1.604648153
5400,0.0284011,0
5403.971869,0.531610935,0
5400,1.641555308,1.771372973
5408.872763,1.452927068,1.546266309
5403.790215,1.707156321,1.909943451
5400,0.178110527,0
5400,1.783852936,1.744654777
5400,1.649500793,1.678520586
5410,0.264361039,0.101549044
5410,1.429541448,1.684550622
5400,0,0
5410,0.271113779,0
5400,1.74325313,1.939667447
5403.448973,1.576653973,1.860519108
5400,0.27542962,0.076540879
5400,1.896465994,1.609407242
5405.362357,1.911125721,1.566200994
5410,2,1.723505751
5400,1.86767634,1.781060655
5400,1.822730037,1.543573084
5400,1.831399598,1.564988952
5410,1.827390061,1.882928424
5405.016496,0,0.233376941
5405.283167,1.796554763,1.93183139
5406.960007,0.298424613,0
5409.381772,1.706837156,1.830850638
5400,0.60941597,0.30813816
5410,1.70752567,1.665974338
5400,0.203122695,0
5402.778298,1.620019233,1.645864156
5405.962486,1.719510137,1.732271642
5410,0.206502057,0.268704432
5400,2,1.599457391
5410,0,0
5400,1.709626621,1.821168485
5400.066798,0.190564178,0
5400,1.911413693,1.637441037
5400,1.599753251,1.790904539
5410,1.382456822,1.306046736
5400,0.358580506,0.010156815
5400,1.805900052,1.886105563
5400,1.739339636,2
5402.861624,1.34593338,1.421910582
5400,1.584866478,1.503287649
5410,0.252280179,0
5405.278144,1.755264981,2
5400,0.602331663,0.119227467
5404.441415,0.621104492,0.147206192
5401.95462,1.903561608,2
5410,0,0
5400,1.945729016,1.443508234
5401.347731,0,0
5404.872238,0.57416556,0.05510065
5400,0.411787611,0.121380342
5408.792097,0.441082453,0
5406.664369,1.934256904,0.903199814
5403.206131,0.287985521,0.022675065
5400,0.447197849,0.186912533
5400.630616,0.071535476,0.094322537
5400.826371,0.177126698,0
5400,2,1.855996508
5402.11743,0.084402378,0.31644858
5400,1.817530045,1.778893782
5406.846841,1.80330373,0.42006532
5402.01423,1.477495302,1.707491978
5403.055604,0.126850276,0.239998452
5406.101197,0.084075755,0
5403.970973,0.190164156,0.812333061
5400,1.681358237,2
5400,1.789746077,1.682808347
5400,1.816503821,2
5400,0.02483804,0.235871153
5410,0.193433692,0.261176359
5400,1.744468439,1.770164748
5400.436277,0.21231258,0.254794334
5400,1.821814117,1.475827752
5408.426824,1.887955612,2
5409.832022,0,0.297164189
5402.804961,1.62156013,1.78860416
5407.498902,0,0
5410,0.292796614,0.054464122
5400,0.541414568,0
5407.900737,2,1.378370662
5400,1.735412399,1.937094592
5400.712296,1.688157239,0.437388015
5400.532812,0.134094991,0
5400,0,0.223901039
5400,0,0.103431985
5408.85377,0.235120362,0
5410,0,0
5400,0.439699893,0
5405.069882,0.783075775,1.126881648
5400,1.800408702,2
5404.998062,0.083073533,1.362934868
5401.201065,1.605904291,1.845810358
5410,0.41094636,0
5410,0.006952274,0
5405.197056,1.484217687,1.979893814
5407.711703,1.361358473,0.052558308
5402.60526,0.585816128,0
5400,0.252339936,0.424648314
5407.986888,1.857310589,1.779971869
5400,0.325636268,0
5406.656329,1.992836687,1.845944193
5410,0.481179732,0
5400,0.681363694,0
5400.550906,0,0.065430562
5410,0.477451441,0.108314535
5408.453592,0.595905247,0
5400,0.014567463,0.083651515
5402.076994,1.727568833,1.653955686
5400.89265,0.311057241,0.895256685
5400,0.553417185,0
5400,1.947392565,1.851001336
5400,1.661583754,1.882702391
5400,1.935080266,1.694935468
5400,1.958866427,2
5400,1.721913353,1.997323469
5409.422973,2,1.659656497
5402.067855,0.055116347,0.070004496
5400,1.745715458,1.90333355
5410,0.622439351,0.346723277
5400,1.701992694,2
5403.519459,0.293923599,0
5400.129153,1.946045315,2
5403.792678,1.80160985,1.812958846
5400,0,0
5401.468785,1.742247091,1.897858128
5401.684245,1.849497668,0.571936177
5407.205259,1.498390864,1.727283442
5400,0.321151787,0.231161476
5410,0.166928397,0.090065973
5405.695965,1.935211411,1.7261961
5400,0.100871742,0.113953355
5404.109076,1.811248749,2
5410,1.784154245,1.871212412
5400,0,0
5400,1.9270257,1.975298261
5404.496153,1.860424502,2
5400.701729,1.549031972,1.604548822
5404.306369,0.686363924,0.091846625
5400,1.601404501,1.930317037
5409.570054,0.382548685,0.052298416
5409.852405,0.633683859,0.207304866
5409.449704,0.693525361,0
5400,1.768837157,1.835650605
5400,1.911367107,1.80613801
5410,0.009719852,0
5402.436058,1.768629145,1.483954376
5407.174286,1.728329099,1.955758913
5409.484309,1.889391761,1.811408525
5400,1.746408475,1.597937295
5403.268329,1.238455143,0.231792117
5403.94122,0.244668884,0
5400,1.301285315,1.848784212
5399.642452,1.733680013,1.72389507
5400,1.809236723,1.618378598
5400,0.725904909,0.344051896
5400,0.432062639,0.402052229
5400.841917,0.331581099,0
5400,1.904009299,1.491242854
5410,0.243569189,0
5408.432641,1.901813678,1.589107035
5404.689172,1.857700329,1.711463753
5400.106641,1.530710666,1.952985398
5400,0.221898131,0
5400,1.830785163,1.984812983
5410,1.722569807,1.973800329
5410,0.480186406,0
5400,0.032001856,0.110750185
5400,0.096348371,0.376959115
5402.435879,1.711113222,1.917078533
5410,0.252901527,0.080587154
5405.79361,1.718570032,1.445767856
5410,0,0.17893397
5400,0,0.203711332
5400.238124,1.913373333,1.66170375
5408.475082,0.297017882,0.074640127
5410,0.178494634,0
5407.227112,1.79002526,1.434036645
5400,0.137642367,0
5410,1.526879259,1.499177636
5410,1.974720749,1.829213631
5400,1.721594975,1.79597501
5400,0.310614878,0.14144521
5400,0.35433002,0
5400,1.607848,1.448245664
5402.99424,1.647751552,1.966715885
5410,0.227163573,0
5408.950624,0,0
5406.690895,1.180235413,1.861098217
5403.52213,1.924947148,1.910529468
5399.815998,0.689077366,-0.149902924
5410,0.388143251,0
5403.422437,1.961181642,0.126369522
5400,1.646533741,1.487619919
5402.352102,1.931368763,1.459432652
5410,0.743274177,0
5400,1.736933624,1.878389043
5400,0.443949637,0
5401.002857,0.194100807,0.079123488
5400.818709,0.406396737,0
5400,1.938574511,2
5409.037529,0.169423424,1.390962916
5399.030509,1.939441273,1.633669689
5410,1.602147526,1.654289795
5401.999844,1.749101957,1.706484757
5405.506034,1.506901689,1.492768803
5400,1.607903089,1.761850625
5400.717821,1.887233233,1.522896829
5400,0.49510233,0.227283151
5400,2,2
5402.100454,0.493313104,-0.002267012
5405.409945,0.154721392,0.106817384
5406.036643,1.523515208,1.16724683
5401.289723,0.091059285,0.200247893
5401.216654,1.650552524,1.639226166
5400,1.606447532,1.820327298
5398.843451,-0.05951369,0.377897802
5401.196167,1.778446199,1.889547863
5409.624291,0.506722076,0.142523243
5400,2,1.809700838
5400,0.294941642,0
5400,0.191354606,0
5404.326566,0.76395745,1.132348164
5402.465157,1.912706361,1.221931
5410,1.782285202,1.541107973
5407.565536,1.758407598,1.838548873
5410,0.338321361,0
5400.885425,0.7820565,0.159366962
5400,1.841156582,1.938822165
5400,1.785484755,1.964566703
5402.202198,0.267866126,0
5406.016744,0.779889462,0.12181056
5401.762678,0.275035201,0
5403.166032,0.410484686,0
5409.073982,0.38603891,0.859210076
5401.258221,1.714897006,1.844911254
5401.002431,1.996570887,1.741655725
5406.917041,0.985227668,0.37575067
5400.764478,2,1.921339691
5406.536618,1.132466861,0.087441939
5400,0.654998227,0
5407.811333,0.323737727,0.271082407
5400,0.225389604,0.221930137
5410,0.515426519,0
5410,1.549148695,1.909364743
5400,0.220033775,0
5400,0.475819457,0.514565535
5401.56787,0.571355206,0.20297102
5400,0.629043794,0.092379862
5400,0.256484364,0.219827464
5400,0.651775404,0
5409.378945,0.688874408,0.031538087
5409.26028,0.164624414,0
5400,1.724616997,1.994339765
5401.74628,1.776006306,1.793820965
5410,0,0.073345679
5400,1.931392821,1.725103149
5400.635669,0.449819205,0
5403.140337,0.681970435,0.033149949
5410,0.326136306,0
5410,0.315640301,0.135187837
5408.318455,1.111004941,1.89587913
5410,0.020712324,0.281172532
5400,1.918615007,1.918772548
5400.592311,0.505376643,0.154258458
5401.429867,2.000475117,2.048748215
5400,1.760894844,2
5410,0.276368046,0.024087819
5400,0.621541151,0
5400,0.37820956,0.057445084
5409.279581,0.900308013,0
5400,0.332061075,0.138609561
5409.752759,1.897096906,1.31120646
5400,1.813634071,1.764250824
5400,1.64888035,1.998456195
5403.331858,0.046972803,0.053159666
5401.913055,0.321869672,0.030982365
5407.837002,0.198224205,0
5400,1.966493228,1.661840917
5409.140251,1.452777824,0.132094222
5403.962105,0.531921162,0
5400,1.740619484,1.81926671
5406.214863,0.337413582,0.271801967
5400,2,2
5404.65665,1.730680539,1.717081476
5410,1.555264206,2
5409.949244,1.74849961,2
5407.289921,1.945792781,0.848655827
5401.779373,1.877124783,1.733888996
5400.452536,1.583258019,1.773059296
5400,0.129716699,0
5410,0.404599106,0.184167003
5410,1.874580782,1.869593583
5400,0.298089734,0.159054789
5403.820005,1.796910592,1.723497396
5400,1.498091566,2
5400,1.867473517,1.62509619
5406.974211,1.81793434,0.763898593
5400,0.3682042,0
5400,0.131599101,0.197838432
5409.580565,0,0.419936692
5400,1.839686273,1.610008125
5410.556697,2.058741643,1.677766235
5410,0.342349161,0.256863949
5402.394978,1.79581753,2
5400,1.740696736,1.82971947
5400,1.599004067,1.561523436
5400,0.245920037,0.063136407
5410,1.873290361,1.91107705
5410,0.637782743,0
5400,1.908687351,2
5406.433602,1.623473617,1.68271448
5410,1.397824836,1.854229175
5400,1.614750604,1.923745885
5400,0.325437731,0
5409.813265,1.866475093,1.603143746
5400.674961,2,2
5400,0.549919236,0
5400,1.76931029,1.886826601
5410,0.09352058,0
5399.312815,1.955584596,1.931924069
5406.805255,0.162529826,0
5400,0,0.135421976
5402.455212,1.958818596,1.742849434
5400.07577,0.512491796,0.593202771
5400,0.298647685,0
5401.990563,0.77842834,0.199207541
5400,0.390644475,0.153860569
5403.815322,0.332367709,0
5410,1.780128436,1.464793917
5408.05616,1.423540084,1.308034398
5403.987529,1.938014632,1.655594834
5402.656468,0.777998254,0.308659559
5410,1.787078456,1.805587436
5400,0.347812441,0.113904216
5400,0.307446959,0.121310472
5400,1.773256215,1.642251059
5402.833599,1.990729792,1.639980579
5400,0.480714596,0
5400,1.65451666,1.822338239
5400,1.579319043,1.765109143
5400,2,2
5400,0.365835997,0
5406.95157,2,2
5410,1.943750249,1.700339168
5400,0.601963528,0.167803195
5400,2,1.940375718
5400,1.740507165,1.621029842
5400,0.262499034,0.297507964
5405.348002,0.071186577,0.08091928
5402.954817,1.794939682,1.718788936
5406.764513,2,1.779900988
5400,1.882084455,1.66832489
5400,0.156677315,0.082131728
5402.576346,1.409977552,2
5410,1.643286994,1.607907224
5400,0,0.040293845
5405.907447,0.095954475,0.22431892
5400,2,1.805304136
5400,0,0
5409.607056,0.540563512,0.202768624
5400,0.082607483,0
5410,0.7071508,0
5408.518832,0.941512943,1.92406151
5408.611924,1.71922532,1.805943846
5400,0.499017287,0.150097908
5402.620857,1.992141991,1.826379825
5400,0.381573482,0.453970356
5400,2,1.861285071
5400,2,1.508480958
5404.42732,0.2402464,0
5410,1.904225821,1.965260039
5403.257615,1.708304308,1.629286019
5400,1.81720417,1.191506489
5400,0.444584017,0
5410,1.866577846,1.801917377
5410,0.361786413,0
5400,1.668696335,1.897794501
5406.210562,0.112887517,1.828786264
5410,0.458175331,0
5403.042217,0.254580381,0
5400,0.516815447,0
5401.631514,0.564613741,0.282963578
5400,0.318183067,0.118527015
5406.476808,0.435241236,0.133174436
5409.193733,1.808806865,1.716359875
5400.250107,1.992405545,0.423114204
5410,1.840972681,1.691492599
5399.947256,1.70233281,1.846697537
5410,0.617493859,0
5400,1.812230447,1.879627842
5400,0.118473022,0.011812905
5400.298343,1.820855508,2
5400,1.672802104,2
5400,0.225058448,0
5400,1.671926051,1.67800218
5410,1.612843599,1.875679532
5406.535997,0,0.017940956
5409.53976,1.755281972,1.919760896
5402.355634,1.993976241,2
5400,0.211565929,0
5409.609101,1.620827923,1.88539539
5410,0.360610784,0
5400,0.43250151,0
5400,1.779879354,2
5410,0.289269086,0.188683436
5410,0,0.056754091
5401.647942,0.275221334,0
5401.834798,0.347363005,0
5408.065055,1.6312951,1.8490634
5400,0.705091083,0.159232775
5400,2,1.638484921
5403.954385,0.145252043,0
5403.33638,0.442629043,0
5400.967011,0.203104672,0
5410,0.436835555,0
5410,0.248044782,0
5400,0.452209287,0
5406.060025,0.291077846,0
5408.505792,1.672093702,1.958218273
5400,1.627637198,1.441829897
5405.823926,0.342916897,0.188156687
5407.872385,1.768005795,2
5410,1.653843233,2
5407.566661,1.853362799,1.225642838
5406.433653,0.568231159,0
5400.677877,0.516645869,0.184214578
5400.174865,1.959103173,1.818867332
5410,0.061101711,0.140917878
5408.086853,1.587545115,1.898621216
5404.668604,0.577998089,0
5400,1.659824637,1.568195256
5410,1.785443984,1.767195888
5402.176439,0.101740159,0
5410,1.954898019,1.714983267
5400,0.442419279,0.284387634
5401.409192,1.802733692,1.563769637
5400,0.47687472,0.357851712
5410,0.279955661,0.182003234
5400,2,1.736513385
5400,1.543743016,1.776024714
5404.330584,1.647150821,2
5405.931129,0.270536697,1.547428811
5400,1.923464653,1.692624375
5410,0.151647381,0
5405.687743,1.242770462,1.700888333
5410,1.97101629,1.877241505
5400,1.692511247,1.873749643
5401.494432,0.363286071,0.295300897
5400,1.405081418,2
5400,1.565191711,1.809477263
5398.833569,1.989978942,1.595347628
5405.143753,0.701343265,1.575369014
5401.946191,1.432376386,0.79718987
5407.727828,0.034161546,0.262535891
5400,1.443156653,2
5400.222845,0.099712119,0
5400,0.345384477,0.135174738
5410,1.963152287,1.752441396
5400,0.262217967,0
5400,0.214699969,0.173724165
5401.268848,0.38795692,0.255772944
5400,0.240844119,0.192527689
5405.579694,0.521849422,0
5400,0.101507265,0
5407.195918,0.101074686,0
5406.974001,1.477195465,1.583758695
5408.853456,1.786281598,1.937569827
5410,0.292261339,0
5410,2,1.94349915
5403.174059,1.836440416,1.705022262
5409.935163,1.094665044,0.135851067
5400,0.293612285,0
5400,0.334796488,0.226086673
5400,1.446421579,1.5980642
5410,1.683497281,1.900705122
5400,0.421708555,0.309779942
5400.309561,0.262279989,0.065579628
5400,0.447386605,0
5400,1.598836268,1.503999668
5400,2,1.892200384
5400,0.214280592,0
5400.532393,1.653720006,1.905487875
5410,0.166464953,0.009290636
5400,1.614294468,1.568541827
5410,0.221906725,0
5404.582455,1.853242206,1.783982086
5408.348919,0.444145761,0
5410,1.671868855,2
5408.690167,1.341899429,1.878460687
5408.504699,1.767264588,1.549326776
5400,1.830139741,2
5404.647927,0.09881877,0.480598047
5400,1.883216474,1.873986615
5407.453883,1.269259074,0.87148409
5400.627778,1.615726885,1.853445719
5402.149297,1.903212879,1.778387193
5410,1.685689568,1.808871156
5410,0.417719169,0.129616883
5400,2,1.450658865
5400,0.366737139,0.069851669
5401.351872,1.633211327,0.446055017
5400,0.596807464,0
5400,1.802641829,1.803101672
5402.819899,1.36925085,1.643761217
5400,0.300470082,0.159769103
5400,0.538824846,0
5408.223814,2,1.610915017
5400,0.299768923,0
5400,0.115798311,0
5400,0.41726004,0
5400,0.355811754,0
5406.838371,1.970067111,1.760919548
5400.692135,2,1.709953396
5410,1.794610189,1.632120147
5408.819425,1.892799026,1.479261204
5410,1.950205766,1.857616103
5401.369164,1.018154756,0.062722704
5410,1.795113077,1.730511276
5400,0.227704033,0
5400,1.593118635,1.88634193
5400,0.436582782,0
5410,0.444643787,0.03611476
5400,2,1.765116057
5407.383919,1.925448244,1.69958798
5404.696422,1.949291524,1.689540554
5410,0.538764876,0.230373826
5410,1.85679272,1.75524116
5408.787743,1.548844313,1.885936682
5400,1.746608739,1.941342291
5401.018467,0.086786749,0
5403.891837,2,2
5401.760746,0.129249151,0
5408.020873,0.303740856,0.143371123
5400,0.194624298,0.111369041
5410,1.670681669,1.662178846
5400,1.992354764,1.730365248
5400,0.239213926,0
5408.22073,0.197539025,0
5400,1.72782774,1.96554615
5410,0.417492687,0.027055264
5400,1.669219849,1.71242532
5402.142326,1.806122893,2
5400,0.107781475,0
5410,1.847876178,1.829190552
5400,0.294012526,0.33775367
5400,1.860613775,1.841857865
5400,0.237306433,0
5400.94404,1.782932058,1.905430019
5408.062982,1.971530109,1.234868554
5400,0.307137192,0.24283102
5400,0.179317589,0
5408.090038,2,1.559905091
5400,1.873636639,1.890992456
5400,0.240477303,0.118344188
5403.389621,0,0.12511833
5410,0.540256524,0
5400,0.202112044,0.089747291
5398.758151,0.666711812,-0.283574713
5404.485951,1.920633162,1.841330546
5400,0.075055761,0.131442887
5409.597783,0.358515341,0
5400,2,1.558013459
5402.252721,0.346286631,0
5406.210788,0.572108107,0.021910858
5400,0.122097921,0.006674361
5400,2,1.646716077
5400,1.395829602,1.679606763
5400,0.323762467,0
5410,1.421499026,2
5406.532512,1.936188209,1.834437513
5400,0.38219653,0
5410,0.219584018,0
5400.427296,1.989170407,1.641191633
5400,0.558437922,0
5403.56914,0.431475127,0.005879412
5406.552344,0.447025094,0
5410,1.603337654,2
5405.550756,1.808826441,2
5400,1.858671929,1.786557981
5405.995589,1.685486322,1.796380582
5410,0.092168031,0
5409.160818,0.545781241,0.261213571
5400.612515,0.447862155,0
5405.24061,1.677970812,2
5400,0.67776381,0.133704642
5406.923292,0.292511483,0.095426479
5401.624317,1.664577067,1.492826455
5406.068026,2,1.876589587
5400,0.454306741,0.033546543
5401.910281,0.425090564,0.134926626
5404.456203,1.386870641,1.926475842
5400,1.574228165,2
5400,1.619681748,1.967539675
5400,1.491114515,1.999329059
5404.069308,0,0.062272347
5410,1.911254172,1.693394909
5400,0.18012019,0.221247448
5400,2,1.426867104
5400,1.59405528,1.570846123
5403.02923,1.787648215,2
5409.049814,0.374240826,0
5402.848361,1.908027264,1.524164885
5400,2,1.740934071
5402.101543,0.723932949,0.275647166
5400,0.569620677,0.037432644
5404.544665,1.935778646,0.575513798
5400,0.342102763,0
5410,0.59060994,0
5410,0.400384028,0.112019044
5406.929993,0.139891069,0
5400,0.261776467,0.093129885
5404.783504,1.056960106,1.283773529
5400.662999,0.357338632,0.017012306
5410,1.686417865,1.880795815
5410,0.347912797,0.131307245
5409.882392,0.776521583,0.043771092
5401.389698,0.460500367,0
5400,1.657311632,1.818983502
5400,1.713611193,1.832576817
5410,0.348444822,0
5404.883757,1.917610752,1.943264383
5408.226281,0.114652136,-0.20013132
5406.569479,1.729844485,1.969434864
5401.469806,1.557094594,1.68044585
5400,0.631050532,0.011202647
5408.429657,0.206416295,0.032709375
5400,0.056946446,0.123884211
5410,0.296200463,0
5404.902332,0.144137004,0
5410,0.288776049,0
5405.857124,0.460852745,0
5410,1.67958942,1.914757644
5400,0.069702585,0
5400,1.942261193,1.884366789
5410,1.655987101,1.770933716
5401.340296,1.529700718,1.908317366
5404.667627,1.716886922,0.667107909
5410,1.701020911,1.863432167
5400.727917,0.247061292,0.038470476
5406.024997,1.785210718,1.836802334
5400,0.243688949,0
5400,1.746807775,1.62512624
5408.230379,1.872473515,1.893713414
5410,0.461967534,0
5410,0.217037184,0.140301711
5400,0.444262327,0
5398.846479,0.539366235,0.226586233
5400,1.663342947,1.682818382
5410,1.704105704,1.900543438
5410,1.459349401,1.863154631
5400,1.722317632,1.974625715
5402.296137,1.956388843,1.596352335
5410,0.181964673,0.137496508
5400.786676,1.904854153,1.885597869
5408.552147,0.130691111,0.146790429
5400,0.155958025,0
5408.182072,0.288514891,0.091505817
5403.385661,1.780172974,1.700750979
5400,0.373347984,0
5400,1.717198381,1.862560764
5400,1.894228616,1.792398067
5400,0.266498682,0
5405.676436,0.493170774,0.021109881
5403.304599,1.910802262,1.82064669
5405.338352,1.881904152,2
5400,1.869716313,1.772066375
5410,1.573689667,1.850545872
5400,1.894651751,1.934465901
5400,2,1.615936625
5402.899494,1.588473425,1.039287575
5403.174239,0.226942225,0
5407.336131,0.099128477,0.227969846
5408.972728,0.00818824,0.135135269
5404.651191,0.310579497,0.020871274
5406.185472,0.2123539,0.749741435
5402.21483,0.286767352,0
5410,2,1.873755859
5402.501573,0.786665276,1.715322666
5406.629107,1.574348732,1.839114496
5400,1.932271404,1.586785597
5400,1.984633234,1.701337287
5410,2,1.717419594
5410,1.999994566,1.884850851
5400,0.187091272,0.199857992
5401.563316,0.503653725,0.05350369
5399.035403,0.100847871,0.14202452
5400,0.257619185,0.09702545
5400,1.827209847,1.537059782
5403.004706,0.128363204,0.160278337
5401.055907,0.089663454,0.107001554
5406.881798,0.301032655,0.130314665
5400,0.252214603,0
5410,0.244386483,0.267274583
5409.653587,1.678978621,1.55686297
5405.75752,1.465884541,1.719651117
5407.793814,1.947988543,1.923946592
5402.575975,0.256011749,0
5400,1.814758434,2
5401.195362,0,0
5400,2,1.890097676
5400,0.353776649,0
5402.604896,1.988644076,2
5410,1.622537127,1.729080093
5404.47092,0.032788701,0
5402.49028,0.122772715,0.165438833
5403.989373,0.278186996,0.032617436
5400.111211,0.60397666,1.284011391
5400.693269,0.329508568,1.318934432
5400,1.647511164,1.617576115
5405.843203,0.277565405,0
5400,0,0.238581363
5400,1.531471783,1.678386503
5400,0.08236418,0.182126788
5409.388728,0.998918149,0.768932019
5400,0.067260045,0.028682571
5400,0.42987785,0
5400,0.424411121,0.08062427
5400,0,0.029990274
5400,0.271021599,0
5400,1.591628957,2
5410,1.604971907,1.418680091
5400,1.82843388,1.669519633
5410,1.651819014,1.833534107
5410,0.172808081,0.073413926
5400,0.510623774,0.234521685
5400.462548,-0.007968515,-0.181405436
5405.583608,1.586927207,1.390901912
5410,0.231314192,0
5410,1.732173828,1.519711254
5403.603218,1.550986349,1.681352378
5400,1.892291941,1.840779245
5402.884591,0.32701524,1.786568248
5403.236021,0.624586126,0.104717187
5400,0.313304206,0
5400,1.590536675,1.855378649
5402.313048,0.262323766,0
5400,1.911895367,1.925130791
5406.999287,1.822513451,2
5402.623059,0.053379789,0.127743679
5400.432114,1.965153646,1.725843461
5400,1.870389745,1.716310318
5400.266216,2.087643327,1.844696578
5403.216768,0.381493674,0.183649034
5401.947057,0.230860234,0
5405.75939,0.529081331,0
5404.988752,1.821873076,0.013192921
5409.823971,1.737765822,1.804491086
5400,2,2
5400,1.772125938,1.935709347
5401.621792,1.709169373,1.653467157
5410,1.790298384,1.873879969
5400,1.547288011,1.656289331
5410,1.486334709,1.889472824
5400,1.589525596,1.655677734
5402.016077,1.879238292,1.529354886
5400,2,2
5405.424344,1.462078814,0.828602933
5410,0.051162729,0.21231658
5400,1.612964681,1.76007878
5402.077601,1.775393322,1.996027941
5400,0.506252964,0
5400.066584,0.374271165,1.789417126
5408.435034,0.527338599,0.232492179
5400.541087,0.059950127,0
5410,1.29713743,1.454491519
5409.728798,1.326758003,1.738063879
5401.508846,0.281590566,0.416859993
5400,1.544718315,1.839314874
5410,0.249914748,0
5410,0.11735692,0
5400,0.161508991,0
5410,1.791352697,1.562909279
5409.214435,0.412201549,0.852867493
5400,0.663772635,0
5406.302272,0,0.240199084
5400,2,1.978033567
5410,0.180416768,0
5408.395486,0.337560893,0.080754516
5400,1.808805232,1.825427784
5400,1.637200811,1.938782148
5400,0.35436297,0
5400,0.484802671,0.460567655
5402.381927,2,1.728579074
5400,2,2
5400,1.607768993,1.906166425
5400.055807,0.531833727,0.481555009
5410,0.402620033,0
5400,0.475966094,0.048429324
5410,0.256759573,0
5400.728926,0.119061264,-0.03905197
5406.697589,1.817503219,1.596575633
5402.268247,1.827514294,1.711515214
5410,1.861299528,2
5405.697743,0.036574419,0.236652057
5400,0.200232511,0.12964968
5400,1.896560373,1.492272218
5400,0.533065917,0.206452538
5400,0.288407051,0.312590316
5400,2,2
5400,1.722650468,1.865945326
5400,0.178223187,0
5406.085353,2,1.866430375
5400,0.062085343,0
5408.917984,0.600468434,0
5410,0.099720048,0.048731386
5400,1.555826672,1.64743311
5400,1.727855914,1.836150716
5407.713415,0.474820758,0.207452976
5398.516416,1.877202297,1.874281573
5410,0.306475781,0.046631152
5410,1.435168367,1.631783092
5400,0.787164144,0.175582934
5400,0.621753218,0.025360981
5400,1.565847131,1.606227209
5400,1.939025714,1.742234341
5400,0.641121925,0
5400,1.93865717,1.755392156
5400,1.991380353,1.435809794
5400,0.471197544,0.417266149
5409.733685,0.396534707,0.00246525
5399.123418,0.140649151,-0.014211676
5401.241064,1.619504598,0.156220196
5400,1.911151756,2
5400,1.658557711,1.703096767
5405.891662,0.404962762,0.009674369
5403.522404,1.917415214,2
5400,0.505057162,0.224917089
5400.689545,1.302280232,0.791795772
5410,0.108828362,0.109613048
5405.206996,1.983574661,1.550718319
5410,1.741707354,1.996883494
5405.957656,1.962924701,1.90558455
5400,0.232076273,0.034373494
5407.756645,1.751603995,1.552124088
5400,1.634871874,1.865543042
5400,1.558985288,1.748688138
5400,1.722069365,1.59483763
5400,1.892082677,1.839283051
5409.260472,1.651750863,2
5400,1.981190902,1.625896742
5402.181811,0.313717869,0
5408.802017,2,1.886746478
5410,0.699902128,0
5400,1.387996117,1.828326606
5400,0.444313806,0
5400,0.269437122,0.1351877
5405.465361,0.159888938,0
5400,0.376656596,0.471062396
5400,2,1.873881269
5400,0.489016794,0
5402.334994,1.99955055,1.570295209
5410,0,0
5400,0.630229751,0
5405.002135,0.776121384,1.714550158
5405.858281,1.799760819,0.840624117
5410,1.752627427,2
5400,0.293180665,0.116503053
5410,0.100680545,0
5404.412818,0.298797087,0.386549551
5405.562495,1.986321499,1.659686876
5408.20997,1.629921201,1.57441645
5403.922771,1.473488525,1.619408924
5398.77587,1.583531084,1.839659033
5400,1.934398402,1.949698838
5400,1.672647833,2
5408.712943,0.418578315,0.317230625
5410,0.59063533,0
5401.352232,0.315679931,0.198173625
5400,0.202636143,0.030363308
5405.784944,0.311137254,0
5402.928618,1.713413905,1.902798719
5405.866695,1.876529657,0.071170287
5405.815076,2,1.714960723
5400,2,1.816676282
5404.926341,2,1.818022438
5403.641132,0.674566194,0.810536517
5406.901856,0.478059373,0
5403.434343,0.247992801,0.173534006
5400.327697,1.856555975,1.639835799
5400,0.464535019,0
5400,0.259044961,0
5409.244557,1.571231689,0.457314086
5402.853967,1.652204498,2
5405.080528,1.801094116,1.764223879
5406.803,0.470549321,0
5400,0.253366183,0
5401.522029,0.339115296,0.247633154
5403.995591,0.183886346,0.004562175
5404.639706,1.704630268,1.876638949
5400,2,1.822502709
5406.023792,0.358339336,0.067253082
5400,0.371042544,0.068181337
5400,1.960716961,1.819246259
5410,1.718167223,2
5400,2,1.566916509
5400.919261,0.111399884,0
5402.710136,0.384920253,0.010938224
5408.205092,0.113805823,0.093709546
5400,0.618696979,0.047872125
5410,2,1.431459282
5400,0.164730526,0
5410,1.935364516,1.793654563
5400,1.975565365,1.477383
5400,0.240674585,0
