TOA_ns,Freq_MHz,PW_ns,Az_deg,El_deg,Ground_Truth,Predicted_Cluster
43180000,6100,4000,-25.5118,14.6904,Emitter_2,Emitter_2
43220000,5900,4000,19.7226,8.2493,Emitter_1,Emitter_1
43305000,6100,4000,-25.0253,14.8903,Emitter_2,Emitter_2
43320000,5900,4000,19.4631,7.8779,Emitter_1,Emitter_1
43420000,5900,4000,19.7661,7.986,Emitter_1,Emitter_1
43430000,6100,4000,-24.4403,15.2863,Emitter_2,Emitter_2
43520000,5900,4000,20.1115,7.6976,Emitter_1,Emitter_1
43555000,6100,4000,-24.8019,15.0437,Emitter_2,Emitter_2
43620000,5900,4000,20.2897,8.0189,Emitter_1,Emitter_1
43680000,6100,4000,-24.8427,14.7414,Emitter_2,Emitter_2
43720000,5900,4000,19.2432,7.4124,Emitter_1,Emitter_1
43805000,6100,4000,-24.6571,14.6664,Emitter_2,Emitter_2
43820000,5900,4000,19.9951,7.9337,Emitter_1,Emitter_1
43872779,5894.3427,4040.6762,-16.8183,0.1476,Noise,Emitter_1
43920000,5900,4000,19.9586,7.9916,Emitter_1,Emitter_1
43930000,6100,4000,-24.6658,15.3558,Emitter_2,Emitter_2
44020000,5900,4000,20.0902,8.2843,Emitter_1,Emitter_1
44055000,6100,4000,-24.9157,14.9471,Emitter_2,Emitter_2
44120000,5900,4000,19.5556,7.6484,Emitter_1,Emitter_1
44180000,6100,4000,-24.8399,14.1415,Emitter_2,Emitter_2
44220000,5900,4000,19.5627,8.0867,Emitter_1,Emitter_1
44305000,6100,4000,-24.8791,14.966,Emitter_2,Emitter_2
44320000,5900,4000,20.498,7.8706,Emitter_1,Emitter_1
44420000,5900,4000,18.9993,7.4888,Emitter_1,Emitter_1
44430000,6100,4000,-25.0203,15.212,Emitter_2,Emitter_2
44520000,5900,4000,19.6668,7.8327,Emitter_1,Emitter_1
44555000,6100,4000,-25.0299,14.6579,Emitter_2,Emitter_2
44620000,5900,4000,19.8366,8.0116,Emitter_1,Emitter_1
44680000,6100,4000,-25.0566,15.0203,Emitter_2,Emitter_2
44720000,5900,4000,19.8753,8.3148,Emitter_1,Emitter_1
44769099,5805.7607,4000,-49.4157,31.9616,Noise,Emitter_2
44805000,6100,4000,-24.954,15.0486,Emitter_2,Emitter_2
44820000,5900,4000,19.7296,7.7413,Emitter_1,Emitter_1
44920000,5900,4000,20.1916,7.5393,Emitter_1,Emitter_1
44930000,6100,4000,-24.5843,14.6742,Emitter_2,Emitter_2
45020000,5900,4000,20.1559,8.0308,Emitter_1,Emitter_1
45055000,6100,4000,-24.9297,15.387,Emitter_2,Emitter_2
45120000,5900,4000,19.941,8.4765,Emitter_1,Emitter_1
45180000,6100,4000,-25.6938,15.0539,Emitter_2,Emitter_2
45220000,5900,4000,19.7511,8.6181,Emitter_1,Emitter_1
45305000,6100,4000,-25.2342,14.8888,Emitter_2,Emitter_2
45320000,5900,4000,19.9098,7.6169,Emitter_1,Emitter_1
45420000,5900,4000,20.028,7.6771,Emitter_1,Emitter_1
45430000,6100,4000,-25.3619,14.9491,Emitter_2,Emitter_2
45520000,5900,4000,19.6993,8.1191,Emitter_1,Emitter_1
45555000,6100,4000,-24.2635,14.6207,Emitter_2,Emitter_2
45620000,5900,4000,20.2222,7.8133,Emitter_1,Emitter_1
45680000,6100,4000,-25.4678,14.6094,Emitter_2,Emitter_2
45720000,5900,4000,20.395,8.3473,Emitter_1,Emitter_1
45805000,6100,4000,-24.309,14.8613,Emitter_2,Emitter_2
45820000,5900,4000,20.5745,8.1588,Emitter_1,Emitter_1
45920000,5900,4000,20.5454,7.4358,Emitter_1,Emitter_1
45930000,6100,4000,-25.0103,14.8792,Emitter_2,Emitter_2
46020000,5900,4000,19.8728,7.7399,Emitter_1,Emitter_1
46055000,6100,4000,-25.3778,14.9295,Emitter_2,Emitter_2
46120000,5900,4000,20.0477,7.8286,Emitter_1,Emitter_1
46180000,6100,4000,-24.0167,15.4176,Emitter_2,Emitter_2
46220000,5900,4000,19.9335,8.5647,Emitter_1,Emitter_1
46305000,6100,4000,-25.3412,15.1943,Emitter_2,Emitter_2
46320000,5900,4000,19.9321,8.1241,Emitter_1,Emitter_1
46420000,5900,4000,19.9071,8.0227,Emitter_1,Emitter_1
46430000,6100,4000,-25.3326,14.4671,Emitter_2,Emitter_2
46520000,5900,4000,20.0024,8.1345,Emitter_1,Emitter_1
46555000,6100,4000,-24.5922,15.348,Emitter_2,Emitter_2
46620000,5900,4000,20.4661,8.4942,Emitter_1,Emitter_1
46680000,6100,4000,-24.5816,14.859,Emitter_2,Emitter_2
46720000,5900,4000,20.1238,8.1769,Emitter_1,Emitter_1
46805000,6100,4000,-25.0667,15.2249,Emitter_2,Emitter_2
46820000,5900,4000,19.5397,7.9736,Emitter_1,Emitter_1
46920000,5900,4000,20.3761,8.2598,Emitter_1,Emitter_1
46930000,6100,4000,-24.8434,14.8819,Emitter_2,Emitter_2
47020000,5900,4000,20.0846,8.2659,Emitter_1,Emitter_1
47055000,6100,4000,-25.6476,15.0342,Emitter_2,Emitter_2
47120000,5900,4000,20.1963,8.3601,Emitter_1,Emitter_1
47180000,6100,4000,-24.5684,14.6407,Emitter_2,Emitter_2
47220000,5900,4000,20.1157,7.8933,Emitter_1,Emitter_1
47305000,6100,4000,-24.7445,15.0995,Emitter_2,Emitter_2
47320000,5900,4000,20.1343,7.1208,Emitter_1,Emitter_1
47420000,5900,4000,20.1532,6.9055,Emitter_1,Emitter_1
47430000,6100,4000,-24.6999,15.2616,Emitter_2,Emitter_2
47487473,5947.3864,3004.2454,58.8807,-7.2008,Noise,Emitter_1
47520000,5900,4000,19.3106,8.1355,Emitter_1,Emitter_1
47555000,6100,4000,-25.2778,14.5149,Emitter_2,Emitter_2
47620000,5900,4000,20.191,7.6513,Emitter_1,Emitter_1
47680000,6100,4000,-25.2134,15.2667,Emitter_2,Emitter_2
47720000,5900,4000,19.7152,8.4112,Emitter_1,Emitter_1
47805000,6100,4000,-25.2168,14.7918,Emitter_2,Emitter_2
47820000,5900,4000,19.8064,8.6729,Emitter_1,Emitter_1
47920000,5900,4000,19.9992,8.1224,Emitter_1,Emitter_1
47930000,6100,4000,-25.7285,15.5258,Emitter_2,Emitter_2
48020000,5900,4000,20.6467,8.0393,Emitter_1,Emitter_1
48055000,6100,4000,-24.6697,15.231,Emitter_2,Emitter_2
48120000,5900,4000,19.5991,7.9671,Emitter_1,Emitter_1
48180000,6100,4000,-24.6129,15.173,Emitter_2,Emitter_2
48220000,5900,4000,19.9858,7.5906,Emitter_1,Emitter_1
48305000,6100,4000,-25.0977,14.9509,Emitter_2,Emitter_2
48309078,5898.5693,4491.4597,53.8979,20.5155,Noise,Emitter_1
48320000,5900,4000,19.8977,7.7773,Emitter_1,Emitter_1
48420000,5900,4000,20.3697,8.0104,Emitter_1,Emitter_1
48430000,6100,4000,-25.171,15.7904,Emitter_2,Emitter_2
48520000,5900,4000,19.8869,7.9681,Emitter_1,Emitter_1
48555000,6100,4000,-24.7776,14.8609,Emitter_2,Emitter_2
48620000,5900,4000,20.0892,8.185,Emitter_1,Emitter_1
48680000,6100,4000,-24.8138,14.6967,Emitter_2,Emitter_2
48720000,5900,4000,19.6001,7.6875,Emitter_1,Emitter_1
48805000,6100,4000,-24.3982,14.8017,Emitter_2,Emitter_2
48820000,5900,4000,20.4419,7.8763,Emitter_1,Emitter_1
48920000,5900,4000,19.4333,8.1331,Emitter_1,Emitter_1
48930000,6100,4000,-24.7996,15.3198,Emitter_2,Emitter_2
49020000,5900,4000,20.1853,7.5408,Emitter_1,Emitter_1
49055000,6100,4000,-24.8461,15.0283,Emitter_2,Emitter_2
49120000,5900,4000,20.0918,8.2207,Emitter_1,Emitter_1
49180000,6100,4000,-24.9957,14.9831,Emitter_2,Emitter_2
49220000,5900,4000,20.1498,8.1896,Emitter_1,Emitter_1
49305000,6100,4000,-25.2307,14.8652,Emitter_2,Emitter_2
49320000,5900,4000,19.4383,8.0993,Emitter_1,Emitter_1
49420000,5900,4000,19.879,7.8552,Emitter_1,Emitter_1
49430000,6100,4000,-24.4082,14.9674,Emitter_2,Emitter_2
49520000,5900,4000,20.3482,8.4438,Emitter_1,Emitter_1
49555000,6100,4000,-25.3143,14.8451,Emitter_2,Emitter_2
49620000,5900,4000,20.7177,8.3944,Emitter_1,Emitter_1
49680000,6100,4000,-24.5599,15.2027,Emitter_2,Emitter_2
49720000,5900,4000,19.9561,8.1058,Emitter_1,Emitter_1
49805000,6100,4000,-24.7759,14.9227,Emitter_2,Emitter_2
49820000,5900,4000,20.3067,8.0364,Emitter_1,Emitter_1
49920000,5900,4000,20.0523,8.2471,Emitter_1,Emitter_1
49930000,6100,4000,-24.7707,14.8069,Emitter_2,Emitter_2
50020000,5900,4000,19.9763,7.7812,Emitter_1,Emitter_1
50055000,6100,4000,-25.1038,15.2909,Emitter_2,Emitter_2
50120000,5900,4000,19.8342,8.1902,Emitter_1,Emitter_1
50180000,6100,4000,-24.6503,14.7054,Emitter_2,Emitter_2
50220000,5900,4000,20.0012,8.1021,Emitter_1,Emitter_1
50305000,6100,4000,-25.3422,15.0326,Emitter_2,Emitter_2
50320000,5900,4000,20.268,7.8875,Emitter_1,Emitter_1
50420000,5900,4000,20.3025,8.1137,Emitter_1,Emitter_1
50430000,6100,4000,-24.3095,14.4253,Emitter_2,Emitter_2
50520000,5900,4000,19.5061,8.4327,Emitter_1,Emitter_1
50555000,6100,4000,-24.8887,14.5872,Emitter_2,Emitter_2
50620000,5900,4000,19.7997,7.5035,Emitter_1,Emitter_1
50680000,6100,4000,-25.2537,14.8907,Emitter_2,Emitter_2
50720000,5900,4000,19.582,7.6937,Emitter_1,Emitter_1
50805000,6100,4000,-25.1682,14.8399,Emitter_2,Emitter_2
50820000,5900,4000,20.0209,7.9178,Emitter_1,Emitter_1
50920000,5900,4000,19.8653,8.1859,Emitter_1,Emitter_1
50930000,6100,4000,-24.9971,14.8394,Emitter_2,Emitter_2
51020000,5900,4000,20.136,8.0948,Emitter_1,Emitter_1
51055000,6100,4000,-25.585,15.234,Emitter_2,Emitter_2
51120000,5900,4000,20.1639,8.1848,Emitter_1,Emitter_1
51180000,6100,4000,-24.6989,15.253,Emitter_2,Emitter_2
51220000,5900,4000,19.1568,7.8907,Emitter_1,Emitter_1
51305000,6100,4000,-25.6163,15.0897,Emitter_2,Emitter_2
51320000,5900,4000,19.1279,8.0108,Emitter_1,Emitter_1
51420000,5900,4000,19.9981,8.3137,Emitter_1,Emitter_1
51430000,6100,4000,-24.7296,14.6906,Emitter_2,Emitter_2
51457926,5981.8129,4000,61.6775,-6.4272,Noise,Emitter_1
51520000,5900,4000,20.4751,8.0608,Emitter_1,Emitter_1
51555000,6100,4000,-24.9963,14.9651,Emitter_2,Emitter_2
51620000,5900,4000,19.7999,8.1455,Emitter_1,Emitter_1
51680000,6100,4000,-24.2631,15.5773,Emitter_2,Emitter_2
51720000,5900,4000,19.7888,7.9996,Emitter_1,Emitter_1
51805000,6100,4000,-25.6657,15.7482,Emitter_2,Emitter_2
51820000,5900,4000,20.3945,7.8327,Emitter_1,Emitter_1
51920000,5900,4000,20.3223,8.2032,Emitter_1,Emitter_1
51930000,6100,4000,-25.3661,15.2942,Emitter_2,Emitter_2
52020000,5900,4000,19.6181,8.2922,Emitter_1,Emitter_1
52055000,6100,4000,-24.6118,14.7013,Emitter_2,Emitter_2
52120000,5900,4000,20.2794,8.0306,Emitter_1,Emitter_1
52180000,6100,4000,-24.8027,14.9677,Emitter_2,Emitter_2
52220000,5900,4000,19.6951,7.7422,Emitter_1,Emitter_1
52305000,6100,4000,-24.7783,15.0692,Emitter_2,Emitter_2
52320000,5900,4000,19.7849,8.1628,Emitter_1,Emitter_1
52420000,5900,4000,19.6177,8.1313,Emitter_1,Emitter_1
52430000,6100,4000,-24.5215,15.0226,Emitter_2,Emitter_2
52520000,5900,4000,19.5033,7.9388,Emitter_1,Emitter_1
52555000,6100,4000,-25.0671,15.3288,Emitter_2,Emitter_2
52620000,5900,4000,20.0439,8.7335,Emitter_1,Emitter_1
52680000,6100,4000,-24.7678,15.2195,Emitter_2,Emitter_2
52720000,5900,4000,19.4491,8.4416,Emitter_1,Emitter_1
52805000,6100,4000,-25.2658,14.6864,Emitter_2,Emitter_2
52820000,5900,4000,20.0599,8.1234,Emitter_1,Emitter_1
52920000,5900,4000,20.0473,8.1334,Emitter_1,Emitter_1
52930000,6100,4000,-25.2271,14.8138,Emitter_2,Emitter_2
53020000,5900,4000,19.9385,8.4362,Emitter_1,Emitter_1
53055000,6100,4000,-24.6855,15.2928,Emitter_2,Emitter_2
53120000,5900,4000,19.8174,8.3397,Emitter_1,Emitter_1
53180000,6100,4000,-25.0621,15.4293,Emitter_2,Emitter_2
53220000,5900,4000,19.7423,7.9819,Emitter_1,Emitter_1
53305000,6100,4000,-24.4526,15.073,Emitter_2,Emitter_2
53320000,5900,4000,19.5712,8.1365,Emitter_1,Emitter_1
53420000,5900,4000,20.5781,7.9768,Emitter_1,Emitter_1
53430000,6100,4000,-25.3288,15.4726,Emitter_2,Emitter_2
53520000,5900,4000,19.9212,7.6656,Emitter_1,Emitter_1
53555000,6100,4000,-25.0244,15.0378,Emitter_2,Emitter_2
53620000,5900,4000,19.9083,7.5222,Emitter_1,Emitter_1
53680000,6100,4000,-25.1358,14.7331,Emitter_2,Emitter_2
53720000,5900,4000,19.6348,8.068,Emitter_1,Emitter_1
53798395,6292.1353,4868.6614,55.7609,2.1909,Noise,Emitter_1
53805000,6100,4000,-25.5875,15.1899,Emitter_2,Emitter_2
53820000,5900,4000,20.5276,8.8428,Emitter_1,Emitter_1
53920000,5900,4000,19.7654,8.4306,Emitter_1,Emitter_1
53930000,6100,4000,-25.3134,15.9179,Emitter_2,Emitter_2
54020000,5900,4000,20.0975,7.9546,Emitter_1,Emitter_1
54055000,6100,4000,-25.4344,14.6228,Emitter_2,Emitter_2
54120000,5900,4000,20.173,8.0186,Emitter_1,Emitter_1
54180000,6100,4000,-24.7959,15.4588,Emitter_2,Emitter_2
54216429,6097.7538,4128.547,3.0118,28.9848,Noise,Emitter_2
54220000,5900,4000,20.0442,7.8775,Emitter_1,Emitter_1
54305000,6100,4000,-24.9742,15.1717,Emitter_2,Emitter_2
54320000,5900,4000,19.4408,7.5369,Emitter_1,Emitter_1
54382981,6060.0405,4000,-24.5617,8.0027,Noise,Emitter_2
54420000,5900,4000,20.2613,7.917,Emitter_1,Emitter_1
54430000,6100,4000,-25.7374,14.7967,Emitter_2,Emitter_2
54520000,5900,4000,19.7616,8.0026,Emitter_1,Emitter_1
54555000,6100,4000,-25.4294,14.4315,Emitter_2,Emitter_2
54620000,5900,4000,20.318,8.0541,Emitter_1,Emitter_1
54680000,6100,4000,-24.9532,14.3272,Emitter_2,Emitter_2
54720000,5900,4000,19.7376,8.3679,Emitter_1,Emitter_1
54805000,6100,4000,-25.5289,14.8388,Emitter_2,Emitter_2
54820000,5900,4000,20.6317,8.1484,Emitter_1,Emitter_1
54920000,5900,4000,20.3895,8.3726,Emitter_1,Emitter_1
54930000,6100,4000,-25.3325,15.1189,Emitter_2,Emitter_2
55020000,5900,4000,20.452,8.1842,Emitter_1,Emitter_1
55055000,6100,4000,-24.8778,15.2681,Emitter_2,Emitter_2
55120000,5900,4000,20.2393,8.1559,Emitter_1,Emitter_1
55180000,6100,4000,-24.699,15.3422,Emitter_2,Emitter_2
55220000,5900,4000,19.5611,8.2102,Emitter_1,Emitter_1
55305000,6100,4000,-25.0008,15.091,Emitter_2,Emitter_2
55320000,5900,4000,19.4577,7.7616,Emitter_1,Emitter_1
55420000,5900,4000,20.5214,8.2521,Emitter_1,Emitter_1
55430000,6100,4000,-24.7954,15.0425,Emitter_2,Emitter_2
55520000,5900,4000,20.595,7.9185,Emitter_1,Emitter_1
55555000,6100,4000,-25.1589,14.9003,Emitter_2,Emitter_2
55620000,5900,4000,19.5391,7.9279,Emitter_1,Emitter_1
55680000,6100,4000,-25.327,15.1265,Emitter_2,Emitter_2
55720000,5900,4000,20.0408,8.0237,Emitter_1,Emitter_1
55805000,6100,4000,-25.0376,14.801,Emitter_2,Emitter_2
55820000,5900,4000,20.4535,7.8916,Emitter_1,Emitter_1
55920000,5900,4000,20.1408,7.7034,Emitter_1,Emitter_1
55930000,6100,4000,-25.2649,14.6369,Emitter_2,Emitter_2
56020000,5900,4000,20.1801,8.0009,Emitter_1,Emitter_1
56055000,6100,4000,-24.6085,15.0236,Emitter_2,Emitter_2
56120000,5900,4000,19.7001,7.9293,Emitter_1,Emitter_1
56180000,6100,4000,-25.3451,15.2426,Emitter_2,Emitter_2
56220000,5900,4000,19.9263,7.919,Emitter_1,Emitter_1
56305000,6100,4000,-25.2242,14.578,Emitter_2,Emitter_2
56314770,5780.0975,3423.0909,-46.3645,24.4117,Noise,Emitter_2
56320000,5900,4000,20.7085,7.9705,Emitter_1,Emitter_1
56420000,5900,4000,19.9024,7.3708,Emitter_1,Emitter_1
56430000,6100,4000,-24.5915,14.8389,Emitter_2,Emitter_2
56520000,5900,4000,19.6423,7.9211,Emitter_1,Emitter_1
56555000,6100,4000,-25.1636,15.0124,Emitter_2,Emitter_2
56600830,5898.4194,4154.621,-16.3322,18.7398,Noise,Emitter_2
56620000,5900,4000,19.7257,8.4145,Emitter_1,Emitter_1
56680000,6100,4000,-24.543,15.006,Emitter_2,Emitter_2
56720000,5900,4000,19.934,8.3865,Emitter_1,Emitter_1
56805000,6100,4000,-25.4796,15.1632,Emitter_2,Emitter_2
56820000,5900,4000,20.0247,8.0112,Emitter_1,Emitter_1
56920000,5900,4000,19.9645,8.0011,Emitter_1,Emitter_1
56930000,6100,4000,-25.194,15.5664,Emitter_2,Emitter_2
57020000,5900,4000,20.6875,7.3041,Emitter_1,Emitter_1
57055000,6100,4000,-25.0004,14.3295,Emitter_2,Emitter_2
57120000,5900,4000,19.1994,7.837,Emitter_1,Emitter_1
57180000,6100,4000,-24.8571,15.5834,Emitter_2,Emitter_2
57220000,5900,4000,20.0058,8.207,Emitter_1,Emitter_1
57305000,6100,4000,-24.3696,15.5493,Emitter_2,Emitter_2
57312439,6156.4527,4000,49.5603,13.8806,Noise,Emitter_1
57320000,5900,4000,20.1892,7.8847,Emitter_1,Emitter_1
57365367,6191.9311,4124.8731,-3.3111,26.6173,Noise,Emitter_2
57420000,5900,4000,20.4076,8.3091,Emitter_1,Emitter_1
57430000,6100,4000,-25.4079,15.2736,Emitter_2,Emitter_2
57520000,5900,4000,20.0736,8.2888,Emitter_1,Emitter_1
57555000,6100,4000,-25.2888,15.0673,Emitter_2,Emitter_2
57620000,5900,4000,20.1091,7.8316,Emitter_1,Emitter_1
57680000,6100,4000,-25.5092,14.8067,Emitter_2,Emitter_2
57720000,5900,4000,20.2791,8.0332,Emitter_1,Emitter_1
57763909,5899.3678,3748.8404,2.4312,13.794,Noise,Emitter_1
57805000,6100,4000,-25.2705,15.2696,Emitter_2,Emitter_2
57820000,5900,4000,20.0005,8.4419,Emitter_1,Emitter_1
57874778,6080.2306,4000,-9.0347,0.7135,Noise,Emitter_2
57920000,5900,4000,19.0197,7.5747,Emitter_1,Emitter_1
57930000,6100,4000,-24.6797,15.083,Emitter_2,Emitter_2
58020000,5900,4000,19.5252,7.891,Emitter_1,Emitter_1
58055000,6100,4000,-25.5402,14.9065,Emitter_2,Emitter_2
58120000,5900,4000,19.8982,7.5478,Emitter_1,Emitter_1
58180000,6100,4000,-25.2984,15.2609,Emitter_2,Emitter_2
58220000,5900,4000,19.6059,7.7417,Emitter_1,Emitter_1
58305000,6100,4000,-24.5287,15.3169,Emitter_2,Emitter_2
58320000,5900,4000,20.983,8.5405,Emitter_1,Emitter_1
58420000,5900,4000,19.8353,7.8909,Emitter_1,Emitter_1
58430000,6100,4000,-25.3021,14.1781,Emitter_2,Emitter_2
58520000,5900,4000,19.5403,7.4276,Emitter_1,Emitter_1
58555000,6100,4000,-25.7068,15.4265,Emitter_2,Emitter_2
58620000,5900,4000,19.9532,7.7006,Emitter_1,Emitter_1
58680000,6100,4000,-25.1605,14.7748,Emitter_2,Emitter_2
58720000,5900,4000,19.9661,7.5199,Emitter_1,Emitter_1
58790755,6220.1052,3761.2019,54.9826,0.2941,Noise,Emitter_1
58805000,6100,4000,-24.3429,15.3795,Emitter_2,Emitter_2
58820000,5900,4000,19.6952,8.0446,Emitter_1,Emitter_1
58920000,5900,4000,20.1465,8.1252,Emitter_1,Emitter_1
58930000,6100,4000,-24.9902,14.912,Emitter_2,Emitter_2
59020000,5900,4000,19.4718,8.2564,Emitter_1,Emitter_1
59055000,6100,4000,-25.0528,15.0681,Emitter_2,Emitter_2
59120000,5900,4000,19.6799,8.1899,Emitter_1,Emitter_1
59180000,6100,4000,-24.36,15.1267,Emitter_2,Emitter_2
59218871,5904.2933,4165.9072,42.7242,-2.4459,Noise,Emitter_1
59220000,5900,4000,19.9957,7.5871,Emitter_1,Emitter_1
59305000,6100,4000,-24.7096,15.3508,Emitter_2,Emitter_2
59320000,5900,4000,19.8735,8.1096,Emitter_1,Emitter_1
59420000,5900,4000,20.2452,7.9577,Emitter_1,Emitter_1
59420036,6204.9686,4000,4.0857,15.4444,Noise,Emitter_2
59430000,6100,4000,-25.4679,15.2265,Emitter_2,Emitter_2
59520000,5900,4000,20.6127,8.3023,Emitter_1,Emitter_1
59555000,6100,4000,-25.1178,14.2452,Emitter_2,Emitter_2
59620000,5900,4000,19.8973,8.225,Emitter_1,Emitter_1
59680000,6100,4000,-25.8513,14.6946,Emitter_2,Emitter_2
59720000,5900,4000,20.7735,8.5881,Emitter_1,Emitter_1
59805000,6100,4000,-24.7875,15.0341,Emitter_2,Emitter_2
59820000,5900,4000,19.5088,7.722,Emitter_1,Emitter_1
59920000,5900,4000,20.594,7.6825,Emitter_1,Emitter_1
59930000,6100,4000,-24.9263,15.5853,Emitter_2,Emitter_2
59985309,6006.0998,3079.2548,-0.3782,2.542,Noise,Emitter_1
60020000,5900,4000,19.471,7.8541,Emitter_1,Emitter_1
60055000,6100,4000,-25.5076,14.9918,Emitter_2,Emitter_2
60120000,5900,4000,20.1681,7.9693,Emitter_1,Emitter_1
60180000,6100,4000,-24.8782,14.7791,Emitter_2,Emitter_2
60220000,5900,4000,19.7398,7.7977,Emitter_1,Emitter_1
60305000,6100,4000,-24.9887,14.52,Emitter_2,Emitter_2
60320000,5900,4000,19.7151,7.7361,Emitter_1,Emitter_1
60420000,5900,4000,20.9127,8.0893,Emitter_1,Emitter_1
60430000,6100,4000,-24.436,14.7955,Emitter_2,Emitter_2
60520000,5900,4000,20.3547,7.8533,Emitter_1,Emitter_1
60551133,5899.718,4095.8548,-52.8816,-5.0783,Noise,Emitter_2
60555000,6100,4000,-24.1874,14.9903,Emitter_2,Emitter_2
60620000,5900,4000,19.9256,7.7859,Emitter_1,Emitter_1
60680000,6100,4000,-24.5888,14.984,Emitter_2,Emitter_2
60720000,5900,4000,18.9393,7.5866,Emitter_1,Emitter_1
60763981,5842.8288,4000,-40.1849,16.332,Noise,Emitter_2
60805000,6100,4000,-25.0123,14.8248,Emitter_2,Emitter_2
60820000,5900,4000,19.2758,7.3251,Emitter_1,Emitter_1
60920000,5900,4000,19.5219,8.3975,Emitter_1,Emitter_1
60930000,6100,4000,-24.9524,15.0954,Emitter_2,Emitter_2
61020000,5900,4000,19.9822,8.3872,Emitter_1,Emitter_1
61055000,6100,4000,-25.3137,14.9625,Emitter_2,Emitter_2
61120000,5900,4000,20.1644,8.2348,Emitter_1,Emitter_1
61180000,6100,4000,-25.244,15.6899,Emitter_2,Emitter_2
61220000,5900,4000,19.6396,8.1572,Emitter_1,Emitter_1
61305000,6100,4000,-25.0359,15.4636,Emitter_2,Emitter_2
61320000,5900,4000,20.2915,7.827,Emitter_1,Emitter_1
61420000,5900,4000,20.2238,8.1699,Emitter_1,Emitter_1
61430000,6100,4000,-25.0782,15.0778,Emitter_2,Emitter_2
61470500,5806.6887,4939.7827,-37.7311,-4.3547,Noise,Emitter_1
61520000,5900,4000,19.7802,7.6632,Emitter_1,Emitter_1
61555000,6100,4000,-25.5285,14.8659,Emitter_2,Emitter_2
61620000,5900,4000,19.5263,8.026,Emitter_1,Emitter_1
61680000,6100,4000,-24.9158,15.4758,Emitter_2,Emitter_2
61720000,5900,4000,20.1308,7.7622,Emitter_1,Emitter_1
61805000,6100,4000,-24.9112,15.4151,Emitter_2,Emitter_2
61820000,5900,4000,20.0106,8.1712,Emitter_1,Emitter_1
61920000,5900,4000,20.2473,8.4656,Emitter_1,Emitter_1
61930000,6100,4000,-24.7437,15.4882,Emitter_2,Emitter_2
62020000,5900,4000,20.5108,7.6996,Emitter_1,Emitter_1
62055000,6100,4000,-25.0236,15.7171,Emitter_2,Emitter_2
62120000,5900,4000,20.6734,7.8407,Emitter_1,Emitter_1
62180000,6100,4000,-25.1942,14.7701,Emitter_2,Emitter_2
62220000,5900,4000,20.4179,8.0204,Emitter_1,Emitter_1
62305000,6100,4000,-25.484,15.6993,Emitter_2,Emitter_2
62309980,5900.031,3731.5896,-9.6951,30.3611,Noise,Emitter_2
62320000,5900,4000,19.8351,7.4577,Emitter_1,Emitter_1
62420000,5900,4000,19.9314,7.5322,Emitter_1,Emitter_1
62430000,6100,4000,-24.6722,14.8998,Emitter_2,Emitter_2
62520000,5900,4000,20.3869,8.455,Emitter_1,Emitter_1
62555000,6100,4000,-24.5004,15.2063,Emitter_2,Emitter_2
62620000,5900,4000,19.6812,8.0906,Emitter_1,Emitter_1
62680000,6100,4000,-24.2135,14.5357,Emitter_2,Emitter_2
62720000,5900,4000,19.7098,7.8115,Emitter_1,Emitter_1
62805000,6100,4000,-25.1061,14.8612,Emitter_2,Emitter_2
62820000,5900,4000,20.3098,7.9884,Emitter_1,Emitter_1
62920000,5900,4000,20.6959,7.8553,Emitter_1,Emitter_1
62930000,6100,4000,-25.7895,15.3181,Emitter_2,Emitter_2
63020000,5900,4000,20.3997,8.0292,Emitter_1,Emitter_1
63055000,6100,4000,-25.1082,15.2219,Emitter_2,Emitter_2
63120000,5900,4000,20.3183,7.8659,Emitter_1,Emitter_1
63180000,6100,4000,-24.0561,14.894,Emitter_2,Emitter_2
63220000,5900,4000,19.9802,7.9654,Emitter_1,Emitter_1
63305000,6100,4000,-25.1685,15.0356,Emitter_2,Emitter_2
63320000,5900,4000,19.6656,8.1986,Emitter_1,Emitter_1
63420000,5900,4000,20.2601,8.1781,Emitter_1,Emitter_1
63430000,6100,4000,-24.6051,14.83,Emitter_2,Emitter_2
63520000,5900,4000,20.6148,8.4348,Emitter_1,Emitter_1
63555000,6100,4000,-25.2524,15.3172,Emitter_2,Emitter_2
63620000,5900,4000,19.85,8.1119,Emitter_1,Emitter_1
63680000,6100,4000,-24.8485,14.3866,Emitter_2,Emitter_2
63720000,5900,4000,19.7506,8.007,Emitter_1,Emitter_1
63784022,6222.1846,4000,27.9392,-5.2424,Noise,Emitter_1
63805000,6100,4000,-25.4902,15.4504,Emitter_2,Emitter_2
63820000,5900,4000,19.7601,8.486,Emitter_1,Emitter_1
63920000,5900,4000,20.1455,7.9346,Emitter_1,Emitter_1
63930000,6100,4000,-24.8392,14.7713,Emitter_2,Emitter_2
64020000,5900,4000,20.4774,7.3488,Emitter_1,Emitter_1
64055000,6100,4000,-25.0682,15.004,Emitter_2,Emitter_2
64120000,5900,4000,19.1944,8.2388,Emitter_1,Emitter_1
64180000,6100,4000,-24.7057,14.5925,Emitter_2,Emitter_2
64220000,5900,4000,20.0242,8.0751,Emitter_1,Emitter_1
64305000,6100,4000,-25.3364,15.0819,Emitter_2,Emitter_2
64320000,5900,4000,19.4694,7.993,Emitter_1,Emitter_1
