Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation
5406.067026,418.1016173,1.360424068,0.687724015
5408.645452,116.2373431,1.609421029,2
5410,142.2470253,1.821277549,1.883229133
5400,108.9578279,1.876445143,1.731118601
5400,194.7922803,0.363460233,0
5400,100,2,1.617230928
5400,170.0716531,0.717273657,0
5400,140.4367779,1.631045647,1.608853561
5401.876499,126.766939,2,1.687865436
5400,110.9038169,1.846723159,1.769064834
5400.447896,104.2041323,1.747408695,1.580494953
5408.623727,158.0822799,2,2
5400,107.8486731,1.751424116,1.664494905
5401.743,1043.453684,1.049249346,1.139627679
5410,168.703178,0.188024767,0.303973117
5400.559164,150.0298777,1.939643562,1.731954992
5400,131.4674741,0.096269721,0.518648378
5400,100,1.583769765,1.874787252
5400,116.1915234,1.937098146,1.89433656
5410,103.9071105,1.95247409,2
5400,190.3353441,0.542694561,0
5400,100,1.715803447,1.858516111
5400,151.8506436,1.522985991,1.564464335
5400,105.1701962,1.852844326,1.984672078
5400,158.5944721,0.296815837,0
5400,104.0528838,1.994774304,1.686483672
5400,155.7298335,0.145302871,0.19116253
5400,128.2535572,2,2
5400,161.0114739,0.299879795,0.130558937
5400,152.0902936,0,0.12284305
5409.834493,596.4872924,0.360591304,1.771532541
5400,122.6450991,1.62377904,1.877752029
5409.685246,138.1848932,1.953538505,1.764272773
5402.747686,580.7505303,0.239959341,1.889255253
5402.179857,123.6687416,0.647483327,0.223622638
5404.824283,132.3086875,2,1.538158111
5400,161.8233279,1.79159295,2
5400,101.1465446,1.514530692,1.590198029
5402.162977,122.895727,1.63312075,1.562272155
5400,132.9409548,1.77576899,1.757018196
5403.615034,169.2268331,1.712853436,1.773329642
5410,165.4979853,1.845061512,1.667466951
5400,141.0700004,1.795908673,1.769775381
5400,137.1544128,1.647612728,1.836298704
5400,120.5824747,1.900842913,1.835385379
5410,128.213746,1.888075035,1.615882254
5400,137.0114126,1.821179176,1.740626924
5410,100,1.602079643,2
5408.658593,114.2748897,0.177675351,0
5403.016837,591.6353408,1.076721008,1.276984233
5407.403555,108.9521215,2,2
5410,162.3732506,2,2
5400.931741,158.5666052,0.351033906,0
5400,137.6761889,1.733392757,1.773729903
5400,132.0020663,1.433631799,1.977313293
5400,145.637484,1.804061773,1.864854979
5400,143.7595211,1.845744124,1.582266052
5400,129.9361401,1.792865854,1.909473506
5410,141.7426935,1.918378786,1.769674493
5400,154.9083607,1.97358036,1.680426167
5400,129.29379,2,1.390733018
5401.561183,112.6706013,1.516977021,1.862154073
5404.657267,116.8891074,1.528570054,1.74913159
5410,115.7090371,2,2
5410,130.4235542,1.737436317,1.962123626
5409.309767,124.399329,1.675808166,1.441666207
5407.488391,100,1.522449764,2
5400.242804,130.8885702,1.962162676,1.396436054
5400,138.5083007,1.69605909,1.810062621
5400,122.1731196,1.641618997,1.40648414
5400,116.3377609,1.219848144,1.980774663
5410,100,1.508580359,1.947043972
5400,109.4100162,1.830653159,1.702661898
5410,132.5103748,1.715420762,1.879207886
5410,116.8785055,1.757867456,2
5400,111.9087664,1.684551689,1.428289917
5410,162.8363674,0.313457186,0
5400,147.932519,0.399007842,0
5410,133.4618609,1.727195395,1.69416123
5408.26888,164.5588065,0.292059643,0
5402.305747,132.899054,1.876487494,2
5403.44789,129.1194245,0.599522117,0.007606473
5400,141.76463,2,1.592119267
5402.650433,349.4200507,0.07327576,1.935209017
5409.736456,181.8098842,1.534238241,1.594504346
5405.59089,171.8227991,0.286275003,0.028984302
5403.652385,337.6240592,0.340854571,0.583272278
5400,140.9657849,1.407111783,2
5406.182348,156.1776516,1.81481369,1.857260954
5409.124572,119.9818142,1.967111169,1.943080592
5403.448546,1011.76977,0.183940327,1.127838228
5400,128.5283022,1.793944896,1.879495942
5400,136.4691259,1.821101222,1.404518136
5400,137.835525,0,0
5400,165.7416852,1.737489427,2
5403.159404,196.8321778,0.535613322,0.306177602
5410,136.8674407,1.359952595,1.680264519
5400,130.902401,0.297630966,0
5400,150.8915059,0.676299852,0
5402.245704,700.2128511,0.294455709,0.078468159
5403.213513,139.6018389,0.438546641,0.093545153
5400,140.4020934,1.634463211,2
5400,113.7457363,1.761506603,1.500304437
5398.750693,147.7645969,1.470682191,1.803337601
5403.502809,962.8471632,1.177974985,0.4169472
5400,125.0771424,1.567161026,1.897821494
5400,145.1504399,0.582705089,0.236442353
5410,140.9989365,0.304391981,0
5400,151.8993162,0.160952107,0.037816189
5405.153785,103.3576335,1.808351831,1.855643679
5403.972678,100,2,1.488662746
5400.360197,140.7886926,1.800347694,1.728497645
5400,136.0662582,1.900151007,1.627380393
5410,123.8412807,1.53115484,1.691746419
5400,125.4349463,1.826932727,1.74529117
5405.818083,164.6856588,0.370703174,0.1223796
5410,132.0633371,1.23626199,1.589882487
5409.003897,802.3600028,1.00428879,0.539186106
5400,174.2185141,1.873329762,1.791535872
5407.035027,487.2989572,0.495768312,1.326771829
5410,142.8270668,0.250914023,0
5400,127.722505,0,0
5400,131.7458888,0.373472001,0
5400,129.2488639,1.76171298,1.86802193
5405.27625,134.2784588,1.975682304,2
5400,110.1849394,1.802302846,1.616670382
5400,107.294868,1.920977443,1.97163753
5410,106.5844556,1.776872082,1.882181605
5399.640221,99.18809035,1.455114285,2.215662512
5400,141.0059278,1.649519141,1.428030492
5408.262915,417.7512703,0.804425429,1.752293607
5409.450653,129.2396112,0,0
5400,129.7304778,1.951399743,1.6416021
5404.448841,542.0399997,0.368395308,1.425867763
5400,114.5174523,1.530548249,1.743990494
5401.412764,410.7397888,1.259932326,0.952658807
5400,159.605358,1.649366937,1.719873843
5400,110.1790531,1.816059938,2
5400,102.7936149,1.883736197,1.643687475
5405.136618,116.3709352,1.431138203,1.419319666
5406.752023,143.8924011,0.575742993,0.188931322
5410,163.4832656,1.993152279,2
5401.961324,100,1.889845818,1.864710365
5400,149.8350065,2,1.682081133
5400,151.0147917,0.31249818,0.110786115
5406.417534,141.574436,1.408404606,2
5408.16429,647.543221,1.401875181,1.144397416
5405.013797,618.0890818,0.102990624,1.64155081
5400,146.5704396,0.517106567,0
5400,110.3879097,1.584240125,1.861818782
5403.184,684.4315332,1.175243566,0.704352366
5400,104.5295538,2,1.540519267
5400,159.001686,0.21292778,0
5409.635062,120.3967011,1.811153027,1.349218784
5400,100,1.637634623,1.862882672
5400,163.9597891,0.335806169,0
5401.915362,112.3388593,1.825093317,1.749038676
5406.919133,174.5130496,0.168786017,0.155096441
5409.553412,136.4821169,1.843815172,1.952659628
5400,134.4876634,2,1.716574741
5410,161.9540824,0.252796737,0.07734868
5408.039729,127.3630121,1.66882467,1.568082538
5400,104.5016477,1.825445662,2
5400,144.7354259,1.915032824,2
5409.260939,140.2888946,0,0
5400.840758,110.2884278,2,1.566710925
5408.52839,184.2396783,0.122712398,0.008060594
5407.621825,118.8536376,1.746352228,1.619557516
5400,123.7756036,1.766473552,1.452900497
5402.935344,128.2045736,1.815536303,1.731349114
5400,124.4923895,2,2
5400,148.0160788,0.167374859,0
5403.32651,596.0387402,0.100739958,1.959237365
5410,145.3145816,0.110668647,0
5410,117.6710168,1.906128594,1.782373574
5400.27752,566.4486715,1.980034108,1.176129772
5400,105.0430659,1.915376796,1.68535261
5400,138.426308,1.682607463,2
5410,145.1236461,1.798999235,1.635650159
5410,168.3940491,0.326583483,0.264698993
5403.844943,120.6871556,1.539491458,1.704587038
5400,154.2778853,1.720615865,1.674037049
5400,136.3502154,1.988482973,1.941247633
5407.171767,606.1686706,1.583995552,1.292919712
5410,145.1563853,2,1.901772239
5402.846456,161.0581268,1.970461882,1.931911914
5400,120.6595986,2,2
5404.702342,168.1880981,0.380444171,0.273663518
5410,145.4136832,1.95762728,1.693897457
5400,161.6728342,1.627426777,1.851387623
5402.765504,147.6463403,0.293948293,0
5410,111.0058276,1.444584918,1.937575037
5407.804597,155.0398193,2,1.367750181
5410,131.9388457,1.97664826,1.67376535
5410,100,1.970792855,1.670935681
5400.611887,97.23285188,1.802111626,1.344749213
5400.436123,101.5096826,1.874708788,2.073018273
5400,100.7258476,1.4315274,2
5400,173.5752733,1.638515609,1.353886872
5400,165.7627346,0.200102039,0.289830054
5400,108.6399929,1.761041892,1.63776817
5400,161.4678303,1.589484339,1.905052529
5410,158.2034519,0.152563072,0.157141813
5400,130.870495,2,1.817911085
5400,142.7821527,1.654377473,1.918479922
5400,100,1.958635127,1.941144626
5405.78825,120.5377,1.946915149,1.362223804
5400,135.4495617,1.404151711,1.991498425
5399.449472,145.3525273,1.938757373,2.165085114
5401.415731,174.5954836,0.540346986,0
5400,130.769588,1.821711207,1.646236397
5400,120.9287303,2,2
5400,111.9279039,1.850554035,1.91243786
5400.007976,100,1.692899085,1.749026578
5412.494773,115.164433,2.158229793,1.933320329
5400.754642,100,1.742745209,1.70576437
5400.362622,100,1.838530626,2
5405.46594,108.4333979,1.966567764,1.609168512
5400,154.1126743,1.542182985,1.803328645
5400.160742,355.138742,0.17533523,1.888464905
5401.775163,153.8202281,1.835769462,1.839804862
5404.413377,127.8787828,1.748914483,1.620440499
5402.77793,123.6710484,1.852992113,1.711189083
5400,197.704285,0.652365275,0
5400,142.1591222,0.028778677,0.011696351
5400,133.6894242,1.686096988,1.925793282
5404.657709,149.3389537,0.124075206,0
5400,159.0059349,1.828259821,1.296032048
5407.869516,105.0286531,1.710225266,1.695428545
5400,169.4270895,1.560950398,1.991679523
5410,130.9905224,1.823549441,1.949372164
5410,162.0210268,2,1.602285955
5411.590971,114.5704857,1.362819281,1.866108759
5407.272692,1069.408427,1.845190538,1.75246879
5400,100,1.959685035,1.513663878
5400,116.8505556,1.72022149,2
5406.631851,146.4967878,0.082373401,0.282235595
5400,137.303682,2,1.526095701
5400,123.9303898,1.614460193,2
5400,135.1263376,1.735930521,1.839839032
5400.705512,104.2474831,0.476641628,0.063223343
5409.347137,116.8379372,1.835950155,1.828599628
5400,101.9092036,1.841297314,1.712430758
5409.504685,142.4129111,1.799599728,1.594255962
5400,139.2607398,1.504431898,1.851511104
5400,148.946795,1.828843848,1.9206971
5400,150.3191661,1.469556345,1.811027943
5400,105.4767742,2,2
5400,147.889556,1.986484218,1.773127859
5409.875226,142.4222806,0.69361069,1.502427693
5400,139.6308886,1.606467616,1.312833939
5403.149531,177.2130295,0.387841695,0.258268025
5406.72381,116.1143512,1.559769479,1.791191375
5406.339464,153.4514729,2,1.800158396
5403.687474,309.9132928,0.694813053,0.581639236
5408.278058,122.0626593,2,1.216564446
5400,147.5441918,0.410053059,0
5400,145.7497876,0,0
5400,128.0936817,1.868320469,1.788542363
5404.139538,110.6677533,1.759075276,1.561867601
5400,149.1717682,1.881102499,1.566321881
5400,127.6736388,1.809591811,1.697214308
5403.637255,137.726422,1.9400842,1.517884327
5408.528807,1074.348382,0.222234458,1.426951994
5405.383295,163.8515826,1.847613415,1.736009368
5400,175.6593814,0.411034933,0
5402.276441,129.4355846,1.841352189,1.723152444
5410,114.6117282,2,1.404628055
5400,134.4398578,0.522364649,0.016405069
5399.538924,135.7528354,1.943990057,1.756056056
5410,156.6286367,0.396542324,0
5404.104829,1089.251409,1.406404359,1.795400924
5401.823361,795.0119008,0.417875664,1.720474091
5400.944801,152.2518224,0.315325747,0
5400,108.896849,1.569919018,1.990309418
5400,127.4398944,1.596586658,1.780294779
5400,152.9270693,1.6333174,1.671546705
5400,147.2435646,2,1.621867328
5401.888157,111.8924783,1.76637713,1.677788451
5410,130.2620268,2,1.820213653
5403.462452,128.3881197,2,1.757171296
5400.897204,132.6239091,1.906689117,1.999169495
5400,161.024603,1.697636069,1.358725032
5410,106.1037489,1.799471845,1.63808271
5400,173.4503623,0.711661255,0
5400,122.2193248,2,1.845597355
5405.283816,924.6918188,0.255527718,1.322211449
5400,109.1023894,2,1.517369662
5400,154.9562967,0.600994561,0.031384987
5400.026958,137.3012683,0.488979421,0.077603892
5400,147.2249681,0.630506196,0.237811895
5408.467176,373.3731173,0.314569426,0.52254645
5400.439465,111.8130954,1.706895408,1.60717601
5403.300232,132.0135708,1.711204825,1.648436906
5400,100,1.446199638,2
5401.450898,129.1985354,1.849741638,1.423335773
5410,132.4209295,1.85774644,1.879704081
5400,170.5769664,0.372165963,0
5400,130.4571144,1.70143143,1.793379501
5400.122372,706.1381312,0.274998461,0.828937359
5400,110.4015908,1.641286588,1.91660233
5400,131.0561635,2,1.799520894
5405.695943,119.3536974,1.908743845,2
5400,100,1.701156971,2
5407.244,144.5865787,1.583149548,2
5402.551981,951.4717822,0.971354063,1.524660297
5400.828035,143.0289892,0.122641458,0
5410,136.9515746,1.849404666,1.867994454
5410,179.0784619,0.164729119,0
5400,136.44479,2,1.89217085
5403.228278,100,1.776159677,1.916711049
5410,178.3382397,1.49933144,1.86393945
5409.059543,125.5720057,2,2
5408.466289,482.1404147,0.426914333,1.146865305
5400,137.9111775,1.653063584,1.827065662
5400,129.7333552,1.584071476,1.552342564
5400,100,1.50105323,1.662073579
5410,114.4908074,1.8304434,2
5401.637629,100,1.800227997,1.416837171
5404.969139,125.2966813,1.785210703,1.705287536
5408.020326,136.4740776,1.754719081,1.574028916
5408.11354,131.5634524,2,1.722314688
5400,153.8930117,1.973465904,1.73298525
5410,128.0903257,1.789886733,1.703285735
5400,168.7491894,0.432993451,0.010982544
5400,125.5877341,1.936842408,1.833972727
5400,144.7329998,1.895939817,1.92893522
5408.598335,614.5870314,1.898691713,1.436274918
5402.303057,140.6897894,0.446289957,0
5410,159.9527597,0.073599271,0.064969013
5410,100,1.462191567,1.622967912
5400.029465,745.3653081,1.377193211,1.692904289
5400,130.1986166,2,1.536193373
5400,162.8550136,0.322249968,0.174449506
5399.504644,140.65718,1.805185543,2.044757305
5400,121.719888,1.746716124,1.884690893
5402.245253,131.0488947,1.9439951,1.485364533
5410,153.8211211,1.719662734,2
5398.343127,173.2900666,0.225413988,0.131190677
5404.914583,155.3801963,0.298055463,0.037271614
5407.119358,100,1.773874428,1.818701891
5400,124.2510456,1.962332186,1.97712762
5405.891137,117.6270453,1.661581974,1.500627944
5400,110.0859541,1.782238831,1.969318202
5405.918458,140.6273657,1.958771747,1.91459145
5400,188.1925836,0.630352105,0
5410,141.5201631,0.351210073,0.128144653
5400,141.2672584,1.76704817,2
5407.805993,111.3391184,2,1.949858506
5410,120.239881,1.790249997,1.866097935
5400,116.0171973,2,1.629477804
5400,120.4007198,1.894500235,1.757988471
5410,129.6082464,1.793598607,2
5400,148.450145,0.369306882,0
5402.903327,129.586078,1.752867354,1.76543945
5400,145.7203556,1.799368048,1.704644779
5400,121.5891969,1.774489467,2
5400,163.7846121,0.255950943,0.002050738
5400,159.4587395,0.175905927,0
5401.53917,115.7182605,1.834694183,2
5400,120.6698432,1.991675389,1.941036961
5400,103.5679488,2,1.90322699
5408.265747,910.3808375,0.791406177,0.484560004
5408.103332,153.025463,1.955446355,2
5406.745919,163.4253794,1.858099238,1.548125475
5410,100,1.622782524,2
5400,171.6962332,0,0.580347988
5404.436059,127.1686573,1.8186683,1.600350734
5410,111.0844211,2,1.387196339
5410,143.9398239,1.659571027,1.870827763
5406.350994,100,1.669979678,1.397841392
5400.918561,130.4683052,0.341791269,0
5400,145.9500923,2,1.70345408
5402.435435,911.7414086,1.984209856,1.203966286
5404.67607,100,1.815254718,1.827043628
5410,157.8370723,0.281148572,0
5404.967767,171.0194588,1.709371827,1.577417283
5408.356646,142.9479944,2,1.783543548
5407.463909,175.219437,0.61531999,0.059497388
5405.149651,723.3281494,1.69908332,0.26316701
5400,136.8352431,0.355967223,0
5410,148.443555,1.986571136,1.808908125
5410,230.0387793,0.318105314,0.019381136
5400,171.0166802,0.523391998,0
5400,110.8543931,2,1.669241586
5410,116.9849383,1.902246748,1.770604865
5409.742623,413.205346,1.588795527,0.374040728
5405.385721,154.1931274,1.87627758,1.645925091
5400,142.5934805,0.606978184,0.073014261
5409.202289,128.6615132,1.690245045,1.526824825
5402.68396,131.3441405,0.144530087,0.081400954
5408.495268,196.075619,1.155968918,1.167393902
5400,146.6154461,1.762414548,1.525295459
5400,116.6145672,2,2
5400,184.6299557,0.285678115,0
5400,100,1.437862209,1.816943799
5400,149.1084073,1.581773722,1.964470459
5400,136.2188764,1.775512207,2
5410,113.9434951,1.670573422,1.920057559
5400,120.1482408,1.790462651,1.819707359
5405.029685,114.6772275,0.607018991,0.677079224
5409.790536,160.3608781,0.150374274,0
5400,174.393089,1.560769577,2
5402.074958,167.8723812,0.616620993,0
5401.416213,144.3243773,1.838438771,1.78759695
5410,145.4598877,0.892765528,0.067700991
5410,121.1263297,1.560634072,1.667194312
5400.54359,100,1.803277463,1.840093372
5409.712281,102.2827603,1.863861743,1.736132075
5400,140.051845,0.414586845,0
5400,104.2842231,1.806394536,1.79993294
5402.867228,134.3570191,0.38449791,0
5405.368579,166.1502336,0.501989022,0.376695497
5400,132.4907653,1.879258845,2
5410,143.467875,1.98179383,1.56071791
5410,106.216787,1.775910713,1.602293552
5406.778971,158.5097775,1.466430224,1.731467695
5400,186.7956328,0.275338616,0
5400,150.235258,1.862956737,1.9407437
5410,143.2882601,1.834785065,1.672498167
5400,163.1691295,1.597921486,1.894182847
5410,103.4080239,1.853663951,1.752708168
5400,162.7728023,1.665658851,1.753582631
5400,132.0751604,1.889504049,1.723774313
5410,162.1303874,1.900271559,1.959905058
5410,157.9013316,1.526118722,1.900320348
5400,123.3965556,0.469421196,0.254727497
5403.780007,110.7901761,1.843967121,1.662402072
5400,126.7042431,1.623181581,1.918175875
5410,135.6273784,2,1.813633799
5410,143.6142932,2,1.799719891
5403.143432,115.7209659,2,1.647888762
5410,111.9024984,1.602641562,1.786387521
5400,159.0497762,0,0.006251082
5400,187.8195836,0.005740982,0
5400,114.4816662,2,1.608406727
5400,144.0811335,1.994612675,1.548651923
5410,122.2077348,0.626196087,0.014157303
5400,131.2545322,2,2
5410,127.5712451,2,2
5407.948583,554.0904675,1.997130087,0.866802315
5400,100,1.796536087,1.50068313
5401.96832,155.1697646,0.327530868,0.336065984
5406.831536,122.4685266,2,1.564859357
5400.82008,135.9545696,1.647767662,1.879480248
5400.063613,127.3825459,1.54156637,1.7851665
5410,100,2,1.886805105
5402.561876,493.1856416,1.032714362,1.894081677
5410,116.3632036,1.774086218,1.702458964
5410,140.0832803,0.294394184,0.182174131
5406.509957,136.1906789,1.740802521,1.50506111
5400,117.3205644,2,1.786532545
5400,122.6421892,1.729883968,1.57978973
5400,121.2409213,1.920816781,1.912713658
5409.592508,155.6323131,0.01847045,0.218303512
5410,140.5656225,1.538475614,2
5408.116666,441.7478743,1.152771209,0.241410836
5400,120.0508853,0.469574311,0.122118907
5400,161.7654614,0.090866511,0
5404.157417,158.0875918,0.166066534,0
5400,162.7805258,1.944252945,1.948991185
5400,180.000592,0.14757988,0.264025382
5408.83376,148.9672405,0.370613627,0
5409.276861,135.4802323,1.503799747,1.830162312
5403.157364,132.6290767,1.992692999,1.908101788
5400,143.9489357,2,1.798499296
5402.597484,170.1815979,0.274985073,0.101491609
5400,159.8775481,0.251350761,0.016942778
5400,138.6180103,1.964357272,1.650428659
5409.027224,112.7354474,1.886846583,1.642126895
5400.023547,109.6531794,2,1.867522819
5400,135.1089857,1.750868112,1.678044048
5410,113.1973255,1.794124183,1.91036194
5400,110.3008383,1.563495784,1.968819461
5400,161.1699215,1.229279034,1.681551969
5407.966618,124.7395555,1.780988998,1.261001159
5400,138.6076435,1.708472389,1.866244018
5400,156.3753166,1.779176885,2
5400,159.2059052,1.797098394,2
5400,141.9932494,1.933396949,1.42810819
5405.294526,173.9698391,0.347475618,0
5402.00267,133.3224666,1.862803821,1.885953705
5400,139.8275923,1.649324555,1.417660529
5410,158.1162483,0.501817051,0
5400,144.1559292,1.520960967,2
5400.196669,143.4133094,1.532966789,1.794763574
5405.596756,105.2633139,2,1.451637661
5403.167565,437.890621,0.616543289,0.155503608
5400,147.7049197,1.916197486,1.867305974
5400,122.1853305,1.624328014,1.794189288
5409.479339,572.5745067,1.258967742,0.729339561
5410,101.0043113,2,1.759469399
5404.481835,648.9652829,0.002207006,0.059242112
5400,116.0702088,1.811865032,1.595406989
5401.296372,121.3868499,1.664573504,1.740598083
5408.548215,140.3401224,0.448023894,0.066159089
5400,100,1.846162778,1.952570102
5400,148.6662669,0.469070623,0
5402.199403,126.7776521,1.793133507,1.70363616
5404.301566,159.1053817,0.059559509,0
5407.71061,170.6056197,1.727921876,1.732967409
5400,148.6791931,0.291876263,0.232866716
5408.281315,430.8167134,0.677957673,0.146571926
5400,156.0770054,0.287649081,0
5409.975237,390.2967362,1.852738499,1.211246066
5403.755585,902.5009595,0.649543435,0.887356136
5400,115.1435717,1.682871282,1.616669291
5400,108.2960395,2,1.719346182
5407.777084,127.6131788,1.709445896,1.609586142
5407.079077,182.572443,0.228571866,0
5405.50413,663.475842,1.804580694,0.258297523
5400,165.7042962,1.815377134,1.565696696
5400,118.5327922,1.750373599,1.648645473
5400,142.3045644,0.108888286,0.431972206
5403.021175,143.8803062,1.813317906,2
5404.331885,167.7030997,0.143726389,0.490291118
5400,144.7447065,1.878091811,1.666525973
5402.63209,179.7144272,0.336490799,1.101551537
5403.670125,100.2105489,1.616610081,1.734416069
5400.457707,153.6719079,1.798631673,1.63358759
5400,123.7372434,0.299465653,0
5411.284567,151.6013231,1.787048009,2.041615373
5405.078137,100,1.86411299,1.385422504
5410,141.2868537,0.323920531,0
5402.520696,830.6556979,1.591449574,0.549583787
5406.807303,155.519252,0.575120676,0
5402.556,109.7298407,1.97203162,1.741997748
5400,205.2776669,0.30865259,0
5403.834317,105.1762332,1.557071973,1.677778944
5408.76278,464.2817114,0.569585755,1.876141713
5403.309598,179.2414742,0.316587208,0
5400,117.7650912,2,1.462754883
5410,129.5638487,1.601665145,1.761906221
5400,100,1.566809271,2
5407.89287,757.3466755,0.343147912,0.771577045
5409.507726,100,1.467291355,1.832800989
5404.225324,157.8128163,1.792741652,1.674398793
5407.5934,170.501898,2,1.698301575
5410,175.5265982,1.928639614,1.815385082
5403.011079,763.6621318,1.088058308,1.245719156
5402.903475,995.8958704,1.758143527,0.527335361
5405.509614,933.3923855,0.009926639,0.185136226
5400,118.8552941,1.630293482,1.488888036
5410,177.5626217,0.018967266,0.077161118
5404.437454,170.3396847,1.791113231,1.766330405
5400,136.624175,1.902171632,1.430127586
5402.045114,100,1.853194347,1.795664234
5401.420672,202.9188487,1.957370219,1.05513759
5410,183.2674624,0.238536414,0
5410,140.9534604,2,1.917289159
5407.031546,190.4113208,0.061533605,0
5408.522771,150.8549092,1.997245741,1.768978487
5410,129.7245603,2,1.824540786
5400,130.6901848,2,1.889472761
5400,125.3668434,2,1.768913406
5410,145.1745574,1.911620337,1.937517096
5406.930341,180.8477315,0.607561694,0.088294325
5410,158.9599268,0.599797811,0.211015006
5410,128.703147,1.689015065,1.845756338
5410,172.1589192,0.145238652,0
5405.34289,564.2383323,1.044793366,1.175261901
5408.583685,170.2651756,0.171874272,0.121400785
5410,152.7613814,0.5905064,0
5404.771674,152.0868488,0.373348575,0.056284835
5400,153.4376549,0.345745071,0.214485774
5400,138.6556598,1.473134476,2
5400,152.5901485,1.958660193,1.772413399
5400,157.2973046,1.908903062,1.694117114
5406.077309,701.3033258,1.227109186,0.344226661
5410,178.0166254,0.233995446,0
5406.450224,133.6926046,1.750668937,1.799249939
5410.304388,135.571153,1.910551262,1.841220642
5400,139.9263916,0.363143639,0.093966445
5402.025939,160.0479936,1.967330811,1.757026995
5401.785729,339.8123327,0.532335735,1.368895973
5400,105.7442311,1.691377842,1.717271245
5400.534595,132.5730895,1.953716315,1.742890555
5401.220671,134.6352563,1.973216174,1.785165855
5400,133.4407992,1.703736002,1.651173104
5410,182.149991,0.531820318,0.069265735
5411.18125,146.1729605,1.70841388,1.542254073
5400,111.6101976,0,0.072152166
5400,140.187434,1.485305277,1.950551932
5405.71135,115.8226021,1.826033828,2
5406.041969,161.4421512,0.433029179,0.080866488
5400,102.6503198,1.834692399,1.807164899
5406.247119,662.533698,0.299615769,1.573718266
5405.184465,102.2775791,1.194579315,1.15745937
5399.987125,106.6483195,1.861244845,1.501895425
5400.17115,701.0655254,0.003739204,1.852389798
5410,140.5618062,2,1.745226812
5400,100,1.857424801,1.905147596
5400,137.4796577,1.613140518,1.494680879
5409.922807,1070.270004,1.327337994,0.954878146
5410,142.9695926,0.449901238,0
5408.469524,172.80193,2,2
5400,137.9293622,1.782294779,1.671329017
5400,103.5950197,1.871067499,1.978755708
5409.662044,126.3926749,0.243307051,0.462531098
5409.897569,165.9498143,1.736442045,2
5400,128.9448698,0.004436866,0
5406.032583,371.8399008,0.728508159,1.427984024
5407.420057,150.5935846,0.42042109,0.021429724
5400,100.3290098,1.842067576,1.804431346
5400,134.3520449,1.968882955,1.748327028
5408.311607,571.4641377,1.632045457,1.76468236
5410,177.2397768,1.954640606,1.993002848
5400,176.6755614,1.840187627,1.667900496
5400,158.0288556,1.783505445,1.347867396
5408.034282,329.6534033,0.961758814,0.863504591
5410,146.8360074,1.779998168,2
5400.609795,143.5828233,1.8859978,1.365374363
5406.624303,256.6133879,0.295267684,1.951324686
5400,156.8678899,1.958069772,2
5406.911953,145.7218566,2,1.934824016
5400,167.5271772,1.820483881,2
5400,164.6103183,1.459812209,1.682780602
5404.304856,1086.222738,1.279703942,0.369025742
5406.344596,156.2452406,2,1.965216808
5408.826392,140.3987855,1.769235876,1.318110625
5402.464821,157.3189324,0.444703455,0
5410,151.5030537,0.221872572,0
5400,142.9140915,0.346925217,0.287975128
5404.797838,617.1521557,1.441519669,0.148488968
5400,112.8631855,1.988933209,1.98286325
5400,133.6504827,1.363330984,1.581248758
5400,120.0283163,1.954605605,1.950539566
5400,102.9867872,1.721016311,1.351548798
5406.18537,113.5614535,1.861963989,1.934409038
5400,142.3470123,1.819119696,1.823475505
5405.422073,139.9149585,1.583147633,1.794700449
5401.639667,854.7215573,0.75029524,0.919073027
5409.756281,175.1545543,0.177861382,0
5409.044665,123.7719403,1.898842811,1.766849041
5402.438371,124.2582648,1.557758346,2
5410,141.9840059,1.681245405,1.92004368
5402.688666,754.6849801,0.045482131,1.482593905
5405.339801,123.2240144,1.775138044,2
5402.40619,140.2616502,1.949446615,1.988194628
5403.034951,615.1335817,1.956472206,1.671073337
5410,100,1.590410264,1.802469363
5400,100,2,1.670603473
5401.429404,149.0246094,1.517060053,1.674909155
5400,129.4446238,1.739346648,1.403179714
5400,150.9456713,1.833714238,1.65409228
5400,126.7203633,1.894637891,1.847162488
5409.180565,179.3825802,0.226375241,0.237099897
5400,100,1.651189116,2
5400,139.9404555,1.753408295,1.555033621
5410,142.8303627,2,1.949350643
5400.594486,147.6069534,1.805443429,1.721919076
5404.631789,899.71801,1.243240422,1.161271422
5400,140.4969306,1.608791863,2
5410,133.9374904,0.298158639,0
5400,142.0071693,0.251863006,0.310384606
5404.925717,502.9498782,0.36880893,1.029099672
5400,153.6836588,0.586335778,0
5400,129.0278571,0.077138581,0.239707139
5400.080631,119.2657142,1.714539046,1.576070175
5400,116.086324,1.608315575,1.603064037
5407.9351,408.1888964,1.767101785,0.196111592
5401.454247,568.164752,1.191102074,0.753076322
5400,146.8587855,1.689649835,1.417090792
5403.458875,151.8905652,1.238628412,1.535999418
5401.06872,135.55505,1.900678875,2.165478178
5406.159078,104.9936373,2,1.882213374
5400,137.1194768,1.936090911,1.767383343
5401.303504,138.3986203,1.446385433,1.701150723
5400,149.9971479,1.867633842,1.666297351
5400,171.6301009,0.275543636,0.17496214
5403.338903,122.693313,1.838730426,1.773083411
5410,128.6017219,1.713534404,1.477449368
5400,139.3008877,0.254358599,0.289395177
5409.34984,953.4265408,1.271410991,0.116158293
5400,127.2385725,1.878007367,1.53071399
5410,131.5040925,2,1.729325687
