Radio Frequency,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5403.062411,0.394689702,0,Emitter_1,Emitter_1
5400,0.09254886,0,Emitter_1,Emitter_1
5402.162646,1.403069629,1.678993071,Emitter_2,Emitter_2
5406.117839,0.696298206,1.625795871,Noise,Noise
5405.613598,0.482353929,1.514162279,Noise,Noise
5401.49055,2,1.251839357,Emitter_2,Noise
5400,0.380751316,0.236100531,Emitter_1,Emitter_1
5400,1.174669496,1.005862504,Emitter_2,Emitter_2
5400,0.172501161,0,Emitter_1,Emitter_1
5407.20777,1.516038357,0.996114794,Emitter_2,Emitter_2
5400,1.634295661,1.397945888,Emitter_2,Emitter_2
5400,1.583920202,0.896679734,Emitter_2,Emitter_2
5400.983023,0.716984659,0.755273629,Noise,Noise
5402.13506,1.498279939,1.153056586,Emitter_2,Emitter_2
5400,0.399005609,0.095358451,Emitter_1,Emitter_1
5410,1.357316682,1.108002733,Emitter_2,Emitter_2
5404.404818,1.306206365,1.108896428,Emitter_2,Emitter_2
5404.90382,0.37680204,0.259827508,Emitter_1,Emitter_1
5410,1.759798832,1.868634974,Emitter_2,Emitter_2
5400,1.494797248,1.872735412,Emitter_2,Emitter_2
5410,1.718988841,1.301647785,Emitter_2,Emitter_2
5408.844359,1.364113401,0.922013713,Emitter_2,Emitter_2
5408.979804,1.383551018,0.7975268,Emitter_2,Emitter_2
5410,1.592057084,0.782007064,Emitter_2,Emitter_2
5406.087644,0.425499142,0,Emitter_1,Emitter_1
5402.651061,1.542508101,1.691967461,Emitter_2,Emitter_2
5400.497008,1.558699386,0.896669733,Emitter_2,Emitter_2
5400,1.622884026,1.03151704,Emitter_2,Emitter_2
5400,1.59785194,1.608016816,Emitter_2,Emitter_2
5408.019013,1.826042011,0.495190219,Noise,Noise
5410,0.597149865,0.076780466,Emitter_1,Emitter_1
5400,1.834623707,2,Emitter_2,Emitter_2
5407.922945,1.189862028,0.954602835,Emitter_2,Emitter_2
5402.901484,2,1.631856921,Emitter_2,Emitter_2
5400,1.413270283,0.967672702,Emitter_2,Emitter_2
5404.874469,0.126926057,0.049087418,Emitter_1,Emitter_1
5410,0.146067212,0.145678356,Emitter_1,Emitter_1
5401.171411,0.082298347,0,Emitter_1,Emitter_1
5403.948796,1.818682414,1.69464304,Noise,Emitter_2
5400,1.509843451,0.735928323,Emitter_2,Emitter_2
5400,1.517189864,1.145872972,Emitter_2,Emitter_2
5410,1.783610428,1.087517718,Emitter_2,Emitter_2
5400,0.679623773,0,Emitter_1,Emitter_1
5400,1.295696898,0.883240057,Emitter_2,Emitter_2
5408.389447,0.726062701,0.97810691,Noise,Noise
5403.970559,1.809042253,1.552598084,Emitter_2,Emitter_2
5400,1.710534673,1.891934984,Emitter_2,Emitter_2
5400,1.321670347,0.850193185,Emitter_2,Emitter_2
5410,1.627046869,0.90615172,Emitter_2,Emitter_2
5408.057945,0.245221494,0.204072575,Emitter_1,Emitter_1
5400,1.5989343,0.861576388,Emitter_2,Emitter_2
5410,0.339805255,0,Emitter_1,Emitter_1
5400,1.657176324,0.909328888,Emitter_2,Emitter_2
5400,2,1.421304058,Emitter_2,Emitter_2
5402.092773,0.423151773,1.233998343,Noise,Emitter_2
5406.919777,2.056125086,1.693624566,Emitter_2,Emitter_2
5400,1.985119414,2,Emitter_2,Emitter_2
5400,0.143371713,0.131828242,Emitter_1,Emitter_1
5410,0.164643423,0.025101901,Emitter_1,Emitter_1
5410,1.413460651,1.351231043,Emitter_2,Emitter_2
5400,1.865460682,1.892220203,Emitter_2,Emitter_2
5400,0.68536509,0,Emitter_1,Emitter_1
5400,1.150007178,0.828904887,Emitter_2,Emitter_2
5409.557021,0.801786842,1.322074067,Noise,Noise
5406.907166,0.088780608,0,Emitter_1,Emitter_1
5400,1.848712866,1.76641407,Emitter_2,Emitter_2
5400,1.469302845,0.93760037,Emitter_2,Emitter_2
5400,1.621969319,1.096247614,Emitter_2,Emitter_2
5400,1.377255029,0.737245118,Emitter_2,Emitter_2
5400.284038,0.516877681,0.470861358,Noise,Emitter_1
5400,1.901959823,1.80078738,Emitter_2,Emitter_2
5400,0.358289638,0.169030618,Emitter_1,Emitter_1
5400,1.926101777,1.704794696,Emitter_2,Emitter_2
5402.412821,1.463702021,1.974786117,Emitter_2,Emitter_2
5400,1.6127976,1.288174466,Emitter_2,Emitter_2
5400.502696,0.272626795,0.012164349,Emitter_1,Emitter_1
5410,0,0.291218454,Emitter_1,Emitter_1
5403.028906,1.857498152,0.796688348,Emitter_2,Noise
5400,0.239127459,0.197585803,Emitter_1,Emitter_1
5407.859467,0.465910075,0,Emitter_1,Emitter_1
5400,0,0.092027547,Emitter_1,Emitter_1
5410,1.847490658,1.05254704,Emitter_2,Emitter_2
5407.488428,1.778970487,1.567718993,Emitter_2,Emitter_2
5400,1.534860945,0.979536866,Emitter_2,Emitter_2
5405.088531,1.890385737,1.024262469,Emitter_2,Emitter_2
5409.425546,0.122883221,0.255628955,Emitter_1,Emitter_1
5400,1.966522007,1.883536412,Emitter_2,Emitter_2
5410,0.301018294,0,Emitter_1,Emitter_1
5400,1.822830202,2,Emitter_2,Emitter_2
5400,2,1.601763632,Emitter_2,Emitter_2
5400,1.639594311,1.819069251,Emitter_2,Emitter_2
5400,0.102634251,0,Emitter_1,Emitter_1
5400,1.797673539,2,Emitter_2,Emitter_2
5400.992955,0.473321222,0.228847199,Emitter_1,Emitter_1
5400,1.570382146,1.151677059,Emitter_2,Emitter_2
5400,1.705544469,1.553483046,Emitter_2,Emitter_2
5410,1.731799561,1.566361019,Emitter_2,Emitter_2
5410,0.114116394,0.090596747,Emitter_1,Emitter_1
5410,1.259830292,1.075439777,Emitter_2,Emitter_2
5407.923862,1.647113375,1.036432626,Emitter_2,Emitter_2
5400,1.902894222,1.942159625,Emitter_2,Emitter_2
5404.875487,0.500785569,0,Emitter_1,Emitter_1
5410,1.715043535,0.990559359,Emitter_2,Emitter_2
5400,2,1.542909305,Emitter_2,Emitter_2
5407.821035,1.728685854,0.927855006,Emitter_2,Emitter_2
5400,1.29337773,0.918336379,Emitter_2,Emitter_2
5401.614106,1.64822531,1.950745463,Emitter_2,Emitter_2
5400,1.41169208,0.820830095,Emitter_2,Emitter_2
5405.506202,2,2,Emitter_2,Emitter_2
5410,1.705640431,1.735634329,Emitter_2,Emitter_2
5405.939915,1.065768547,1.140669149,Emitter_2,Emitter_2
5405.544637,1.436225953,0.900614922,Emitter_2,Emitter_2
5405.02712,0.501088719,-0.008428324,Emitter_1,Emitter_1
5410,0.357321783,0.106038441,Emitter_1,Emitter_1
5400,1.997908267,1.567326203,Emitter_2,Emitter_2
5402.560913,0.397040343,0,Emitter_1,Emitter_1
5400,1.877620907,1.927854845,Emitter_2,Emitter_2
5410,1.669600139,0.95615253,Emitter_2,Emitter_2
5400,1.44341431,0.964633314,Emitter_2,Emitter_2
5400,2,1.872278283,Emitter_2,Emitter_2
5410,1.213738476,0.725969709,Emitter_2,Emitter_2
5410,0.285903338,0.097673337,Emitter_1,Emitter_1
5400,1.748965653,0.843209011,Emitter_2,Emitter_2
5400,0.24576341,0,Emitter_1,Emitter_1
5403.238704,1.543915947,1.060506019,Emitter_2,Emitter_2
5410,1.710952707,1.771400603,Emitter_2,Emitter_2
5400,1.335367983,2,Emitter_2,Emitter_2
5406.107458,1.612623838,1.765679202,Emitter_2,Emitter_2
5400,0.318711458,0.024435337,Emitter_1,Emitter_1
5410,2,1.74862388,Emitter_2,Emitter_2
5410,1.549247234,0.777169584,Emitter_2,Emitter_2
5410.483047,1.713064046,1.41290209,Emitter_2,Emitter_2
5400,1.594970871,0.807893723,Emitter_2,Emitter_2
5410,1.693672271,1.202222639,Emitter_2,Emitter_2
5400.99523,0.001016282,0,Emitter_1,Emitter_1
5400,1.66473292,1.681562373,Emitter_2,Emitter_2
5402.263826,1.891986266,1.305383659,Noise,Noise
5400,1.811050559,1.205434593,Emitter_2,Emitter_2
5400,1.323537391,1.122958646,Emitter_2,Emitter_2
5400,1.509177978,0.942708319,Emitter_2,Emitter_2
5410,0.16175101,0,Emitter_1,Emitter_1
5401.937662,0.475405772,0.127093806,Emitter_1,Emitter_1
5400,1.506114382,0.930461839,Emitter_2,Emitter_2
5402.665964,1.760972892,1.759448756,Emitter_2,Emitter_2
5400,2,1.557991784,Emitter_2,Emitter_2
5400,0.070073196,0.214258904,Emitter_1,Emitter_1
5400,2,1.67285804,Emitter_2,Emitter_2
5400,1.523320443,0.852741648,Emitter_2,Emitter_2
5400,1.821045082,0.940752856,Emitter_2,Emitter_2
5400,1.825781139,2,Emitter_2,Emitter_2
5405.024637,1.441481486,1.10076344,Emitter_2,Emitter_2
5406.582939,0.402535307,0.009663891,Emitter_1,Emitter_1
5401.716657,1.601278183,0.963370042,Emitter_2,Emitter_2
5406.673702,1.487462744,0.544579313,Emitter_2,Emitter_2
5400,1.838538267,1.739689395,Emitter_2,Emitter_2
5400,0,0,Emitter_1,Emitter_1
5400.416938,0.609182625,0.272842642,Noise,Emitter_1
5402.181388,0.561795151,1.77734206,Noise,Noise
5410,0.32850484,0.066985994,Emitter_1,Emitter_1
5400,1.853488292,2,Emitter_2,Emitter_2
5400,1.629342521,1.924564046,Emitter_2,Emitter_2
5400,0.399610051,0,Emitter_1,Emitter_1
5410,0.600479442,0.202515115,Emitter_1,Emitter_1
5407.297699,2,1.592075342,Emitter_2,Emitter_2
5400,1.73315136,1.599926919,Emitter_2,Emitter_2
5400,1.498300117,2,Emitter_2,Emitter_2
5402.030001,0.319231292,0,Emitter_1,Emitter_1
5401.806939,1.358203411,0.768216584,Noise,Emitter_2
5407.791674,1.42180387,1.055999633,Emitter_2,Emitter_2
5403.631087,1.361143255,1.11875737,Emitter_2,Emitter_2
5410,0.130976314,0,Emitter_1,Emitter_1
5401.63442,0.04262296,0.020062409,Emitter_1,Emitter_1
5400,1.589742776,1.29116475,Emitter_2,Emitter_2
5400,1.898103415,1.827814513,Emitter_2,Emitter_2
5400,1.858568685,1.705133855,Emitter_2,Emitter_2
5400,1.797327093,1.985911482,Emitter_2,Emitter_2
5410,1.352843533,1.207832039,Emitter_2,Emitter_2
5410,0.313803715,0,Emitter_1,Emitter_1
5408.431401,1.691759834,1.950912561,Emitter_2,Emitter_2
5400,1.471344399,1.142892254,Emitter_2,Emitter_2
5401.369848,1.690216894,1.595018897,Emitter_2,Emitter_2
5408.354281,1.63330317,1.146482442,Emitter_2,Emitter_2
5400.191011,0.488046876,0.179748963,Emitter_1,Emitter_1
5410,1.778942673,1.042072441,Emitter_2,Emitter_2
5400,1.665024491,1.19228805,Emitter_2,Emitter_2
5400,0,0.100290064,Emitter_1,Emitter_1
5410,1.565710361,1.467601882,Emitter_2,Emitter_2
5402.191016,0,0.05883625,Emitter_1,Emitter_1
5403.414679,1.510617254,2,Emitter_2,Emitter_2
5402.112663,1.461752799,0.871496675,Emitter_2,Emitter_2
5410,2,1.737361535,Emitter_2,Emitter_2
5400,1.225205876,1.17680444,Emitter_2,Emitter_2
5400,0.233575959,0,Emitter_1,Emitter_1
5403.842112,1.696828256,0.497951929,Noise,Emitter_2
5408.832442,1.363673208,1.174906982,Emitter_2,Emitter_2
5399.511952,0.619720273,-0.017798199,Emitter_1,Emitter_1
5404.239001,1.668294711,1.917467686,Noise,Emitter_2
5401.377807,1.703280074,1.219759867,Emitter_2,Emitter_2
5406.124399,2,2,Emitter_2,Emitter_2
5400,0.183629793,0.191925682,Emitter_1,Emitter_1
5400,1.51791578,2,Emitter_2,Emitter_2
5407.638673,1.816047906,2,Emitter_2,Emitter_2
5403.487619,0.356348401,1.41416954,Noise,Noise
5410,1.55650735,0.87573841,Emitter_2,Emitter_2
5400,1.619433601,1.952027822,Emitter_2,Emitter_2
5410,0.24567275,0,Emitter_1,Emitter_1
5410,1.393696228,1.317891714,Emitter_2,Emitter_2
5400,0.104249675,0,Emitter_1,Emitter_1
5400.740072,1.741549099,1.048843386,Emitter_2,Emitter_2
5400,1.618462131,1.539253334,Emitter_2,Emitter_2
5405.400569,0.355156994,0,Emitter_1,Emitter_1
5409.51894,1.358736792,1.249035899,Emitter_2,Emitter_2
5410,1.827190932,1.68654936,Emitter_2,Emitter_2
5410,1.630204291,0.775831451,Emitter_2,Emitter_2
5408.863438,1.67827964,0.534810495,Noise,Noise
5410,1.47564942,1.040014259,Emitter_2,Emitter_2
5400.252491,0.500007232,0.340932564,Emitter_1,Emitter_1
5400,1.83195037,1.884806333,Emitter_2,Emitter_2
5403.983448,1.485869144,1.427782749,Emitter_2,Emitter_2
5410,1.944605158,1.925763986,Emitter_2,Emitter_2
5408.417914,1.579185166,1.08329906,Emitter_2,Emitter_2
5405.815462,1.670962399,0.910629736,Noise,Emitter_2
5400,0.130391083,0,Emitter_1,Emitter_1
5400,0.450612879,0,Emitter_1,Emitter_1
5400,1.831360118,1.920962687,Emitter_2,Emitter_2
5407.691948,1.713037476,0.549388373,Emitter_2,Emitter_2
5403.474169,0.291885036,0,Emitter_1,Emitter_1
5403.136561,1.391277739,0.795794041,Emitter_2,Emitter_2
5400,1.681288273,1.962952784,Emitter_2,Emitter_2
5400,0.326621733,0.059068158,Emitter_1,Emitter_1
5403.539818,1.856670268,1.862558786,Emitter_2,Emitter_2
5403.961101,0.327965465,0,Emitter_1,Emitter_1
5400,1.715747002,1.044480541,Emitter_2,Emitter_2
5401.427768,1.768967689,1.523572042,Emitter_2,Emitter_2
5400.004536,1.39330729,0.722168562,Emitter_2,Emitter_2
5401.712696,0.790604902,0.058400566,Noise,Noise
5408.483402,0.460063911,1.837098807,Noise,Noise
5409.348177,2.009973006,1.633273141,Emitter_2,Emitter_2
5400,0,0.434718045,Emitter_1,Emitter_1
5400,1.880901165,1.886093876,Emitter_2,Emitter_2
5400,1.185263985,1.01307582,Emitter_2,Emitter_2
5403.047306,0.017348491,0.275789245,Emitter_1,Emitter_1
5400,0,0,Emitter_1,Emitter_1
5400,1.395910032,1.200720892,Emitter_2,Emitter_2
5401.247578,1.928471346,0.57321227,Noise,Noise
5400.026235,1.35082028,1.17114461,Emitter_2,Emitter_2
5410,1.53466729,1.5797917,Emitter_2,Emitter_2
5400,1.867112259,1.991248009,Emitter_2,Emitter_2
5406.894958,0.451178575,0.129946998,Emitter_1,Emitter_1
5400,1.504936496,1.350492639,Emitter_2,Emitter_2
5403.646793,1.563366792,1.091683769,Emitter_2,Emitter_2
5400,0.500419183,0.021478244,Emitter_1,Emitter_1
5405.430752,0.294269178,0.346856238,Noise,Emitter_1
5400,1.961068966,1.538541427,Emitter_2,Emitter_2
5402.033914,1.037948226,1.332166688,Noise,Noise
5404.410054,1.510323392,1.500625463,Emitter_2,Emitter_2
5407.964419,1.463700736,0.751961974,Emitter_2,Emitter_2
5401.154223,-0.069358379,0.013137624,Emitter_1,Emitter_1
5404.618341,1.601509498,0.622965659,Emitter_2,Emitter_2
5410,1.837033291,2,Emitter_2,Emitter_2
5400,0.095014758,0,Emitter_1,Emitter_1
5410,1.538952916,0.475613555,Emitter_2,Emitter_2
5400,1.575556539,1.074401867,Emitter_2,Emitter_2
5400,0.384407168,0,Emitter_1,Emitter_1
5410,2,1.690013526,Emitter_2,Emitter_2
5400,1.672124647,0.80538715,Emitter_2,Emitter_2
5406.180566,1.285984574,0.864830486,Emitter_2,Emitter_2
5400,1.368032305,0.723227169,Emitter_2,Emitter_2
5403.174967,1.688290825,1.397475302,Emitter_2,Emitter_2
5400,1.409238306,1.206656311,Emitter_2,Emitter_2
5398.028755,1.867990278,2.011693573,Emitter_2,Noise
5408.393031,0.35718454,0.216047632,Emitter_1,Noise
5406.633002,1.586868227,0.953074612,Emitter_2,Emitter_2
5400,1.363373776,1.010677712,Emitter_2,Emitter_2
5400,0,0.236048222,Emitter_1,Emitter_1
5400,1.919679801,1.761419155,Emitter_2,Emitter_2
5410,1.733055905,1.132791227,Emitter_2,Emitter_2
5403.197913,1.765835398,0.067327187,Noise,Noise
5408.084802,1.350348126,1.186504778,Emitter_2,Emitter_2
5403.514301,1.905832271,1.193089539,Noise,Emitter_2
5403.318398,1.390932004,0.961003027,Emitter_2,Emitter_2
5400,0.601130922,0.058999566,Emitter_1,Emitter_1
5410,2,1.844895971,Emitter_2,Emitter_2
5402.771215,1.820607908,1.692193778,Noise,Emitter_2
5400,1.320640588,1.028251283,Emitter_2,Emitter_2
5403.94528,1.035300355,1.167434254,Emitter_2,Emitter_2
5398.895379,0.402417218,0.381308989,Emitter_1,Noise
5404.843522,2,1.750155215,Emitter_2,Emitter_2
5408.840376,1.543266439,0.878305352,Emitter_2,Emitter_2
5400,0.790149344,0,Emitter_1,Emitter_1
5406.870862,0.518841398,1.166799121,Noise,Noise
5410,1.373606391,0.988269027,Emitter_2,Emitter_2
5400,1.75386934,1.430690939,Emitter_2,Emitter_2
5400,1.564286075,0.947708697,Emitter_2,Emitter_2
5406.157377,1.575138718,1.264637387,Emitter_2,Emitter_2
5400,1.14020682,1.019301412,Emitter_2,Emitter_2
5401.528677,0.900433138,0.574365871,Noise,Noise
5404.800457,1.581629817,0.433258255,Noise,Noise
5402.118055,1.658733728,0.135758658,Noise,Noise
5410,1.411265665,1.26296555,Emitter_2,Emitter_2
5406.007243,1.68145055,1.841028908,Emitter_2,Emitter_2
5400,1.603701015,0.772378773,Emitter_2,Emitter_2
5410,0.171756784,0,Emitter_1,Emitter_1
5400,1.532056152,1.250564624,Emitter_2,Emitter_2
5402.281866,0.666415044,0,Emitter_1,Emitter_1
5410,0.428608489,0.283735338,Emitter_1,Emitter_1
5410,1.283149155,1.223074823,Emitter_2,Emitter_2
5406.489726,1.392999847,0.684725738,Emitter_2,Emitter_2
5402.917247,0.887162061,1.252844082,Noise,Noise
5400,1.427190273,1.145854007,Emitter_2,Emitter_2
5400,1.455835398,1.864873771,Emitter_2,Emitter_2
5402.756178,1.053680307,1.388751808,Noise,Noise
5400,1.337066211,0.726040193,Emitter_2,Emitter_2
5402.062114,1.465385701,0.959053306,Emitter_2,Emitter_2
5400.490243,1.373496732,1.059467159,Emitter_2,Emitter_2
5410,1.774069919,1.7217035,Emitter_2,Emitter_2
5405.233185,1.906434203,1.862693286,Emitter_2,Emitter_2
5407.869058,0.663432482,0.941029692,Noise,Noise
5402.221603,1.52865386,1.407233937,Emitter_2,Emitter_2
5400,1.941688329,1.926886661,Emitter_2,Emitter_2
5400,0.332346544,0.13656768,Emitter_1,Emitter_1
5410,1.836253123,1.684449225,Emitter_2,Emitter_2
5410,1.876778015,2,Emitter_2,Emitter_2
5401.890363,2,1.705366174,Emitter_2,Emitter_2
5400,2,1.643404364,Emitter_2,Emitter_2
5408.312124,1.634801939,0.774614254,Noise,Emitter_2
5410,1.897952293,1.555701722,Emitter_2,Emitter_2
5400,1.696052522,0.893923869,Emitter_2,Emitter_2
5400,0.201817265,0.298823313,Emitter_1,Emitter_1
5403.228363,1.642557521,1.009303142,Emitter_2,Emitter_2
5400.463728,1.095166063,0.837987636,Emitter_2,Emitter_2
5405.344751,0.527114708,1.433003048,Noise,Emitter_2
5400,1.746604621,0.848800866,Emitter_2,Emitter_2
5409.543628,1.718173545,1.967351865,Emitter_2,Emitter_2
5408.356031,1.146615927,0.906739599,Emitter_2,Emitter_2
5407.889122,0.426044249,1.567980482,Noise,Noise
5410,0.266860667,0.046979231,Emitter_1,Emitter_1
5400,1.21747726,0.862025649,Emitter_2,Emitter_2
5410,1.640358378,1.830376986,Emitter_2,Emitter_2
5405.079896,1.643551446,1.725545691,Emitter_2,Emitter_2
5410,1.104960568,1.000140348,Emitter_2,Emitter_2
5400,1.722014763,1.117924109,Emitter_2,Emitter_2
5400,1.55812248,0.99911408,Emitter_2,Emitter_2
5408.373742,1.877818102,1.968791909,Emitter_2,Emitter_2
5410,1.883292844,1.217836118,Emitter_2,Emitter_2
5404.332916,1.856974578,0.710418661,Noise,Noise
5405.41591,1.742229307,0.944675083,Emitter_2,Emitter_2
5405.299962,1.045313199,0.95579116,Emitter_2,Noise
5400,1.629385949,0.950840298,Emitter_2,Emitter_2
5400,0.256593264,0,Emitter_1,Emitter_1
5410,1.742574871,1.920430915,Emitter_2,Emitter_2
5404.764927,0.442540057,0.229165019,Emitter_1,Emitter_1
5400,0.450812491,0.165417261,Emitter_1,Emitter_1
5400,1.325196761,1.207824227,Emitter_2,Emitter_2
5400,1.961988672,1.574026157,Emitter_2,Emitter_2
5402.758526,0.152030518,0,Emitter_1,Emitter_1
5400,1.24961607,0.86231287,Emitter_2,Emitter_2
5406.891975,1.591101482,1.861852265,Emitter_2,Emitter_2
5410,1.591930649,1.507137223,Emitter_2,Emitter_2
5408.575886,1.639937167,1.48709965,Emitter_2,Emitter_2
5400,0.147291483,0,Emitter_1,Emitter_1
5400,2,1.630173065,Emitter_2,Emitter_2
5410,1.788689197,1.026883189,Emitter_2,Emitter_2
5405.207977,1.458947937,0.863982191,Emitter_2,Emitter_2
5404.54909,0.383131363,1.972509156,Noise,Noise
5400,1.911419352,1.704652408,Emitter_2,Emitter_2
5408.82796,0.268689476,0.157791112,Emitter_1,Emitter_1
5400,1.50768675,1.108257016,Emitter_2,Emitter_2
5400,1.936215139,1.782121185,Emitter_2,Emitter_2
5407.249415,1.913163269,1.672762691,Emitter_2,Emitter_2
5406.981255,2,1.947593442,Emitter_2,Emitter_2
5400,0.336051676,0,Emitter_1,Emitter_1
5400,1.540655256,1.295706793,Emitter_2,Emitter_2
5407.436151,1.301977655,0.841530991,Emitter_2,Emitter_2
5400.551043,1.665443804,1.068862153,Emitter_2,Emitter_2
5400,1.622590062,1.581812493,Emitter_2,Emitter_2
5400,2,1.723194091,Emitter_2,Emitter_2
5400.370774,0.234118637,1.0926205,Noise,Noise
5401.186533,1.857806357,1.664618897,Emitter_2,Emitter_2
5400,0.2626949,0,Emitter_1,Emitter_1
5410,1.768929931,1.399131546,Emitter_2,Emitter_2
5400,1.574291122,0.907688702,Emitter_2,Emitter_2
5410,1.473231565,0.806347165,Emitter_2,Emitter_2
5400,0,0.103861649,Emitter_1,Emitter_1
5410,1.995634118,1.728539228,Emitter_2,Emitter_2
5410,1.469477994,0.906922027,Emitter_2,Emitter_2
5407.070295,0,0.004526486,Emitter_1,Emitter_1
5400.03634,0.842200559,0.185838293,Noise,Emitter_1
5408.327927,2,1.757663,Emitter_2,Emitter_2
5400,1.714917007,1.571259614,Emitter_2,Emitter_2
5410,1.876191595,1.958624389,Emitter_2,Emitter_2
5410,1.901373755,2,Emitter_2,Emitter_2
5400,1.189829607,1.177838314,Emitter_2,Emitter_2
5400.681503,1.700138473,2,Emitter_2,Emitter_2
5400,1.317311105,1.152122765,Emitter_2,Emitter_2
5410,1.394845887,0.648416526,Emitter_2,Emitter_2
5401.590735,0.423099634,-0.048223132,Emitter_1,Emitter_1
5400.555293,1.382659131,1.780901108,Emitter_2,Emitter_2
5403.080136,2,1.736589915,Emitter_2,Emitter_2
5406.691581,0.344954412,0.23807986,Emitter_1,Emitter_1
5399.729482,1.72563771,2.002841497,Emitter_2,Emitter_2
5404.528245,1.229564437,1.109309727,Emitter_2,Emitter_2
5400,0.290040619,0.210708239,Emitter_1,Emitter_1
5404.965979,0.155553329,0.460607692,Noise,Emitter_1
5410,0.220426042,0.442732477,Emitter_1,Emitter_1
5401.633102,1.498091362,0.709811316,Emitter_2,Emitter_2
5407.294981,2,1.753935189,Emitter_2,Emitter_2
5410,1.457759449,0.537288166,Emitter_2,Emitter_2
5400,1.237795768,0.730049361,Emitter_2,Emitter_2
5400,1.551150951,1.82263945,Emitter_2,Emitter_2
5410,1.590766505,1.306723755,Emitter_2,Emitter_2
5406.439379,1.176833484,0.764166242,Noise,Emitter_2
5410,1.51285017,1.286466747,Emitter_2,Emitter_2
5402.422576,1.874877313,1.690036297,Emitter_2,Emitter_2
5400,1.199614225,1.152096177,Emitter_2,Emitter_2
5410,1.438069792,0.980286203,Emitter_2,Emitter_2
5408.051763,1.937759907,0.49701059,Noise,Noise
5400,1.37137556,1.185780701,Emitter_2,Emitter_2
5400,2,1.856495591,Emitter_2,Emitter_2
5410,1.834599924,1.203496357,Emitter_2,Emitter_2
5410,1.703559576,1.984254354,Emitter_2,Emitter_2
5409.53773,1.598803049,1.976658639,Emitter_2,Emitter_2
5400,1.387734963,1.239246258,Emitter_2,Emitter_2
5400,1.727820106,1.717145522,Emitter_2,Emitter_2
5400,1.76685217,1.052242924,Emitter_2,Emitter_2
5400.821612,1.428671791,0.955401763,Emitter_2,Emitter_2
5400,1.719518775,1.192608213,Emitter_2,Emitter_2
5400,1.743506301,1.954459149,Emitter_2,Emitter_2
5410,1.602812018,1.184648155,Emitter_2,Emitter_2
5400,1.706196276,1.679961769,Emitter_2,Emitter_2
5400,1.107633599,1.043691826,Emitter_2,Emitter_2
5400,0.320319316,0,Emitter_1,Emitter_1
5408.930982,1.780654618,1.766670434,Emitter_2,Emitter_2
5407.379509,0.424360674,0.136218689,Emitter_1,Emitter_1
5400.297214,1.787610417,1.008148431,Emitter_2,Emitter_2
5399.408509,1.595620137,1.500092902,Emitter_2,Noise
5400,1.421189976,1.705131033,Emitter_2,Emitter_2
5408.8082,0.195610879,0,Emitter_1,Emitter_1
5400,0.077383878,0,Emitter_1,Emitter_1
5403.011488,1.623848179,1.361432691,Emitter_2,Emitter_2
5400,1.729752345,1.821429491,Emitter_2,Emitter_2
5400,0.062664818,0.220526228,Emitter_1,Emitter_1
5408.9995,0.774990238,0.821398955,Noise,Noise
5400,0.213384676,0.265401312,Emitter_1,Emitter_1
5406.191236,1.898133171,1.834136546,Emitter_2,Emitter_2
5410,0.335820264,0.272350106,Emitter_1,Emitter_1
5400,1.911901318,1.159627417,Emitter_2,Emitter_2
5400,1.577165904,0.914883146,Emitter_2,Emitter_2
5400,1.90342151,0.964859752,Emitter_2,Emitter_2
5400,1.583687602,1.801344469,Emitter_2,Emitter_2
5400,2,1.71134291,Emitter_2,Emitter_2
5400,1.808436796,1.693268741,Emitter_2,Emitter_2
5400,1.373189082,1.031315059,Emitter_2,Emitter_2
5402.454556,1.349261225,1.668520231,Noise,Emitter_2
5410,1.452547528,1.121116652,Emitter_2,Emitter_2
5404.692046,1.465680085,0.886871355,Emitter_2,Emitter_2
5408.720103,1.692809162,1.900499088,Emitter_2,Emitter_2
5400,1.578458131,1.400034713,Emitter_2,Emitter_2
5406.566025,1.320013149,1.03447305,Emitter_2,Emitter_2
5405.574279,1.749504801,1.790040581,Emitter_2,Emitter_2
5400,1.620342689,0.79100153,Emitter_2,Emitter_2
5409.570507,1.745866754,2,Emitter_2,Emitter_2
5410,1.683266392,1.749371099,Emitter_2,Emitter_2
5400,1.476545402,1.326861408,Emitter_2,Emitter_2
5400,1.736686679,1.546421136,Emitter_2,Emitter_2
5410,1.59843032,0.788811676,Emitter_2,Emitter_2
5410,1.719027102,1.195156994,Emitter_2,Emitter_2
5408.998315,1.316511121,0.865225721,Emitter_2,Emitter_2
5400,1.725128583,1.116706919,Emitter_2,Emitter_2
5400,0.337887356,0.127036571,Emitter_1,Emitter_1
5400,0.195634767,0,Emitter_1,Emitter_1
5410,0.223897048,0.178686562,Emitter_1,Emitter_1
5400,0.326128598,0,Emitter_1,Emitter_1
5403.337836,2,1.539002741,Emitter_2,Emitter_2
5405.193452,1.623629696,2,Emitter_2,Emitter_2
5400,1.609686418,1.219551664,Emitter_2,Emitter_2
5400,1.718276998,1.039316538,Emitter_2,Emitter_2
5403.054028,2,1.626878244,Emitter_2,Emitter_2
5410,1.489242662,0.860496158,Emitter_2,Emitter_2
5401.926004,0.364087839,0,Emitter_1,Emitter_1
5400,1.790399843,0.794930224,Emitter_2,Emitter_2
5400,2,1.725013717,Emitter_2,Emitter_2
5400,1.331520558,0.663942542,Emitter_2,Emitter_2
