Radio Frequency,Pulse Width,Azimuth,Angle Of Elevation
5400,122.1701943,2,2
5410,997.6827657,0.442346073,0.610122519
5410.73918,988.3843774,0.026362039,0.787618147
5406.431423,115.3102473,1.628446237,1.704419197
5400,1057.40121,0.125017053,0.204819618
5400.213998,989.7693654,0.121250209,0.464360421
5410,170.4177745,1.827207338,1.894297065
5405.861251,1054.204249,0.142123207,0.57698583
5400,1021.331855,0.387140987,0.499485981
5410,134.8904489,1.696639639,2
5409.822725,814.2489105,0.20231845,1.323678882
5400,1084.153429,0.388908461,0
5400.28983,323.6691727,1.3181701,1.736605308
5404.247697,147.9318018,1.672208839,1.641284481
5403.540757,601.6070762,0.039182119,0.865069076
5400,123.5285306,1.42793344,2
5410,163.2640065,2,2
5402.072707,1037.506793,0,0.04310048
5400.300171,999.872701,0.883173383,-0.080538975
5410,1036.740388,0.227259336,0.59770662
5400,1030.296221,0,0.233770536
5410,1047.12723,0.360959807,0.547213555
5400,129.9950741,1.73453136,1.648357224
5403.547116,1052.13737,0,0
5410,1036.376794,0.08350159,0.176021608
5400,146.9482017,1.256842697,1.879719837
5406.16263,978.8435061,0.297970656,0.794760636
5402.122646,153.7542232,1.422802354,1.616234128
5400,145.9880272,2,1.80052434
5403.655522,1036.469239,0.135718752,0.58182816
5400,1032.496205,0.229668133,0.289006409
5410,1031.117102,0.216107235,0.4076254
5400,1011.283744,0,0.720380189
5401.200213,712.7344895,1.278813465,1.688711019
5399.743557,1074.472712,0.041266944,0.134327474
5407.21698,157.8952396,2,1.918755416
5400,1065.121479,0.04733585,0
5400,1051.750647,0.413842227,0.352892946
5410,1044.408522,0.211972991,0.462981585
5410,168.3214186,1.735479704,1.886684919
5400,125.1789768,1.719350061,1.6759271
5400,154.6036053,1.842651097,1.627175757
5403.066921,1088.553242,0,0
5400,981.7154864,0.296996696,0.453899243
5400,1018.126882,0.108536003,0.238829273
5402.120259,160.7683993,1.678473374,1.733842197
5400,1018.210841,0.240593524,0.563250595
5406.79269,156.4176324,1.729909545,1.779949033
5400,161.6194618,2,1.720042449
5410,997.0807916,0.192445858,0.159073883
5400,161.6865202,1.88401296,1.901502097
5400,1064.278178,0.389057598,0.528797674
5404.96126,1036.604169,0.170195638,0.244743199
5404.139235,801.9036181,1.866040582,0.985138382
5404.903382,1052.403737,0,0
5400,1089.191619,0.236536676,0.408507967
5405.37114,157.7320354,1.951031806,1.634975239
5410,1041.274777,0,0.070855612
5400,1015.733864,0.439875909,0.756148395
5410,106.1950132,1.787829851,1.651490002
5400,1084.334941,0,0.114022146
5400,1048.302671,0,0.020542132
5400,1046.011152,0,0
5401.328428,999.5663174,0.315556763,0.729862961
5400,140.6023302,1.76095627,1.621076829
5405.393518,983.2194061,0.321613857,0.372462359
5402.667326,1017.039177,0,0.234473928
5400,1022.229872,0,0.781122793
5401.599661,1032.950591,0.091349558,0.759076045
5400,1024.950669,0.446514931,0.498799795
5400,134.4117155,1.960703383,1.522147882
5404.948322,1025.183267,0.372375883,0.418405508
5400,127.2631676,2,1.956783632
5400.538811,158.1206837,1.908278033,1.722624078
5410,1041.74357,0,0.287897821
5400.310026,136.489905,1.390892785,1.61847411
5402.458166,1033.717599,0.434504778,0.55250407
5400,1051.147561,0.184725087,0.239255483
5400,152.2870385,1.875525309,1.625643444
5400,957.5815985,0,0.709774984
5407.698212,1063.648,0,0
5406.346645,941.2263565,1.370503438,0.655182602
5410,149.5500386,2,1.786038972
5400,1085.052634,0.329987536,0.066984386
5400,174.5968566,1.786747728,1.865652763
5400,156.4366007,1.599174001,1.991880285
5410,1028.908753,0,0.007050363
5409.495982,1039.013956,0.38172549,0.835168259
5408.940712,126.6573518,1.447539416,1.523312471
5410,1083.206302,0,0.135698417
5400,1069.672288,0.111228123,0
5400,1035.324341,0,0
5400,150.6030341,1.85684256,1.902297326
5404.6436,1007.178268,0.19069806,0.517202656
5400,1043.226376,0.054549986,0
5400,1018.164909,0.192701568,0.396104523
5400,1055.192735,0,0
5405.865686,429.4692943,1.907748686,1.36142872
5403.890673,666.2934295,0.31635602,0.426150008
5410,1002.56784,0.293406163,0.348584047
5402.654157,171.9543623,1.796555778,2
5400,155.5741119,1.736922893,2
5400,147.4193268,1.523634064,1.286009525
5400,178.6655421,1.839143235,2
5410,117.9334349,1.623289108,1.929863098
5400.300026,1008.349566,0.199835025,0.740684408
5400,1022.262971,0.335910003,0.599358727
5400.3276,177.0056806,2.082283619,1.907680407
5401.049733,1100,0.238245953,0.26542239
5400,1076.472485,0,0
5410,178.5415541,1.813858637,1.997100958
5407.194702,145.5221592,0.844717227,0.920970531
5409.473019,878.1695874,1.132544541,1.425384201
5400,162.1127237,1.744593483,1.826104651
5400,102.7907267,1.707726516,1.765079708
5405.117247,793.1707764,0.785141023,1.9090531
5410,1030.665118,0,0.025305759
5410,159.4516099,1.77600142,2
5401.659802,217.0588447,0.25366076,1.261149106
5400,996.628434,0.025119996,0.393212042
5410,149.4790352,1.874503639,1.410674353
5400,1024.627033,0.155197004,0.533445409
5407.083629,1025.432369,0.131097903,0.416625417
5400,164.6445755,1.602346257,1.477605045
5400,130.8014281,1.843401623,1.578179926
5400,1025.274352,0.134217026,0
5405.7331,1010.118565,0.25271239,0.085545495
5400,1058.394893,0.031893457,0.075299015
5406.221029,152.5706703,1.772775621,1.897618012
5400,190.9521274,1.765822223,1.632275072
5400,130.2834265,2,1.813070276
5403.421245,1010.167407,0.213901209,0.687053432
5401.034643,195.0736686,0.106912998,0.985338479
5403.550063,1032.047772,0.385110451,0.563982478
5409.213806,420.4836262,1.564170534,0.472151807
5405.037242,1055.565215,0.058561486,0.095516725
5410,173.0082858,1.398029661,1.835212273
5400,165.741081,2,1.816533736
5400,1032.575749,0,0
5400,103.494177,1.833932213,1.707128725
5410,124.9197679,1.774662647,1.900019386
5400,1002.690982,0.485437464,0.276661502
5404.820026,126.6622426,1.70346408,2
5402.28513,1035.424721,0.384631346,0.082073414
5410,147.6371871,1.635358905,1.981612435
5405.397038,1039.135369,0.109248349,0.659991097
5400,1033.31893,0.677665637,0.709698276
5410,1010.764157,0.224146665,0.582373575
5410,136.0337857,1.724754635,1.785740008
5400,1056.875729,0,0.175234979
5403.543147,321.380505,0.472145872,0.588344469
5405.956566,151.1056572,1.93471569,1.81393506
5400.7946,151.8705934,1.554838321,1.524866774
5400,1040.611891,0.427838238,0.40895294
5400,1024.223715,0.330630085,0.42056478
5405.161731,179.503058,1.060517721,0.497549685
5408.550304,754.3151096,1.826578283,1.959941991
5410,1057.28408,0,0.232783712
5410,177.489285,1.724809647,1.600790312
5403.132001,999.6788026,0.310032219,0.485997878
5408.328853,146.7994604,1.891035748,1.815503704
5400,122.3819843,1.587126641,1.767690844
5400.807985,112.7334051,1.898802886,1.874715476
5400,183.0666028,1.994628376,2
5400,1065.967036,0,0.3163305
5400,994.6609249,0.003522126,0.128635644
5400.227164,536.4241776,0.664160696,0.694630637
5400,151.1740406,1.925384533,1.779633398
5400.645137,133.7280047,1.682592839,1.635044565
5400,998.1326586,0.201834669,0.579817092
5400,133.2582683,2,1.520507136
5400,144.1298853,2,1.515287943
5400,1027.440089,0.115764549,0.019869317
5406.218835,995.7402704,0.136272631,0.238772545
5400,148.2436542,1.752925167,1.83749299
5409.989624,1030.935382,0.334215993,1.017336815
5405.471502,1069.166188,1.588454113,0.21078075
5400,1048.600821,0.233216032,0.106696191
5405.788575,1030.826282,-0.036658752,0.395695635
5403.714386,1009.216279,0.0150658,0.686286213
5400,1006.942294,0.562631206,0.166644915
5402.8796,784.3400751,0.603514807,1.499159332
5402.44548,121.3128,1.700742523,1.50701888
5407.38359,122.9362258,1.826350155,1.793688174
5405.387183,533.5296986,1.637942006,0.836969741
5409.007372,100,2,2
5405.197624,768.0648118,1.62181612,1.417828497
5402.487789,171.4017482,2,1.896402624
5400,132.8278625,2,1.813771666
5400,1001.638859,0.143406593,0.180405434
5400,100.183527,1.615541726,1.887821408
5410,1075.389427,0,0
5404.017572,1049.800401,0,0.120347848
5400,142.4595614,1.855041048,1.594460515
5401.983764,161.7741983,1.515699968,1.793923279
5404.439321,161.36029,1.708259483,1.90636676
5400,146.8508033,1.821655823,1.845028528
5400,100.7195664,1.724838258,1.502626451
5401.212039,1024.066274,0.53017682,0.727405263
5406.504884,110.3228539,2,1.92249077
5400,148.3939382,1.822032166,1.586719602
5410,135.74958,2,1.671952094
5410,988.7975118,0.233173123,0.691771416
5400,1014.919804,0.286335843,0.260446309
5408.077556,1006.751851,0.390834169,0.353777954
5400,118.1870747,1.848447829,1.855519809
5400,170.7725177,1.7886343,1.645579513
5410.52447,174.369187,1.625063022,1.802655425
5400,1002.691384,0.424284557,0.533046168
5403.173865,144.9668547,2.008522339,1.906132541
5400,1008.633695,0.192427258,0.373853036
5400,123.2261832,1.665472891,1.808526768
5403.785007,1008.209314,0.364039634,0.410318328
5400,122.0950694,2,1.600608754
5405.323196,123.7474259,1.351671514,1.971887082
5399.978143,145.9035223,1.877768084,1.999822819
5410,1073.30112,0,0
5400,1069.844015,0.211489017,0.409771667
5408.844496,1035.579976,0,0.067711859
5405.608219,1065.255022,0.252094362,0
5407.285545,686.3740053,0.256678298,0.674466195
5403.48034,119.2921855,1.792542715,1.979770335
5410,1063.395086,0.034121428,0.238874855
5400,1070.508918,0,0.180029924
5407.073407,708.024913,0.868478207,0.357090997
5400,1027.439976,0.055949169,0.52508591
5407.688269,1026.703299,0.266344124,0.538270042
5410,122.3296443,1.675916379,1.800869902
5400,1050.039841,0.663379577,0.267070313
5410,101.8152444,1.986797026,1.923606846
5400,1015.673359,0.54957891,0.727238886
5402.387874,1030.395416,0.511561501,0.235523527
5408.465617,147.1911352,1.797423551,1.820526815
5410,145.3306838,1.517960381,1.737198942
5400,131.0040148,1.43338813,1.991544082
5400,1040.315888,0.138613663,0
5410,183.7308911,2,1.867484016
5400,118.1947982,1.600106863,1.849145133
5400,1035.240655,0,0
5400,1080.97112,0,0
5409.449976,621.9746438,0.327108628,1.76485325
5400,129.5304313,1.736876382,1.89329651
5400.37318,807.1814086,1.834226017,0.818112664
5405.245445,159.9533016,1.584407267,1.666068518
5403.681747,1045.948591,0.242816894,0.391289974
5405.982384,273.4867685,0.294142255,1.181799873
5400,1048.485468,0.027099418,0.114655522
5407.703936,682.763462,0.712046103,0.991274146
5400.742068,159.7313064,1.748968816,1.922278361
5400,996.3095234,0.088920618,0.476641873
5400,982.9039111,0.457614529,0.23218493
5400,1049.609554,0.263983984,0.674844649
5407.432757,176.8210913,2,1.473731101
5410,129.0814132,1.96883721,1.955684588
5400.616316,124.3837163,1.195714384,1.790219642
5404.523827,1046.184503,0.022697906,0.144760347
5404.61406,1041.634588,0,0
5400,1036.322122,0.100217058,0.346705408
5400.693714,1044.574046,0,0.222548485
5406.489473,1050.113865,0,0
5400,975.710052,0.379251126,0.545092152
5410,1033.679717,0.088397412,0
5407.241391,310.2291258,1.28514501,1.541102098
5404.988826,172.8437861,1.586727266,1.872948485
5400,144.966218,1.780886912,1.965421046
5406.358017,171.7680009,1.917755461,1.772145971
5404.654483,1001.957547,0.486110751,0.458110429
5400,153.0007607,1.722188028,2
5402.278027,1033.527503,0.110878225,0.557299499
5410,167.608868,1.536040132,1.62597228
5403.55769,107.5057396,2,2
5406.03389,153.3700028,1.813963845,1.648099962
5400,1014.701948,0.200008786,0.401505033
5405.525482,142.621716,2,1.804684176
5403.318829,152.6560895,2,1.900230122
5404.442433,1073.549026,0.296146553,0.092574005
5400,995.968458,0,0.614334958
5400,1064.895383,0.290705374,0
5400,150.9171651,1.604183451,1.475157951
5400,1031.93995,0.210522217,0
5400,1029.819653,0,0
5400,141.893406,1.779282864,1.504015136
5400.540285,180.4351776,1.81694616,1.448419579
5407.108016,181.1446367,1.538313279,1.572186561
5400,148.0839567,1.828264239,1.39452292
5410,1019.317068,0.253410134,0.43271075
5399.326346,993.0956633,0.258711648,0.386981389
5400,1013.635996,0.189407514,0.201935492
5408.054057,441.6743691,1.623562046,0.702930112
5400,1039.132361,0.009857411,0
5400,1003.44936,0.120710846,0.286601389
5403.322561,132.6842262,1.405695901,1.928761855
5410,1010.126172,0.551083964,0.540264733
5410,1028.312518,0.116937705,0.883856448
5400,168.625113,2,1.761586816
5408.953353,140.6133911,1.680256905,1.60068217
5400,131.736658,1.972832243,1.595676821
5410.420817,134.4713387,1.92480501,1.969873239
5400,1060.305022,0.297740186,0.542785936
5409.545584,164.6086492,1.733764421,1.544740493
5399.791853,1027.219815,-0.09257712,0.514385146
5400,113.4781078,1.975862482,1.767791234
5407.695855,776.3264711,1.558285423,1.05311182
5406.073419,1041.150282,0.400330495,0.165722281
5409.567642,889.4526022,0.802074598,1.880135455
5400,991.4498428,0.278007601,0.561108393
5400,1029.147334,0.40162548,0.567880165
5400,985.9905484,0.595683232,0.244222214
5410,107.1264962,1.459668928,2
5402.847043,138.2257213,2,1.488968954
5400,1055.97283,0.218214082,0.259623535
5400,1034.075113,0.462746517,0.489988942
5410,1057.17152,0.049837256,0.545473299
5409.979364,139.5942531,1.950072247,1.259296762
5403.440458,136.1967965,1.808147864,1.951801106
5400,1089.361756,0.13854291,0
5400,1080.508775,0.010518938,0
5402.480953,141.9652959,1.636850475,1.978576037
5406.228113,766.8538011,1.950964179,0.620267797
5400,1045.575974,0.058906177,0.665587354
5410,176.2354947,2,1.868770692
5402.547779,120.3133473,1.616591666,1.740693658
5400,1051.557776,0.186107502,0.308425896
5400,1028.145461,0.380775515,0.29380579
5400.546483,152.5630398,2,2
5400,121.2993176,1.814812,1.693252945
5400,1053.840303,0.183975989,0.239936678
5400,1024.810113,0,0.050899725
5400,131.7066479,1.83366353,2
5406.334826,1051.087177,0,0
5401.133541,1049.094821,0.678855878,0.701626152
5408.495278,138.5071826,1.865440079,1.857954296
5403.216262,1040.936768,0.562818722,0.936940092
5400,107.2799255,2,2
5403.480578,1041.078964,0,0.023856154
5401.67008,548.1239545,1.665005156,1.010389838
5400.20654,775.5803089,0.5581061,1.711072294
5408.523306,1028.20797,0.028120706,0.269174391
5400.347081,987.6285558,0.016603831,0.65106502
5407.871191,100,1.695223669,1.928280091
5410,1044.160672,0,0.163028668
5400,992.5016403,0.38672252,0.646105249
5410,1090.105219,0,0.026758186
5405.590517,141.0566522,1.796976038,1.834722929
5400,1006.753882,0.03519378,0.109450655
5402.5144,554.1395115,1.778335584,1.731078957
5400,1051.910839,0.309446391,0.0931684
5403.688327,1014.719743,0.164421468,0.315539596
5400,1019.674177,0.432868158,0.582533321
5403.320232,550.6743495,0.355319866,0.113954813
5401.527866,975.9784563,0.375681582,0.118467443
5404.377609,153.5176627,2,1.938245152
5403.451817,997.2651128,0.281359151,0.705606022
5400,144.482859,1.966645642,1.842743171
5400,1034.243594,0.128401631,0.599556352
5402.308751,988.836029,0.08506715,0.870067032
5400,155.9358275,1.866459985,1.584354798
5400,138.0038448,2,1.783354941
5405.992051,117.4968194,1.769467314,1.948048401
5408.097234,120.7172718,1.821511102,1.715818894
5400,1015.955794,0.410046644,0.493600055
5400,1040.940258,0.447615439,0.288822867
5410,1022.24612,0.061163222,0.378184811
5400,125.1234622,1.839993401,1.771808996
5410,965.083497,0.136863336,0.463450031
5404.304208,127.749778,1.758039906,1.646305402
5401.321544,137.1993541,1.747114128,1.587179455
5406.195235,129.5012309,1.638110351,1.879041281
5400,105.0580677,1.537906543,1.999835331
5401.076109,131.6412356,1.592035213,1.713501336
5410,126.2675105,1.754162298,1.701895229
5400,129.9986393,1.651473053,1.64021457
5400,1057.560566,0.235591134,0.253475761
5407.194744,132.6447514,1.941762008,1.722975896
5409.029597,143.5003674,0.664750988,0.920193535
5400,150.6897008,1.81889673,2
5406.902327,1039.266644,0.120138729,0.459306586
5409.920973,1069.924109,1.564568949,0.999577896
5400.155219,152.6536233,1.864543639,1.624360826
5400,1021.52963,0.28794445,0.479083797
5400,1060.647535,0,0.127201474
5400,1011.11935,0.281538444,0.258716492
5409.366556,633.532587,0.435037642,1.652258332
5410,1022.901209,0.253626253,0.774511608
5400,1028.570304,0.481038321,0.096856797
5402.601441,169.9707184,1.72490365,1.221245295
5400,1037.187919,0,0
5410,1019.811958,0,0.560160211
5400,121.4230538,2,1.830237035
5408.456164,168.4486468,1.815299653,1.543493735
5400,134.6196102,2,1.738598805
5410,179.9431161,1.838934282,1.594225161
5406.083479,115.5989675,1.807104326,1.652321533
5400,129.0053731,2,1.747373818
5400,136.1955771,1.667080858,1.647028608
5410,148.4277309,1.624063067,1.757853703
5401.465626,174.3513807,1.742438217,1.621011837
5400,158.4437953,1.719093914,1.979454177
5400,1082.28192,0,0.198991689
5404.95392,990.8228866,1.288997085,1.295233716
5410,159.6414536,1.722223864,1.866914516
5400,131.8727104,1.597502838,1.346721304
5400,1091.423306,0,0.108753963
5403.970428,899.4166816,0.171521128,0.866873185
5400,1024.871646,0,0
5401.931906,995.5138153,0.215021535,0.676628279
5400.182046,159.7683392,1.815672126,1.670873348
5410,121.2057415,1.520136466,1.76050452
5410,124.1251382,1.990665641,1.859055688
5401.79901,1031.456229,0.164708802,0.609850757
5400,994.0594873,0.158101899,0.692251111
5409.788316,1025.979027,0,0
5409.693838,1002.291395,0.778448656,0.215856006
5405.856854,999.0278062,0.303456375,0
5410,1044.610805,0.175255124,0.099053186
5400.273878,1010.432409,0.376436495,0.600097383
5401.156263,392.9098056,0.201743199,0.40169739
5400,995.2033862,0.417439357,0.398122903
5400,143.6414675,1.82756927,2
5400,1008.921368,0.531167771,0.333847275
5400,131.9913659,1.716916187,1.97231801
5400,124.8651494,2,1.513727237
5410,1066.178084,0,0.044212709
5400,996.9168453,0.02297072,0.59667037
5400.517392,998.4327313,0.450620067,0.041749572
5410,1038.782536,0.396454374,0.478789025
5400,114.5683188,2,1.546550379
5404.13513,1075.52282,0.254169255,0
5408.892431,482.885711,0.625564847,0.602968814
5401.11372,1058.217282,0,0.151637732
5407.738718,1009.852542,0.372133239,0.583182787
5406.052523,150.1513295,1.917153618,1.799921902
5402.406918,153.8244067,1.648902715,1.847595698
5404.849531,1060.112147,0.019699843,0.024821638
5400,160.042178,1.393442734,1.767800528
5410,143.673123,1.899405316,1.679112794
5400,1027.195895,0.056041191,0
5401.498731,773.4241625,1.626763426,0.467664897
5400,1062.441111,0,0
5402.040935,141.3363225,1.261017356,1.436117032
5400,985.9900828,0.131454881,0.541391447
5406.389655,100,2,2
5400,973.10673,0.766721037,0.705331805
5400,1086.5242,0,0.07824543
5410,100,1.953575831,1.909041377
5403.365426,1004.633827,0.217547522,0.585312493
5400,1080.045401,0,0.337956603
5407.162168,132.4159371,1.54418979,1.717908547
5410,153.2228521,1.840210342,1.593361031
5400,1017.077109,0.146757771,0.502116215
5400.843497,1081.226403,0.021235587,0.074815299
5400,1073.944713,0.112226688,0
5408.033245,1013.204568,0.244597656,0.740475285
5404.827073,185.9854496,2,2
5407.09129,1048.146971,0,0
5400,126.4234904,2,2
5410,1057.526142,0.124852877,0.053031915
5400,1037.668593,0.570085041,0.978607531
5400,998.860202,0.356757335,0.168044993
5404.499078,1081.12819,0,0
5409.387804,949.4256316,0.077193463,1.525826559
5410,1027.478279,0.220378663,0.496990049
5409.815381,153.3475735,1.672056215,1.780331112
5400.104497,1089.017761,0,0.211514568
5410,1035.522585,0,0.833496035
5410,149.2509263,1.617047477,1.870344117
5405.715796,651.6316197,1.797334245,0.676040009
5408.218464,1041.846302,0.53797937,0.372206259
5400,1008.862163,0.135586415,0.578837138
5400,1046.847557,0.683036749,0.351453386
5408.889071,1014.9942,1.041372142,0.108983453
5400,1014.708464,0.598494428,0.669643509
5407.715882,1060.399586,0.204561616,0.292589272
5405.258033,150.8001524,1.887283501,1.822018922
5404.256756,110.9061764,1.907736654,1.468004561
5403.835102,163.5247409,1.273270111,2
5407.653301,1016.134925,0.287159435,0.433586046
5405.338355,128.7543645,1.819594313,1.625135164
5410,118.2153371,1.965042205,1.567133962
5400.758036,530.4739142,0.234750086,1.474017877
5400,985.7031692,0.549535961,0.424720352
5400,1064.315169,0,0.237604127
5400,187.1768946,1.772189309,1.934468897
5400,1024.798929,0.338017108,0.478360877
5405.381212,1076.705836,0,0.181334685
5400.030084,1064.643438,0,0
5403.01005,134.8399916,1.92001914,1.802452847
5405.976912,135.8009867,1.809213896,1.989856382
5400,1050.931285,0.0274177,0
5406.540186,1036.856161,0.384192983,0.739401309
5405.422171,166.199667,1.635580979,1.657054523
5400,121.8733182,1.775548417,1.471750787
5404.553029,1033.469957,0.252301427,0.41474947
5410,1047.201816,0.297204183,0.252159461
5409.350191,994.688826,0.520933819,0.520686412
5404.647752,993.0972234,0.367889777,0.784357119
5406.527999,996.0725444,0.536465217,0.466803172
5400,178.2879293,1.600237864,2
5402.704984,121.6480019,1.759091773,1.784933473
5410,140.5378688,1.693091396,1.652481719
5402.91919,660.8623523,0.039095103,1.140131568
5409.125484,1007.613275,0.471472478,0.462771658
5400,1058.028749,0.297574239,0.519611689
5400,143.9397498,1.79915759,1.899429017
5409.83803,864.6954368,1.202787912,1.140319284
5400,159.6660463,1.896485999,2
5400,166.0715005,1.768160173,2
5410,137.8335892,2,2
5400,1066.580537,0,0
5400,117.7859746,1.942375726,1.676487025
5400,146.0585553,1.450654771,1.926880411
5400,1020.994571,0.467107523,0.389346691
5401.429454,490.3938796,0.510998994,0.120903965
5406.644254,1024.209906,0.014514739,0.423162775
5403.365193,1028.116203,0.128038227,0.60444051
5400,133.8438446,1.33442024,1.976023799
5400,1040.633217,0.137928513,0.803112311
5406.033422,123.7448355,1.486020728,1.667614618
5401.154091,1050.792612,0.344610752,-0.11108543
5406.541256,1057.051606,0.314738678,0.004330807
5410,1018.386693,0.187670405,0.614650768
5406.877464,1030.724448,0.474386128,0.847456015
5400.343418,98.35185138,1.549246628,1.681216221
5400,130.1471497,1.540425827,2
5401.577996,128.9563453,1.931601011,1.952291887
5400,1046.852468,0,0.016419953
5410,1004.422954,0.287175461,0.508890734
5400,155.9671235,1.955572272,1.486150403
5400,1048.226875,0.344342338,0.481597488
5400,153.814837,1.944661977,1.654843298
5409.106469,152.4095925,1.629795587,1.698860015
5400,132.6110786,2,1.537902324
5410,145.6040802,1.563938683,1.898897462
5405.260327,468.8044231,0.286300937,1.740113448
5400,1068.178953,0.306563711,0
5407.16261,1029.810017,0.403998562,0.51898826
5401.984746,1064.240738,1.56444504,1.311459697
5400,1010.886777,0.153683511,0.50212221
5400,1034.065219,0.119265019,0.497141841
5400,1035.734704,0.177500173,0.694613991
5400,163.8603019,1.872086753,1.959696323
5400,1013.674798,0.374969972,0.165703708
5406.748795,1060.262554,0.086831952,0.393800732
5407.829527,1060.652523,0,0.142072288
5400,988.6390251,0.003718313,0.401325607
5402.463382,938.7145393,0.691614928,0.45465833
5410,100,2,1.840887026
5410,1006.465586,0.625469401,0.647299962
5404.80643,174.2493911,1.224072988,1.955839617
5410,1036.863072,0.575811841,0.548909432
5410,127.5054028,2,1.888004401
5400,165.7998505,1.567112516,1.669149737
5400,1025.616938,0.696505914,0.170154007
5402.195656,789.2534253,0.131609754,0.025298933
5410,140.3125831,2,1.552556926
5407.680225,377.4535774,0.98357393,0.229733351
5400,134.430781,1.789452126,1.56878487
5402.678739,994.6172778,0.300788287,0.382318839
5400,144.0021572,2,1.722567303
5410,147.3697518,1.765604865,1.630521432
5400,1023.968608,0.444606463,0.744513052
5400,1038.828076,0.273199452,0.615069889
5400.530421,165.2897694,1.550564771,1.753350823
5403.996287,1051.507785,0,0.148037871
5400,1008.944061,0.422729221,0.253133588
5400.337678,405.4830884,0.104947791,1.436335274
5404.500321,1037.932907,0,0.125921692
5401.874512,1091.471592,0.154720527,0
5410,134.6143384,1.799909571,1.943564422
5400.44949,1032.583043,0.372615864,0.427813439
5400,1077.933418,0,0
5400,1083.282575,0.102277869,0
5400,168.4297624,1.618539415,1.5522424
5410.705389,1021.888116,0.531468995,0.64253662
5400,1027.814618,0.409726982,0.470003978
5400,1022.541585,0.445350976,0.191939843
5400,1041.721826,0.186112681,0.58843874
5402.167093,1061.972021,0.169082846,0
5408.407485,1028.886146,0.515852703,0.296414151
5400,119.3068945,1.710930117,1.612085368
5400,169.3443922,1.789815913,1.634728888
5400,146.2028004,1.993630343,1.389719285
5400,1022.34731,0.025083915,0.104593844
5405.080599,171.856744,1.617415034,1.541749517
5410,145.3871916,1.966293969,1.821255349
5408.569574,1021.694248,0.6054947,0.674254513
5410,120.8215928,1.628648017,1.756668215
5406.730167,1022.358628,0.322228527,0.309163148
5400,124.4902135,1.901068558,1.871068847
5400,117.2234534,2,1.714638475
5404.241414,143.8215252,1.974014462,1.510764628
5410,1063.038422,0.395484436,0.184199347
5400,142.2951123,1.754252626,1.728602625
5400,110.4067262,1.709723101,2
5406.299644,1040.373598,0.337658064,0.291307939
5410,136.0566555,1.893637395,1.709992907
5400,1011.894856,0.615046323,0.250299594
5400,1010.704808,0.194134835,0.731500977
5400,118.7805938,2,1.830836244
5400,1052.206053,0.500909578,0.445879471
5402.363627,978.6066854,0.534497163,0.154367829
5408.302839,396.3894714,1.776353425,1.35004342
5400,1084.047992,0,0
5400,126.4788311,1.855243429,1.952191423
5410,118.3084721,1.603470044,1.839050195
5410,138.0880696,1.984513283,2
5402.448748,776.9316097,0.850247601,1.816317102
5408.035547,484.8024656,1.224819274,0.424424271
5400,124.5959084,1.897955829,1.764597175
5402.764068,140.4078296,2,1.779099872
5400.153149,1030.19432,0.197079731,0.438690513
5408.944171,639.4784959,1.98946366,0.872419751
5406.083823,780.1106752,0.426219269,0.24924123
5400,129.7988207,1.86526122,1.945991945
5400.630361,129.1587106,1.886145325,1.768137065
5409.411987,125.1596656,2,1.960388781
5400,147.406647,1.852216913,2
5410,175.9652764,2,1.901095375
5405.347731,1062.229211,1.597273952,0.500211624
5408.838533,969.2627117,1.947167387,1.461562362
5400,145.8344662,1.59569557,1.646938628
5407.754424,116.0262872,1.776575125,1.787895281
5405.507887,132.0547719,1.962300259,2
5400.355462,139.0236554,1.914305434,1.790889553
5409.894018,700.6239813,1.539162446,0.631778234
5400,994.7304748,0.581424242,0.35338665
5400,989.9752518,0.2818058,0.711390265
5407.862909,264.3227636,1.740701127,1.044269791
5401.472195,110.7088192,1.702023897,1.881110984
5400,164.8105517,2,1.716852035
5410,1053.03006,0.5170912,0.472968107
5400.986362,148.0105525,1.873247244,1.764946809
5400,1064.01112,0,0
5407.012904,138.4751659,1.538950064,1.720812174
5400,975.5118928,0.13000241,0.748515981
5401.769616,116.9238217,1.322815765,1.602676595
5403.220785,139.0285442,1.781108017,1.627257919
5400,1071.267661,0,0.097078743
5402.12692,153.4600261,1.322108333,1.744337304
5409.534585,184.9487627,1.811873669,1.869354191
5400,121.1225738,1.629675317,1.931934989
5401.324529,985.7774874,0.280544864,0.278349112
5400,1046.366672,0.215987627,0.070567115
5400,151.0014805,1.849367126,2
5407.8472,586.6548664,0.194083486,0.535465175
5409.127468,1069.845483,0,0
5405.918436,1055.53373,0,0.062662959
5400,1061.635501,0.053371271,0.216343148
5398.857502,1025.206061,0.090156544,0.545545938
5405.995205,817.1966565,1.946314314,0.032025744
5405.636235,1012.882648,0.10912705,0.490984123
5410,123.6398904,1.779429196,1.169323629
5408.091839,998.3410872,0.456305636,0.71625784
5409.849704,1034.993955,0.220780839,0.597638481
5400,982.7448007,0.428868012,0.601698945
5409.739572,180.0224608,2,1.989570837
5410,1064.479172,0.176279685,0
5400.004796,1059.557739,0.372625827,0.485967697
5400.737162,1067.989766,0.371341775,0.362750686
5404.023795,180.6072719,2,1.870363589
5404.085176,134.9625719,1.481701888,1.742534812
5401.141736,1083.847615,0,0.102164874
5401.88659,162.0646826,2,1.819292211
5405.933507,711.0145349,0.80440042,1.751552875
