Radio Frequency,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5410,0.025829213,0.45324166,Emitter_1,Emitter_2
5400,2,1.834782346,Emitter_3,Emitter_3
5400,1.799723032,1.70659067,Emitter_3,Emitter_3
5401.417623,0.014018293,0.171546519,Emitter_2,Emitter_2
5402.839255,1.158612072,1.117686964,Noise,Noise
5400,0.40500026,0.536546774,Emitter_2,Emitter_2
5400,0.450540659,0.480862507,Emitter_2,Emitter_2
5402.805583,0.14829516,1.633874975,Noise,Noise
5403.447561,1.721979879,1.801716727,Emitter_3,Emitter_3
5400,0.216811466,0.384769327,Emitter_2,Emitter_2
5402.628335,1.506281951,1.431008755,Emitter_3,Noise
5406.054893,1.992452737,1.986666516,Emitter_3,Emitter_3
5400,0,0.281157459,Emitter_1,Emitter_2
5410,0.248827195,0.476557592,Emitter_2,Emitter_2
5400.811352,1.464942286,1.657557144,Emitter_3,Emitter_3
5401.978913,0.374774548,0.495839041,Emitter_2,Emitter_2
5405.144829,1.826570576,1.734076044,Emitter_3,Emitter_3
5400,1.906155778,1.652928672,Emitter_3,Emitter_3
5404.652084,1.660248003,1.98973754,Emitter_3,Emitter_3
5400,0.187736688,0.532527911,Emitter_2,Emitter_2
5403.520172,1.767782842,2,Emitter_3,Emitter_3
5400,0,0,Emitter_1,Emitter_2
5410,2,1.726348474,Emitter_3,Emitter_3
5407.300768,1.757255811,0.605331874,Noise,Noise
5407.292723,0.990177161,0.222433716,Noise,Noise
5408.201829,1.766244433,1.732416622,Emitter_3,Emitter_3
5402.008356,0,0,Emitter_1,Emitter_2
5400,0,0.051849995,Emitter_1,Emitter_2
5403.991896,1.413179328,0.24282515,Noise,Noise
5408.534669,0.487072978,0.705752978,Emitter_2,Emitter_2
5403.204777,0.280175576,0.609859427,Noise,Emitter_2
5400.00896,0,0,Emitter_1,Emitter_2
5400,0.210197997,0.681072871,Emitter_2,Emitter_2
5403.212952,2,1.944994711,Emitter_3,Emitter_3
5405.655706,0.565240401,0.213278042,Noise,Emitter_2
5409.66773,1.913661743,1.732718959,Emitter_3,Emitter_3
5400,1.369725533,2,Emitter_3,Emitter_3
5400,1.62020617,1.541912295,Emitter_3,Emitter_3
5400,1.917332288,1.767011964,Emitter_3,Emitter_3
5400,1.562980483,1.751760557,Emitter_3,Emitter_3
5399.078574,0.342101466,0.750811797,Emitter_2,Noise
5400,0.483928907,0.826746479,Emitter_2,Emitter_2
5403.526253,0.623401206,0.481277351,Emitter_2,Emitter_2
5400,0.245794352,0.520180952,Emitter_2,Emitter_2
5408.715554,1.978953063,1.846715363,Emitter_3,Emitter_3
5405.29798,1.644985369,1.703354647,Emitter_3,Emitter_3
5408.954568,1.653496059,1.806281482,Emitter_3,Emitter_3
5410,0.494619145,0.613916483,Emitter_2,Emitter_2
5403.923086,0,0.447881549,Emitter_2,Emitter_2
5400.869601,0.510436833,1.948850191,Noise,Noise
5407.767557,0.426286248,0.936368087,Emitter_2,Noise
5410,1.752646507,1.57745113,Emitter_3,Emitter_3
5400,0,0,Emitter_1,Emitter_2
5400,1.80801687,1.46705226,Emitter_3,Emitter_3
5410,1.830830351,1.86385368,Emitter_3,Emitter_3
5402.29692,1.219460983,1.067866088,Noise,Noise
5410,1.711927379,2,Emitter_3,Emitter_3
5400,0.303127392,0.384450295,Emitter_2,Emitter_2
5400.751048,0,0,Emitter_1,Emitter_2
5404.929049,1.597566134,2,Emitter_3,Emitter_3
5410,0.331685935,0.223964097,Emitter_2,Emitter_2
5401.694048,1.422270922,0.80279485,Noise,Noise
5400,0.470890524,0.528736265,Emitter_2,Emitter_2
5400,0.387894037,0.474805641,Emitter_2,Emitter_2
5407.315448,1.563453501,1.585511248,Emitter_3,Emitter_3
5400,1.576207069,1.664012173,Emitter_3,Emitter_3
5404.654842,1.393338274,1.231570633,Noise,Noise
5410,0.377143995,0.49255173,Emitter_2,Emitter_2
5400,0.052290464,0.676923595,Emitter_2,Emitter_2
5401.616944,1.922325923,1.904599332,Noise,Emitter_3
5400,0.246529781,0,Emitter_1,Emitter_2
5400,0.17246602,0,Emitter_1,Emitter_2
5401.37883,1.801648961,1.821721697,Emitter_3,Emitter_3
5401.062139,2.077192963,1.971830023,Emitter_3,Noise
5400,1.547340021,2,Emitter_3,Emitter_3
5401.557024,2,1.563147368,Emitter_3,Emitter_3
5400,1.708639911,1.859011858,Emitter_3,Emitter_3
5400,0,0,Emitter_1,Emitter_2
5405.094805,0.714533303,0.329418856,Noise,Emitter_2
5403.494326,1.874201196,1.759377873,Emitter_3,Emitter_3
5400,1.548086707,2,Emitter_3,Emitter_3
5410,1.833749614,2,Emitter_3,Emitter_3
5407.530416,0.217988831,0.553685713,Emitter_2,Emitter_2
5408.082464,1.830288281,1.978392438,Emitter_3,Emitter_3
5410,0.438832258,0.489228393,Emitter_2,Emitter_2
5400.421551,0.371628094,0.132210695,Emitter_2,Emitter_2
5405.776563,1.397555933,1.729433624,Noise,Emitter_3
5410,0.395874321,0.213902378,Emitter_2,Emitter_2
5400,1.490688697,1.995619968,Emitter_3,Emitter_3
5406.109057,1.645899031,1.793667059,Emitter_3,Emitter_3
5410,0.449309543,0.535026682,Emitter_2,Emitter_2
5400,1.511671495,1.736071051,Emitter_3,Emitter_3
5400,1.753144661,1.622274494,Emitter_3,Emitter_3
5409.85908,1.07823214,1.998575222,Noise,Emitter_3
5410,1.772301472,1.779454352,Emitter_3,Emitter_3
5406.061123,1.932291226,2,Emitter_3,Emitter_3
5400,0.078525048,0,Emitter_1,Emitter_2
5400,1.717507798,1.603038229,Emitter_3,Emitter_3
5404.400148,1.918253047,1.744204537,Emitter_3,Emitter_3
5400,1.504549771,1.98544356,Emitter_3,Emitter_3
5400,0.136604173,0.421262325,Emitter_2,Emitter_2
5410,1.625931018,1.899181919,Emitter_3,Emitter_3
5404.814847,1.14746031,1.52974101,Emitter_3,Noise
5400,1.601775096,1.652841573,Emitter_3,Emitter_3
5410,1.893414707,2,Emitter_3,Emitter_3
5400,0,0.919684001,Emitter_2,Emitter_2
5401.09152,2,1.611152092,Emitter_3,Emitter_3
5400,0.321645076,0.379375348,Emitter_2,Emitter_2
5410,1.743874177,1.642224434,Emitter_3,Emitter_3
5400,0.528509128,0.530542891,Emitter_2,Emitter_2
5401.539684,0.012059512,0.113121244,Emitter_1,Emitter_2
5400,1.830561885,1.806032625,Emitter_3,Emitter_3
5406.431398,0.132931024,0.019584036,Emitter_1,Emitter_2
5400,0.067440894,0.871693438,Emitter_2,Emitter_2
5403.833651,0.215042005,0.300889831,Emitter_2,Emitter_2
5396.382371,0.449650431,0.692886293,Emitter_2,Noise
5400,2,2,Emitter_3,Emitter_3
5410,0,0.217738765,Emitter_1,Emitter_2
5400,2,2,Emitter_3,Emitter_3
5405.461075,1.915014694,0.404175296,Noise,Noise
5408.861977,2,1.625362859,Emitter_3,Emitter_3
5408.108647,0.581938252,0.808905882,Noise,Emitter_2
5405.456953,0.287307268,0.584089709,Emitter_2,Emitter_2
5400,1.944543425,1.768306001,Emitter_3,Emitter_3
5400,1.730372046,1.979400918,Emitter_3,Emitter_3
5403.730975,1.180568146,0.783752569,Noise,Noise
5409.644787,0.786213844,1.04611122,Noise,Noise
5400.762143,0.160060527,0,Emitter_1,Emitter_2
5400,0.60056989,0.694832255,Emitter_2,Emitter_2
5401.762684,0.55660402,0.677445058,Emitter_2,Emitter_2
5400,1.996089995,1.77601587,Emitter_3,Emitter_3
5400,0.278470847,0.348029466,Emitter_2,Emitter_2
5400.14717,2,2,Emitter_3,Emitter_3
5400,0.283321186,0.26372328,Emitter_2,Emitter_2
5400.678449,0.184170228,0.678954993,Emitter_2,Emitter_2
5400,0.026214043,0.549902679,Emitter_2,Emitter_2
5410,1.685217009,1.834935718,Emitter_3,Emitter_3
5406.732748,0.830048734,1.675280001,Noise,Noise
5406.348974,0.051100646,0.032711217,Noise,Emitter_2
5400,0,0,Emitter_1,Emitter_2
5400.837589,1.514028386,1.906216417,Emitter_3,Emitter_3
5402.605446,0.40686796,0.674091037,Noise,Emitter_2
5400,0.298420159,0.710820886,Emitter_2,Emitter_2
5400.774753,0.277684383,0.51630781,Emitter_2,Emitter_2
5401.364983,1.289411326,0.210913261,Noise,Noise
5400,0,0,Emitter_1,Emitter_2
5400,1.939095924,1.507816238,Emitter_3,Emitter_3
5403.738399,0.433688823,0.310278128,Emitter_2,Emitter_2
5409.881617,1.897581813,0.023119226,Noise,Noise
5400,1.91171784,1.661590603,Emitter_3,Emitter_3
5400,0.032089445,0.54421487,Emitter_2,Emitter_2
5403.957827,0.431974047,0.524365878,Emitter_2,Emitter_2
5409.310537,1.744362778,1.695876687,Emitter_3,Emitter_3
5408.114,0.070668406,0.710847268,Emitter_2,Emitter_2
5400,0.180500662,0.593085882,Emitter_2,Emitter_2
5400,2,1.632001305,Emitter_3,Emitter_3
5410,1.927601998,1.748255455,Emitter_3,Emitter_3
5400,1.763335406,1.838516432,Emitter_3,Emitter_3
5400,1.913161828,1.893194462,Emitter_3,Emitter_3
5400,1.478018347,2,Emitter_3,Emitter_3
5405.136132,0.311588207,0.633150602,Emitter_2,Noise
5400,1.712505896,1.901462701,Emitter_3,Emitter_3
5400,0.162027384,0.789897384,Emitter_2,Emitter_2
5400,0,0,Emitter_1,Emitter_2
5407.909626,0.611265422,0.255468208,Emitter_2,Emitter_2
5400,0.491838952,0.730063701,Emitter_2,Emitter_2
5407.342378,2,1.716163097,Emitter_3,Emitter_3
5400,1.775153737,1.425839014,Emitter_3,Emitter_3
5403.88903,1.70369494,1.864665313,Emitter_3,Emitter_3
5400,0.075416043,0.247972605,Emitter_1,Emitter_2
5403.224915,1.948146978,1.85045532,Emitter_3,Emitter_3
5406.944382,0.426696842,0.496300348,Emitter_2,Emitter_2
5401.028928,0,0,Emitter_1,Emitter_2
5404.256807,0.255471988,0.488336714,Emitter_2,Emitter_2
5409.289637,1.114140602,0.226646346,Noise,Noise
5400,1.779338887,1.760031989,Emitter_3,Emitter_3
5400,0,0.125007289,Emitter_1,Emitter_2
5407.482865,0.359638627,1.057964652,Noise,Noise
5407.965356,1.484541323,2,Emitter_3,Emitter_3
5400,0.237056288,0.425317773,Emitter_2,Emitter_2
5400,0.279751575,0.915729187,Emitter_2,Emitter_2
5400,0.571748635,0.536209438,Emitter_2,Emitter_2
5402.77677,0.258325887,0.183621053,Emitter_2,Emitter_2
5410.161182,0.294249072,0.454862629,Emitter_2,Emitter_2
5400,2,1.410833442,Emitter_3,Emitter_3
5400,0.136831996,0.399607686,Emitter_2,Emitter_2
5407.771678,0.015616988,1.166602883,Noise,Noise
5401.532936,0.268435158,0,Emitter_1,Emitter_2
5400,1.669218388,1.649500908,Emitter_3,Emitter_3
5401.673974,1.482816093,1.78039439,Emitter_3,Emitter_3
5410,0.236412084,0.945996778,Emitter_2,Emitter_2
5405.852419,0.356012288,0.212689577,Emitter_2,Emitter_2
5400,1.475080217,2,Emitter_3,Emitter_3
5410,0,0.675779407,Emitter_2,Emitter_2
5410,0.442419089,0.529944982,Emitter_2,Emitter_2
5405.485527,0.021981035,1.885559445,Noise,Noise
5409.025064,0.739322561,0.856054567,Noise,Emitter_2
5400,1.786326843,1.811818538,Emitter_3,Emitter_3
5400,0.103490011,0.405742676,Emitter_2,Emitter_2
5400,1.766282718,1.816184176,Emitter_3,Emitter_3
5402.480347,1.873762663,1.683801238,Emitter_3,Emitter_3
5410,0.429758158,0.447951759,Emitter_2,Emitter_2
5400,0.013167815,0.100282218,Emitter_1,Emitter_2
5400.001883,1.265105631,0.151094907,Noise,Noise
5400,2,1.789904093,Emitter_3,Emitter_3
5401.626379,0.137138171,-0.022123525,Emitter_1,Emitter_2
5404.433684,0.686965996,0.821836301,Emitter_2,Noise
5400,1.928957096,1.949448395,Emitter_3,Emitter_3
5405.900773,0.219573421,0.550249265,Emitter_2,Emitter_2
5405.051145,1.738243193,1.979171282,Emitter_3,Emitter_3
5400,1.936899084,1.57880098,Emitter_3,Emitter_3
5404.63378,0.800294461,0.228645776,Noise,Noise
5409.986566,0.117807949,0.370794731,Emitter_2,Emitter_2
5400,1.876964823,1.732070247,Emitter_3,Emitter_3
5400.878963,0.941563749,1.726820983,Noise,Emitter_3
5410.119865,1.87031089,1.659404372,Emitter_3,Emitter_3
5410,0.524958333,0.488398337,Emitter_2,Emitter_2
5403.233189,1.870355286,1.579717792,Emitter_3,Emitter_3
5400.880094,2,1.785456497,Emitter_3,Emitter_3
5400,0.062160186,0,Emitter_1,Emitter_2
5400,0.184675434,0.206511732,Emitter_2,Emitter_2
5404.442717,0.114228106,0,Emitter_1,Emitter_2
5400,2,1.951800545,Emitter_3,Emitter_3
5410,1.591351767,1.817608472,Emitter_3,Emitter_3
5404.018064,1.856620601,1.776452511,Emitter_3,Emitter_3
5410,0.342493431,0.274686245,Emitter_2,Emitter_2
5410,1.922743961,1.742837395,Emitter_3,Emitter_3
5400,0.510636259,0.640409022,Emitter_2,Emitter_2
5400.973285,1.864613863,1.612903604,Emitter_3,Emitter_3
5408.432915,1.691293971,1.659663873,Emitter_3,Emitter_3
5400,2,1.799692363,Emitter_3,Emitter_3
5399.633601,1.486636745,1.89496749,Emitter_3,Emitter_3
5410,0.107052845,0.797398353,Emitter_2,Emitter_2
5401.735191,0.101921662,0.354275449,Emitter_2,Emitter_2
5400,0,0,Emitter_1,Emitter_2
5400,1.500763805,1.579960027,Emitter_3,Emitter_3
5404.229453,1.274903174,1.513573385,Noise,Emitter_3
5400,0.21280766,0.154499874,Emitter_1,Emitter_2
5408.647058,0.049188195,0.454566828,Noise,Emitter_2
5410,1.805939495,1.78488764,Emitter_3,Emitter_3
5400,1.506327885,1.897582057,Emitter_3,Emitter_3
5402.290657,1.520030779,1.936625948,Emitter_3,Emitter_3
5400,0.110953744,0.227269081,Emitter_2,Emitter_2
5410,2,1.878286017,Emitter_3,Emitter_3
5400,2,1.526819284,Emitter_3,Emitter_3
5404.205487,1.640891585,1.836180507,Emitter_3,Emitter_3
5400,0.409914489,0.633745972,Emitter_2,Emitter_2
5400,0.500512991,0.407138188,Emitter_2,Emitter_2
5401.887624,0.079710515,0.184498592,Emitter_1,Emitter_2
5400,0,0.19309892,Emitter_1,Emitter_2
5400,0.110271694,0.239810963,Emitter_1,Emitter_2
5400,0,0,Emitter_1,Emitter_2
5397.378732,0.128176687,0.087185729,Emitter_1,Noise
5401.728523,0.441530795,0.447532486,Emitter_2,Emitter_2
5410,1.298058474,2,Emitter_3,Emitter_3
5400,1.7818709,1.838530909,Emitter_3,Emitter_3
5402.287886,0.105689691,0.108456475,Emitter_1,Emitter_2
5402.590545,0.388392946,0.598606442,Emitter_2,Emitter_2
5400,1.908761713,2,Emitter_3,Emitter_3
5400,0.290009711,0.424346695,Emitter_2,Emitter_2
5406.565371,0.038225774,0.291013146,Emitter_2,Emitter_2
5400,0.131830191,0.015781383,Emitter_1,Emitter_2
5400,0.356676387,0.396917022,Emitter_2,Emitter_2
5401.430193,1.844115508,2,Emitter_3,Emitter_3
5410,1.674719783,1.876573206,Emitter_3,Emitter_3
5402.258802,0,0.117894299,Emitter_2,Emitter_2
5400,0.256077661,0.580078042,Emitter_2,Emitter_2
5400,1.940958819,2,Emitter_3,Emitter_3
5410,0.230149483,0.538321097,Emitter_2,Emitter_2
5410,1.966952184,1.722994884,Emitter_3,Emitter_3
5410,1.760700752,1.892783431,Emitter_3,Emitter_3
5410,2,1.781182793,Emitter_3,Emitter_3
5410,0,0,Emitter_1,Emitter_2
5404.277218,0.858410072,1.183182064,Noise,Noise
5407.034068,0.473551685,0.71732619,Emitter_2,Emitter_2
5410,1.67188305,2,Emitter_3,Emitter_3
5399.544992,1.640211772,1.736156489,Emitter_3,Emitter_3
5402.518317,0.164733512,0,Emitter_1,Emitter_2
5400,0,0,Emitter_1,Emitter_2
5405.585006,0.048181633,0.507970812,Emitter_2,Emitter_2
5403.942382,0.569977096,1.839747716,Noise,Noise
5402.419455,0.044270577,0.461051199,Emitter_2,Emitter_2
5402.56546,0.080971157,1.621983669,Noise,Noise
5402.474737,0,0.153991402,Emitter_1,Emitter_2
5410,1.641100745,1.587239212,Emitter_3,Emitter_3
5410,1.837867259,1.740279019,Emitter_3,Emitter_3
5403.11238,1.945811537,1.579929506,Emitter_3,Emitter_3
5400,1.899544761,1.666820295,Emitter_3,Emitter_3
5409.482092,0,0.482988761,Emitter_2,Emitter_2
5400,0.151139247,0.478789097,Emitter_2,Emitter_2
5400.044596,0.464583582,0.460637301,Emitter_2,Emitter_2
5398.850661,0.538134098,0.326526069,Emitter_2,Noise
5400,1.816311114,1.982763117,Emitter_3,Emitter_3
5406.187808,1.457715355,1.839695958,Noise,Emitter_3
5410,0.145840892,0.349016183,Emitter_2,Emitter_2
5400,1.765749657,1.773181326,Emitter_3,Emitter_3
5410,0.386657224,0.237494589,Emitter_2,Emitter_2
5410,1.859615017,2,Emitter_3,Emitter_3
5400,0.661018008,0.606976543,Emitter_2,Emitter_2
5410,1.851957154,1.794688745,Emitter_3,Emitter_3
5404.747041,1.75078784,1.603567253,Emitter_3,Emitter_3
5400,0.155733986,0.313725025,Emitter_2,Emitter_2
5406.735922,1.733414181,1.831687138,Emitter_3,Emitter_3
5402.690063,0.242046791,0.663760383,Emitter_2,Emitter_2
5410,0.151462677,0.345459178,Emitter_2,Emitter_2
5400,0.134826564,0.481382598,Emitter_2,Emitter_2
5400,0.559916479,0.374177452,Emitter_2,Emitter_2
5400,1.416790376,1.83214751,Emitter_3,Emitter_3
5400,1.705095435,1.370281489,Emitter_3,Emitter_3
5410,1.50183899,1.881299671,Emitter_3,Emitter_3
5401.554633,1.429850406,2,Emitter_3,Emitter_3
5400.030246,1.720307686,1.537691449,Emitter_3,Emitter_3
5404.649826,1.062023569,0.925558842,Noise,Noise
5410,1.555712748,1.797206566,Emitter_3,Emitter_3
5399.588069,0.047905563,0.076716955,Emitter_1,Emitter_2
5400.148116,1.131868415,1.96913696,Noise,Emitter_3
5400,0.289742236,0,Emitter_1,Emitter_2
5400,0.288056832,0.746266666,Emitter_2,Emitter_2
5403.496664,1.665162761,1.914580744,Emitter_3,Emitter_3
5410,1.890636603,2,Emitter_3,Emitter_3
5407.049676,0.385188291,0.607450957,Emitter_2,Emitter_2
5410,0.269211231,0.574016671,Emitter_2,Emitter_2
5400,0.542910538,0.663854156,Emitter_2,Emitter_2
5400,1.590276098,1.787243309,Emitter_3,Emitter_3
5405.986695,0.295102708,1.181660561,Noise,Noise
5400,1.804404256,2,Emitter_3,Emitter_3
5404.576872,0,0.391331402,Emitter_2,Emitter_2
5400.642859,1.708476418,1.978955105,Emitter_3,Emitter_3
5400,1.882633341,1.544367255,Emitter_3,Emitter_3
5408.989957,0.203400447,0.027910202,Emitter_1,Emitter_2
5400.049197,0.379983475,0.482761229,Emitter_2,Emitter_2
5400,1.888299366,1.519972293,Emitter_3,Emitter_3
5400,1.782598654,1.845925837,Emitter_3,Emitter_3
5400,0,0,Emitter_1,Emitter_2
5406.440538,1.738465543,1.845294367,Emitter_3,Emitter_3
5400,1.995270904,1.928605104,Emitter_3,Emitter_3
5400.694053,1.342401836,1.27768174,Noise,Noise
5405.048028,0.463079742,0.273669923,Noise,Emitter_2
5406.452265,1.91148327,1.527692175,Emitter_3,Emitter_3
5410,0,0.091056616,Emitter_1,Emitter_2
5400,0.070588535,0.378264757,Emitter_2,Emitter_2
5406.634909,0,0.131880201,Emitter_1,Emitter_2
5409.90322,1.853014095,1.583358022,Emitter_3,Emitter_3
5404.080563,0.341454131,0.875688701,Emitter_2,Noise
5410,1.702881692,1.937959276,Emitter_3,Emitter_3
5410,1.981790897,1.796755495,Emitter_3,Emitter_3
5404.243612,1.637605399,1.495619985,Emitter_3,Emitter_3
5400,0.419358089,0.454997899,Emitter_2,Emitter_2
5408.124927,1.072170348,0.441870959,Noise,Noise
5410,2,1.833984182,Emitter_3,Emitter_3
5401.903867,0.101236775,0.540803455,Emitter_2,Emitter_2
5410,0.125757769,0.058150516,Emitter_1,Emitter_2
5400,1.883245535,1.899907945,Emitter_3,Emitter_3
5406.856797,1.848227794,1.441319759,Emitter_3,Emitter_3
5400,0.067370854,0.649212077,Emitter_2,Emitter_2
5408.366019,1.822517304,1.848647376,Emitter_3,Emitter_3
5403.949384,1.390917318,1.889971717,Noise,Emitter_3
5400,0.384654862,0,Emitter_1,Emitter_2
5406.546583,1.728963943,1.275751519,Emitter_3,Emitter_3
5400,0.598965534,0.749651361,Emitter_2,Emitter_2
5405.545315,1.841651082,2,Emitter_3,Emitter_3
5400,0.585726369,0.602198068,Emitter_2,Emitter_2
5411.484568,0.16150791,-0.05201963,Emitter_1,Noise
5400,0,0,Emitter_1,Emitter_2
5400,0,0.071835684,Emitter_1,Emitter_2
5406.785603,1.633583164,1.850481993,Emitter_3,Emitter_3
5410,1.930225656,2,Emitter_3,Emitter_3
5410,0.143634568,0.556019099,Emitter_2,Emitter_2
5410,2,2,Emitter_3,Emitter_3
5410,0,0,Emitter_1,Emitter_2
5407.878678,0,0.394253163,Emitter_2,Emitter_2
5400,1.908773677,1.528154555,Emitter_3,Emitter_3
5410,0.254329199,0.539067867,Emitter_2,Emitter_2
5400,2,1.378225809,Emitter_3,Emitter_3
5400,2,1.559662395,Emitter_3,Emitter_3
5402.38748,1.854018817,1.84879321,Emitter_3,Emitter_3
5400,0,0.283092662,Emitter_1,Emitter_2
5401.48627,0.285885497,0.145870708,Emitter_2,Emitter_2
5400,1.599819615,2,Emitter_3,Emitter_3
5410,1.767075445,1.549335243,Emitter_3,Emitter_3
5401.355692,0.460856394,0.625856853,Emitter_2,Emitter_2
5400,0.206669315,0.39795964,Emitter_2,Emitter_2
5400,0.40981681,0.26322912,Emitter_2,Emitter_2
5400,1.850017136,1.80014248,Emitter_3,Emitter_3
5410,1.950781064,1.738425832,Emitter_3,Emitter_3
5400.110461,2,1.995622736,Emitter_3,Emitter_3
5401.823259,0.595844192,1.069133239,Noise,Noise
5400,0.277386434,0.477884134,Emitter_2,Emitter_2
5406.373164,0.061335255,1.319621127,Noise,Noise
5400,0.185116734,0.327811436,Emitter_2,Emitter_2
5400.437472,0.16661346,0.158707937,Emitter_1,Emitter_2
5400,1.833998629,2,Emitter_3,Emitter_3
5404.506704,1.611379786,1.076399322,Noise,Noise
5406.726298,2,1.941109719,Emitter_3,Emitter_3
5400,0.268995958,0.464413188,Emitter_2,Emitter_2
5400,2,1.597736592,Emitter_3,Emitter_3
5400,1.871354682,1.567288603,Emitter_3,Emitter_3
5408.102775,0.537315414,0.737004068,Emitter_2,Emitter_2
5402.365684,2.146203292,1.769006718,Emitter_3,Noise
5406.542801,0,0,Emitter_1,Emitter_2
5403.282113,0.125351345,0.327271611,Emitter_2,Emitter_2
5400.694547,1.687411478,1.744369048,Emitter_3,Emitter_3
5410,0.326295377,0.657822864,Emitter_2,Emitter_2
5400,0.109907366,0.29504824,Emitter_2,Emitter_2
5400,0,0.365263379,Emitter_1,Emitter_2
5410,0.200352732,0.368031725,Emitter_2,Emitter_2
5410,0.156549147,0.666326101,Emitter_2,Emitter_2
5404.431661,2,1.65142827,Emitter_3,Emitter_3
5400,0,0,Emitter_1,Emitter_2
5407.732465,1.973777618,1.620168472,Emitter_3,Emitter_3
5410,2,1.603978426,Emitter_3,Emitter_3
5400,0.562786649,0.176907946,Emitter_2,Emitter_2
5405.724041,1.932457578,1.605998063,Emitter_3,Emitter_3
5407.940309,0.250260991,0,Emitter_1,Emitter_2
5400,1.468673522,2,Emitter_3,Emitter_3
5400,1.783462336,1.836310556,Emitter_3,Emitter_3
5405.37656,1.833622809,2,Emitter_3,Emitter_3
5400.106599,1.111427046,0.759572649,Noise,Noise
5406.296964,1.932168516,1.737458694,Emitter_3,Emitter_3
5410,1.800173689,1.747294508,Emitter_3,Emitter_3
5400,0.147005915,0.373457705,Emitter_2,Emitter_2
5410,0.516228193,0.438465419,Emitter_2,Emitter_2
5400,1.736767368,1.626043819,Emitter_3,Emitter_3
5401.974117,1.640200809,1.952260602,Emitter_3,Emitter_3
5409.591374,2,1.526257594,Emitter_3,Emitter_3
5400,0.203465125,0.806521378,Emitter_2,Emitter_2
5410,2,1.490413767,Emitter_3,Emitter_3
5401.040692,1.536101222,0.972430372,Noise,Noise
5400,0.481232983,0.532295564,Emitter_2,Emitter_2
5408.145314,0.20787771,0.723910252,Emitter_2,Emitter_2
5400,1.774699468,1.750673545,Emitter_3,Emitter_3
5401.258857,1.966624803,2,Emitter_3,Emitter_3
5400.45136,0.191267397,0.050723395,Emitter_1,Emitter_2
5399.732828,1.426755112,1.465687931,Emitter_3,Emitter_3
5406.089803,0.959859103,0.039632477,Noise,Noise
5410,0.270122617,0.261328116,Emitter_2,Emitter_2
5410,1.59921505,1.629887525,Emitter_3,Emitter_3
5400,1.78478485,1.346894842,Emitter_3,Emitter_3
5402.11788,1.011506694,0.779497868,Noise,Noise
5405.405978,1.515856023,0.008519654,Noise,Noise
5406.66685,0.94781095,0.325050334,Noise,Noise
5402.680722,1.942872174,1.707498035,Emitter_3,Emitter_3
5400,0.105802921,0.010052553,Emitter_1,Emitter_2
5400,0,0,Emitter_1,Emitter_2
5410,0.10295492,0.712485527,Emitter_2,Emitter_2
5400,0.246579271,0.553867713,Emitter_2,Emitter_2
5410,1.723485764,1.944755382,Emitter_3,Emitter_3
5406.499189,1.949159412,1.937643513,Emitter_3,Emitter_3
5400,0.224628562,0.22661759,Emitter_1,Emitter_2
5410,1.305090314,1.766584628,Emitter_3,Emitter_3
5400,2,1.968835294,Emitter_3,Emitter_3
5407.085033,1.499013393,1.775948801,Emitter_3,Emitter_3
5409.528675,1.035750895,1.982802433,Noise,Emitter_3
5402.590778,1.891990531,1.995868428,Emitter_3,Emitter_3
5405.601509,1.400089541,0.938079319,Noise,Noise
5403.024745,0.473768386,0.740301157,Emitter_2,Noise
5400,0.370011408,0.665044857,Emitter_2,Emitter_2
5400,2,1.612261603,Emitter_3,Emitter_3
5400,0.750996624,0.79777294,Emitter_2,Emitter_2
5400,0.504465118,0.439562204,Emitter_2,Emitter_2
5400,1.496582042,1.696211307,Emitter_3,Emitter_3
5400,0,0,Emitter_1,Emitter_2
5410,1.919321995,1.600376492,Emitter_3,Emitter_3
5400,1.857989384,1.888966588,Emitter_3,Emitter_3
5400,1.792436851,1.697756638,Emitter_3,Emitter_3
5400,0.531757953,0.415822951,Emitter_2,Emitter_2
5400,1.72610818,1.92120605,Emitter_3,Emitter_3
5408.97446,0.413884733,0.181458524,Emitter_2,Emitter_2
5400,0.205962745,0.576652412,Emitter_2,Emitter_2
5400,1.965633734,1.81682754,Emitter_3,Emitter_3
5400,1.957626159,1.802694349,Emitter_3,Emitter_3
5400,0.172728044,0,Emitter_1,Emitter_2
5400,0.264179669,0.240973492,Emitter_2,Emitter_2
5404.95469,0,0,Emitter_1,Emitter_2
5406.914269,0.102527635,0.588584516,Emitter_2,Emitter_2
5404.972162,0.598428459,0.699289205,Emitter_2,Noise
5400,0.119109014,0.183685986,Emitter_1,Emitter_2
5409.037935,0.143421228,0.419338785,Emitter_2,Emitter_2
5410,0.391817804,0.67626005,Emitter_2,Emitter_2
5400,0.284706889,0,Emitter_1,Emitter_2
5403.740839,0.138366931,0.113404851,Noise,Emitter_2
5408.563377,0.081915253,0,Emitter_1,Emitter_2
5400,0.265241967,0,Emitter_1,Emitter_2
5400,1.843488811,1.957873945,Emitter_3,Emitter_3
5410,1.81632959,1.517381398,Emitter_3,Emitter_3
5407.182482,2,1.927546098,Emitter_3,Emitter_3
5410,1.626717484,1.703582712,Emitter_3,Emitter_3
5400,0.335115671,0.438369686,Emitter_2,Emitter_2
5400,0.262197048,0.655240849,Emitter_2,Emitter_2
